distance to tss	transcript id	gene id	transcript name	chromosome	start	end	strand	feature type	transcript biotype
-421	ensorlt00000028706	sorlg00000028427	-	10	30875929	30884852	-	mRNA	protein_coding
2450	ensorlt00000025299	sorlg00000020414	-	10	30888558	30997641	+	mRNA	protein_coding
-5035	ensorlt00000042954	sorlg00000028427	-	10	30875929	30880238	-	mRNA	protein_coding
-12955	ensorlt00000045639	sorlg00000025092	-	10	30872318	30875263	+	mRNA	protein_coding
33752	ensorlt00000046773	sorlg00000027596	-	10	30916618	30919860	-	mRNA	protein_coding
-37267	ensorlt00000033724	sorlg00000026271	-	10	30847389	30848006	-	mRNA	protein_coding
-43651	ensorlt00000036708	sorlg00000021832	-	10	30838842	30841622	-	mRNA	protein_coding
-57537	ensorlt00000037734	sorlg00000030524	nfkb1-201	10	30827736	30872297	+	mRNA	protein_coding
-87964	ensorlt00000024260	sorlg00000019496	dgkq-201	10	30797309	30821988	+	mRNA	protein_coding
-98780	ensorlt00000023223	sorlg00000018573	mgat4b-201	10	30738467	30786493	-	mRNA	protein_coding
-153622	ensorlt00000023251	sorlg00000018595	canx-201	10	30726755	30731651	-	mRNA	protein_coding
-166200	ensorlt00000038452	sorlg00000024588	maml1-202	10	30696115	30719073	-	mRNA	protein_coding
-171101	ensorlt00000038777	sorlg00000024588	maml1-201	10	30692375	30714172	-	mRNA	protein_coding
-184237	ensorlt00000032629	sorlg00000027469	-	10	30701036	30702616	+	mRNA	protein_coding
-191301	ensorlt00000029182	sorlg00000023609	ltc4s-201	10	30692375	30693972	-	mRNA	protein_coding
-206775	ensorlt00000043362	sorlg00000025235	-	10	30657114	30678498	-	mRNA	protein_coding
226701	ensorlt00000034424	sorlg00000022088	-	10	31111775	31112809	-	mRNA	protein_coding
232938	ensorlt00000036481	sorlg00000028816	-	10	31117204	31119046	-	mRNA	protein_coding
-233433	ensorlt00000038160	sorlg00000023242	-	10	30641617	30651840	-	mRNA	protein_coding
-297348	ensorlt00000035164	sorlg00000025070	-	10	30585421	30587925	-	mRNA	protein_coding
-325609	ensorlt00000014496	sorlg00000011570	b4galt7-201	10	30559664	30564551	+	mRNA	protein_coding
-326789	ensorlt00000014506	sorlg00000011578	si:rp71-1d10.5-201	10	30553429	30558484	-	mRNA	protein_coding
-329069	ensorlt00000014540	sorlg00000011600	tmed9-201	10	30556204	30557777	+	mRNA	protein_coding
-440482	ensorlt00000042223	sorlg00000028242	-	10	30444791	30447414	+	mRNA	protein_coding
