distance to tss	transcript id	gene id	transcript name	chromosome	start	end	strand	feature type	transcript biotype
-9010	ensorlt00000024007	sorlg00000019271	snx7-201	20	919156	935939	+	mRNA	protein_coding
-9974	ensorlt00000043343	sorlg00000023710	-	20	916169	918192	-	mRNA	protein_coding
31432	ensorlt00000045541	sorlg00000023191	-	20	960518	961882	+	mRNA	protein_coding
68683	ensorlt00000043252	sorlg00000027058	plppr5b-201	20	948526	997769	-	mRNA	protein_coding
68683	ensorlt00000045102	sorlg00000027058	plppr5b-202	20	958354	997769	-	mRNA	protein_coding
68683	ensorlt00000032246	sorlg00000027058	plppr5b-203	20	962019	997769	-	mRNA	protein_coding
108884	ensorlt00000039125	sorlg00000029950	plppr4b-201	20	1037970	1054440	+	mRNA	protein_coding
-123933	ensorlt00000028946	sorlg00000029187	-	20	802231	804233	-	mRNA	protein_coding
142717	ensorlt00000029535	sorlg00000023285	-	20	1071803	1118336	+	mRNA	protein_coding
142717	ensorlt00000040493	sorlg00000023285	-	20	1071803	1098572	+	mRNA	protein_coding
143133	ensorlt00000042587	sorlg00000023285	-	20	1072219	1098572	+	mRNA	protein_coding
-203287	ensorlt00000028911	sorlg00000027145	-	20	720255	724879	-	mRNA	protein_coding
-204528	ensorlt00000036996	sorlg00000027145	-	20	720255	723638	-	mRNA	protein_coding
-204572	ensorlt00000027086	sorlg00000027145	-	20	720255	723594	-	mRNA	protein_coding
210793	ensorlt00000030878	sorlg00000019403	trdmt1-202	20	1139879	1156794	+	mRNA	protein_coding
210793	ensorlt00000024162	sorlg00000019403	trdmt1-201	20	1139879	1158061	+	mRNA	protein_coding
228974	ensorlt00000031106	sorlg00000022876	rsu1-201	20	1158060	1181119	+	mRNA	protein_coding
228978	ensorlt00000024626	sorlg00000022876	rsu1-202	20	1158064	1177644	+	mRNA	protein_coding
234997	ensorlt00000028795	sorlg00000023009	-	20	1155945	1164083	-	mRNA	protein_coding
281827	ensorlt00000040146	sorlg00000028468	c1ql3a-201	20	1210913	1215135	+	mRNA	protein_coding
346289	ensorlt00000024191	sorlg00000019433	plag1-201	20	1273780	1275375	-	mRNA	protein_coding
357391	ensorlt00000037512	sorlg00000026664	chchd7-201	20	1286477	1301016	+	mRNA	protein_coding
392099	ensorlt00000035625	sorlg00000021871	arhgef4-201	20	1321185	1368536	+	mRNA	protein_coding
455781	ensorlt00000022279	sorlg00000017798	-	20	1384867	1412384	+	mRNA	protein_coding
490690	ensorlt00000040595	sorlg00000029213	-	20	1418503	1419776	-	mRNA	protein_coding
