distance to tss	transcript id	gene id	transcript name	chromosome	start	end	strand	feature type	transcript biotype
10432	ensorlt00000014194	sorlg00000011330	si:ch211-59d15.9-201	24	5041152	5048519	+	mRNA	protein_coding
13008	ensorlt00000038568	sorlg00000024125	grcc10-201	24	5039326	5043728	-	mRNA	protein_coding
13631	ensorlt00000014187	sorlg00000024125	grcc10-202	24	5043040	5044351	-	mRNA	protein_coding
13652	ensorlt00000037410	sorlg00000011346	bpnt1-202	24	5044372	5050397	+	mRNA	protein_coding
13652	ensorlt00000029410	sorlg00000011346	bpnt1-201	24	5044372	5050397	+	mRNA	protein_coding
16250	ensorlt00000014212	sorlg00000011346	bpnt1-203	24	5046970	5050397	+	mRNA	protein_coding
16681	ensorlt00000041971	sorlg00000011346	bpnt1-204	24	5047401	5055163	+	mRNA	protein_coding
22183	ensorlt00000014218	sorlg00000011351	ypelb-201	24	5052903	5055943	+	mRNA	protein_coding
26035	ensorlt00000014270	sorlg00000011394	slc35a1-201	24	5056755	5064513	+	mRNA	protein_coding
38079	ensorlt00000014324	sorlg00000011436	rars2-201	24	5057503	5068799	-	mRNA	protein_coding
-40629	ensorlt00000014161	sorlg00000011302	dlgap2b-201	24	4953841	4989393	-	mRNA	protein_coding
41481	ensorlt00000014346	sorlg00000011455	akirin2-201	24	5069742	5072201	-	mRNA	protein_coding
46002	ensorlt00000014350	sorlg00000011460	cnr1-201	24	5075313	5076722	-	mRNA	protein_coding
-143372	ensorlt00000036939	sorlg00000011255	ptprk-206	24	4886650	4946000	+	mRNA	protein_coding
-152840	ensorlt00000014116	sorlg00000011255	ptprk-205	24	4877182	4943704	+	mRNA	protein_coding
-153402	ensorlt00000033293	sorlg00000011255	ptprk-204	24	4876620	4946000	+	mRNA	protein_coding
179520	ensorlt00000028499	sorlg00000011486	rngtt-203	24	5106595	5210240	-	mRNA	protein_coding
180904	ensorlt00000014382	sorlg00000011486	rngtt-202	24	5106595	5211624	-	mRNA	protein_coding
180904	ensorlt00000045636	sorlg00000011486	rngtt-201	24	5106595	5211624	-	mRNA	protein_coding
196554	ensorlt00000043671	sorlg00000028964	-	24	5211645	5227274	-	mRNA	protein_coding
196554	ensorlt00000031654	sorlg00000028964	-	24	5211645	5227274	-	mRNA	protein_coding
-197350	ensorlt00000032999	sorlg00000011255	ptprk-202	24	4832672	4946000	+	mRNA	protein_coding
-197350	ensorlt00000032566	sorlg00000011255	ptprk-203	24	4832672	4946000	+	mRNA	protein_coding
-197350	ensorlt00000034982	sorlg00000011255	ptprk-201	24	4832672	4946000	+	mRNA	protein_coding
197447	ensorlt00000014401	sorlg00000011495	rdh14b-201	24	5228167	5229860	+	mRNA	protein_coding
215804	ensorlt00000037387	sorlg00000027957	si:dkey-174m14.3-202	24	5228167	5246524	-	mRNA	protein_coding
223852	ensorlt00000029330	sorlg00000027957	si:dkey-174m14.3-201	24	5228167	5254572	-	mRNA	protein_coding
-240859	ensorlt00000034305	sorlg00000029521	-	24	4789163	4795110	+	mRNA	protein_coding
-241309	ensorlt00000045983	sorlg00000029521	-	24	4788713	4795110	+	mRNA	protein_coding
247030	ensorlt00000014425	sorlg00000011514	nt5c1bb-201	24	5272184	5277750	-	mRNA	protein_coding
248653	ensorlt00000014445	sorlg00000011532	syt14b-201	24	5279373	5292113	+	mRNA	protein_coding
255125	ensorlt00000034255	sorlg00000011532	syt14b-202	24	5285845	5292113	+	mRNA	protein_coding
288696	ensorlt00000014485	sorlg00000011562	extl3-201	24	5292143	5319416	-	mRNA	protein_coding
290900	ensorlt00000014522	sorlg00000011588	riox1-201	24	5321620	5326959	+	mRNA	protein_coding
290900	ensorlt00000014518	sorlg00000011588	riox1-202	24	5321620	5326833	+	mRNA	protein_coding
296848	ensorlt00000044552	sorlg00000028020	ndufb1-201	24	5327244	5327568	-	mRNA	protein_coding
298546	ensorlt00000014580	sorlg00000011628	cpsf2-201	24	5329266	5335675	+	mRNA	protein_coding
-309505	ensorlt00000013992	sorlg00000011141	-	24	4689112	4720517	-	mRNA	protein_coding
322073	ensorlt00000014609	sorlg00000011649	slc24a4b-201	24	5352793	5381863	+	mRNA	protein_coding
-341058	ensorlt00000036867	sorlg00000021963	-	24	4684970	4688964	-	mRNA	protein_coding
-358423	ensorlt00000041950	sorlg00000023355	-	24	4648947	4671599	-	mRNA	protein_coding
374343	ensorlt00000014616	sorlg00000011658	tmem121ab-201	24	5404119	5405063	-	mRNA	protein_coding
-397816	ensorlt00000013797	sorlg00000010997	rgs6-201	24	4632206	4644969	+	mRNA	protein_coding
-464165	ensorlt00000013704	sorlg00000010920	sipa1l1-202	24	4565857	4594302	+	mRNA	protein_coding
489575	ensorlt00000036705	sorlg00000025462	-	24	5520295	5523872	+	mRNA	protein_coding
