distance to tss	transcript id	gene id	transcript name	chromosome	start	end	strand	feature type	transcript biotype
8784	ensorlt00000011959	sorlg00000009536	arntl2-201	23	3833810	3859752	-	mRNA	protein_coding
8784	ensorlt00000032665	sorlg00000009536	arntl2-202	23	3833810	3859752	-	mRNA	protein_coding
46922	ensorlt00000012001	sorlg00000009571	stk38l-201	23	3873153	3897890	-	mRNA	protein_coding
46922	ensorlt00000012007	sorlg00000009571	stk38l-202	23	3875745	3897890	-	mRNA	protein_coding
-48877	ensorlt00000035758	sorlg00000029239	zgc:162331-201	23	3801327	3824145	+	mRNA	protein_coding
60500	ensorlt00000012038	sorlg00000009602	fgfr1op2-201	23	3911468	3921194	+	mRNA	protein_coding
-61094	ensorlt00000027106	sorlg00000025248	slc13a4-201	23	3730292	3789110	-	mRNA	protein_coding
61608	ensorlt00000012011	sorlg00000009581	med21-201	23	3904371	3912576	-	mRNA	protein_coding
72048	ensorlt00000012054	sorlg00000009613	tm7sf3-201	23	3923016	3937541	+	mRNA	protein_coding
-74846	ensorlt00000034685	sorlg00000025248	slc13a4-202	23	3730433	3775358	-	mRNA	protein_coding
99061	ensorlt00000038268	sorlg00000009624	gas2l3-201	23	3935202	3950029	-	mRNA	protein_coding
