distance to tss	transcript id	gene id	transcript name	chromosome	start	end	strand	feature type	transcript biotype
96463	ensorlt00000035149	sorlg00000026887	-	17	7456445	7796206	-	mRNA	protein_coding
131740	ensorlt00000040888	sorlg00000026887	-	17	7456445	7831483	-	mRNA	protein_coding
135920	ensorlt00000007327	sorlg00000005823	-	17	7835663	7849393	+	mRNA	protein_coding
205483	ensorlt00000007381	sorlg00000005864	esyt2a-201	17	7852663	7905226	-	mRNA	protein_coding
-217169	ensorlt00000026127	sorlg00000021146	-	17	7481336	7481406	-	miRNA	mirna
-245572	ensorlt00000036753	sorlg00000027400	-	17	7453003	7454145	+	mRNA	protein_coding
259048	ensorlt00000007395	sorlg00000005878	-	17	7958791	8007403	+	mRNA	protein_coding
-303645	ensorlt00000007289	sorlg00000005800	lactb2-201	17	7386702	7394930	-	mRNA	protein_coding
-311886	ensorlt00000007268	sorlg00000005783	-	17	7311478	7386689	-	mRNA	protein_coding
347742	ensorlt00000007400	sorlg00000005882	-	17	8047485	8050414	+	mRNA	protein_coding
349004	ensorlt00000007918	sorlg00000028268	-	17	8048747	8070395	+	mRNA	protein_coding
362558	ensorlt00000042900	sorlg00000028066	-	17	8062301	8068524	+	mRNA	protein_coding
383401	ensorlt00000007418	sorlg00000005900	-	17	8080041	8083144	-	mRNA	protein_coding
-391941	ensorlt00000035626	sorlg00000005745	-	17	7200009	7306634	-	mRNA	protein_coding
-391941	ensorlt00000040265	sorlg00000005745	-	17	7200009	7306634	-	mRNA	protein_coding
-391941	ensorlt00000030947	sorlg00000005745	-	17	7200009	7306634	-	mRNA	protein_coding
-391941	ensorlt00000030796	sorlg00000005745	-	17	7200009	7306634	-	mRNA	protein_coding
-391941	ensorlt00000036388	sorlg00000005745	-	17	7200009	7306634	-	mRNA	protein_coding
-391941	ensorlt00000040840	sorlg00000005745	-	17	7200009	7306634	-	mRNA	protein_coding
-391941	ensorlt00000036765	sorlg00000005745	-	17	7200009	7306634	-	mRNA	protein_coding
-391941	ensorlt00000036480	sorlg00000005745	-	17	7200009	7306634	-	mRNA	protein_coding
-397471	ensorlt00000007224	sorlg00000005745	-	17	7201940	7301104	-	mRNA	protein_coding
403883	ensorlt00000028129	sorlg00000005930	zmynd11-201	17	8103626	8139625	+	mRNA	protein_coding
404649	ensorlt00000007427	sorlg00000005908	-	17	8097651	8104392	-	mRNA	protein_coding
407187	ensorlt00000007454	sorlg00000005930	zmynd11-202	17	8106930	8136068	+	mRNA	protein_coding
