distance to tss	transcript id	gene id	transcript name	chromosome	start	end	strand	feature type	transcript biotype
3012	ensorlt00000032145	sorlg00000023118		3	313596	317617	+	mRNA	protein_coding
-4683	ensorlt00000041594	sorlg00000023471		3	304967	309552	+	mRNA	protein_coding
-14278	ensorlt00000043113	sorlg00000022688	vps33b-203	3	278710	295372	-	mRNA	protein_coding
-14278	ensorlt00000041425	sorlg00000022688	vps33b-201	3	278581	295372	-	mRNA	protein_coding
-14278	ensorlt00000045274	sorlg00000022688	vps33b-202	3	278581	295372	-	mRNA	protein_coding
-14947	ensorlt00000032606	sorlg00000026752	hddc3-202	3	294703	299542	+	mRNA	protein_coding
16557	ensorlt00000026778	sorlg00000019968	hypk-202	3	327141	328427	+	mRNA	protein_coding
16557	ensorlt00000024793	sorlg00000019968	hypk-201	3	327141	332666	+	mRNA	protein_coding
-26817	ensorlt00000034398	sorlg00000026752	hddc3-201	3	282833	299542	+	mRNA	protein_coding
29252	ensorlt00000024798	sorlg00000019973	mfap1-203	3	332840	339836	-	mRNA	protein_coding
-30961	ensorlt00000026866	sorlg00000028005		3	257879	278689	-	mRNA	protein_coding
-30961	ensorlt00000029068	sorlg00000028005		3	257902	278689	-	mRNA	protein_coding
-56446	ensorlt00000031777	sorlg00000027410		3	238909	253204	-	mRNA	protein_coding
-56446	ensorlt00000044613	sorlg00000027410		3	238909	253204	-	mRNA	protein_coding
69963	ensorlt00000034502	sorlg00000019973	mfap1-202	3	332840	380547	-	mRNA	protein_coding
-81872	ensorlt00000031150	sorlg00000026511		3	227778	231921	+	mRNA	protein_coding
-94384	ensorlt00000022944	sorlg00000018322	ndufs3-201	3	203393	215266	-	mRNA	protein_coding
98129	ensorlt00000043524	sorlg00000019973	mfap1-201	3	332840	408713	-	mRNA	protein_coding
