distance to tss	transcript id	gene id	transcript name	chromosome	start	end	strand	feature type	transcript biotype
14584	ensorlt00000001475	sorlg00000001195	sez6l-202	12	2239531	2260854	+	mRNA	protein_coding
14584	ensorlt00000001474	sorlg00000001195	sez6l-201	12	2239531	2260854	+	mRNA	protein_coding
41794	ensorlt00000001484	sorlg00000001204	-	12	2266741	2269204	+	mRNA	protein_coding
42250	ensorlt00000015052	sorlg00000012019	-	12	2267197	2268484	+	mRNA	protein_coding
45108	ensorlt00000040024	sorlg00000027874	-	12	2270055	2276841	+	mRNA	protein_coding
-46826	ensorlt00000001441	sorlg00000001168	-	12	2177284	2190978	+	mRNA	protein_coding
52338	ensorlt00000038851	sorlg00000001244	si:ch211-48m9.1-202	12	2273376	2277285	-	mRNA	protein_coding
69966	ensorlt00000001530	sorlg00000001244	si:ch211-48m9.1-201	12	2272339	2294913	-	mRNA	protein_coding
84252	ensorlt00000001535	sorlg00000001250	tacr1b-201	12	2309199	2318431	+	mRNA	protein_coding
-106480	ensorlt00000001400	sorlg00000001133	grk3-201	12	2117630	2163782	+	mRNA	protein_coding
-106480	ensorlt00000035830	sorlg00000001133	grk3-202	12	2117630	2161615	+	mRNA	protein_coding
-106480	ensorlt00000037848	sorlg00000001133	grk3-203	12	2117630	2161490	+	mRNA	protein_coding
110425	ensorlt00000001607	sorlg00000001304	scarb1-207	12	2324226	2335372	-	mRNA	protein_coding
-111120	ensorlt00000040453	sorlg00000022438	cryba4-202	12	2112990	2117609	+	mRNA	protein_coding
113908	ensorlt00000001609	sorlg00000001304	scarb1-204	12	2321705	2338855	-	mRNA	protein_coding
113908	ensorlt00000001605	sorlg00000001304	scarb1-203	12	2321705	2338855	-	mRNA	protein_coding
113908	ensorlt00000001611	sorlg00000001304	scarb1-202	12	2321623	2338855	-	mRNA	protein_coding
113908	ensorlt00000030963	sorlg00000001304	scarb1-201	12	2321623	2338855	-	mRNA	protein_coding
113908	ensorlt00000043751	sorlg00000001304	scarb1-206	12	2324226	2338855	-	mRNA	protein_coding
113908	ensorlt00000001604	sorlg00000001304	scarb1-205	12	2321705	2338855	-	mRNA	protein_coding
-114141	ensorlt00000010235	sorlg00000022438	cryba4-201	12	2109969	2113945	+	mRNA	protein_coding
-119824	ensorlt00000001367	sorlg00000001108	crybb1-201	12	2101159	2104286	-	mRNA	protein_coding
121869	ensorlt00000001694	sorlg00000001365	grk5-201	12	2346816	2363069	+	mRNA	protein_coding
-123389	ensorlt00000001355	sorlg00000001095	acads-201	12	2092223	2100721	-	mRNA	protein_coding
-131307	ensorlt00000001337	sorlg00000001086	cldn5b-201	12	2092803	2093450	+	mRNA	protein_coding
-140949	ensorlt00000001335	sorlg00000001081	-	12	2074073	2083161	-	mRNA	protein_coding
146532	ensorlt00000042741	sorlg00000001389	ash2l-203	12	2361879	2371479	-	mRNA	protein_coding
147966	ensorlt00000044555	sorlg00000001389	ash2l-201	12	2361879	2372913	-	mRNA	protein_coding
147966	ensorlt00000001722	sorlg00000001389	ash2l-202	12	2361879	2372913	-	mRNA	protein_coding
-151861	ensorlt00000029752	sorlg00000028924	-	12	2066920	2072249	-	mRNA	protein_coding
154734	ensorlt00000031336	sorlg00000024099	pnx-201	12	2379681	2381228	+	mRNA	protein_coding
159216	ensorlt00000001739	sorlg00000001403	aebp1-201	12	2384163	2402564	+	mRNA	protein_coding
-170565	ensorlt00000001312	sorlg00000001062	-	12	2044258	2053545	-	mRNA	protein_coding
191175	ensorlt00000001772	sorlg00000001434	ddx56-201	12	2400317	2416122	-	mRNA	protein_coding
192339	ensorlt00000027062	sorlg00000029504	dusp26-201	12	2417286	2425050	+	mRNA	protein_coding
-194290	ensorlt00000001281	sorlg00000001039	-	12	2020440	2029820	-	mRNA	protein_coding
204523	ensorlt00000046320	sorlg00000001446	-	12	2426132	2429470	-	mRNA	protein_coding
204900	ensorlt00000001785	sorlg00000001446	-	12	2426132	2429847	-	mRNA	protein_coding
