distance to tss	transcript id	gene id	transcript name	chromosome	start	end	strand	feature type	transcript biotype
0	ensorlt00000043528	sorlg00000025444	-	6	4945100	4948063	-	mRNA	protein_coding
16631	ensorlt00000023204	sorlg00000018559	zgc:158868-201	6	4950567	4965687	-	mRNA	protein_coding
-30407	ensorlt00000023237	sorlg00000018585	bcar1-203	6	4917642	4942617	+	mRNA	protein_coding
-44456	ensorlt00000040494	sorlg00000018585	bcar1-202	6	4903593	4942617	+	mRNA	protein_coding
-66859	ensorlt00000044728	sorlg00000018585	bcar1-201	6	4881190	4942915	+	mRNA	protein_coding
73146	ensorlt00000023197	sorlg00000018545	lrp5-203	6	4974192	5022202	-	mRNA	protein_coding
75635	ensorlt00000046346	sorlg00000018545	lrp5-201	6	4971674	5024691	-	mRNA	protein_coding
75635	ensorlt00000036180	sorlg00000018545	lrp5-202	6	4971674	5024691	-	mRNA	protein_coding
-79987	ensorlt00000042084	sorlg00000018612	-	6	4868062	4877914	+	mRNA	protein_coding
-79987	ensorlt00000023269	sorlg00000018612	-	6	4868062	4877914	+	mRNA	protein_coding
-96796	ensorlt00000023300	sorlg00000018643	galn-201	6	4842078	4851253	-	mRNA	protein_coding
-97102	ensorlt00000023305	sorlg00000018643	galn-202	6	4842078	4850947	-	mRNA	protein_coding
109501	ensorlt00000040778	sorlg00000024142	-	6	5053016	5058557	-	mRNA	protein_coding
110832	ensorlt00000033254	sorlg00000024142	-	6	5053016	5059888	-	mRNA	protein_coding
110832	ensorlt00000029193	sorlg00000024142	-	6	5053016	5059888	-	mRNA	protein_coding
-116751	ensorlt00000023326	sorlg00000018662	-	6	4831298	4841019	+	mRNA	protein_coding
120123	ensorlt00000023121	sorlg00000018483	-	6	5069179	5069898	+	mRNA	protein_coding
132829	ensorlt00000039853	sorlg00000030172	tmem170a-201	6	5076746	5081885	-	mRNA	protein_coding
158743	ensorlt00000023094	sorlg00000018456	ppp6r3-204	6	5086642	5107799	-	mRNA	protein_coding
179493	ensorlt00000032157	sorlg00000018456	ppp6r3-203	6	5082963	5128549	-	mRNA	protein_coding
179493	ensorlt00000039292	sorlg00000018456	ppp6r3-202	6	5082963	5128549	-	mRNA	protein_coding
179493	ensorlt00000035170	sorlg00000018456	ppp6r3-201	6	5082963	5128549	-	mRNA	protein_coding
183093	ensorlt00000038200	sorlg00000018382	ric8a-202	6	5132149	5149588	+	mRNA	protein_coding
183935	ensorlt00000023023	sorlg00000018382	ric8a-201	6	5132991	5148416	+	mRNA	protein_coding
-186926	ensorlt00000023338	sorlg00000018677	pard6a-201	6	4761123	4783597	+	mRNA	protein_coding
-248408	ensorlt00000037957	sorlg00000018691	-	6	4651733	4699641	-	mRNA	protein_coding
-248763	ensorlt00000023355	sorlg00000018691	-	6	4656151	4699286	-	mRNA	protein_coding
276643	ensorlt00000022992	sorlg00000018366	carmil2-201	6	5168189	5225699	-	mRNA	protein_coding
297886	ensorlt00000022987	sorlg00000018357	-	6	5242566	5246942	-	mRNA	protein_coding
-299652	ensorlt00000031992	sorlg00000027870	-	6	4643376	4648397	-	mRNA	protein_coding
-311587	ensorlt00000023396	sorlg00000018727	ska1-201	6	4625590	4636462	-	mRNA	protein_coding
336679	ensorlt00000022970	sorlg00000018344	ripor1-201	6	5256652	5285735	-	mRNA	protein_coding
-357178	ensorlt00000023451	sorlg00000018774	-	6	4590871	4623503	+	mRNA	protein_coding
358109	ensorlt00000022952	sorlg00000018329	fem1b-201	6	5301175	5307165	-	mRNA	protein_coding
-358151	ensorlt00000023459	sorlg00000018774	-	6	4589898	4623503	+	mRNA	protein_coding
-359689	ensorlt00000041226	sorlg00000018774	-	6	4588360	4623503	+	mRNA	protein_coding
-360163	ensorlt00000023454	sorlg00000018774	-	6	4587886	4623503	+	mRNA	protein_coding
-384712	ensorlt00000040552	sorlg00000025739	-	6	4563337	4567860	+	mRNA	protein_coding
-393201	ensorlt00000023485	sorlg00000018803	-	6	4554848	4561689	+	mRNA	protein_coding
405819	ensorlt00000022942	sorlg00000018320	-	6	5308478	5354875	-	mRNA	protein_coding
-409785	ensorlt00000042569	sorlg00000024456	-	6	4538264	4543883	+	mRNA	protein_coding
415127	ensorlt00000032124	sorlg00000025560	faap24-201	6	5355012	5364183	-	mRNA	protein_coding
428907	ensorlt00000028544	sorlg00000027859	tdrd12-201	6	5377963	5445782	+	mRNA	protein_coding
-449683	ensorlt00000023574	sorlg00000018881	-	6	4442364	4498366	-	mRNA	protein_coding
