distance to tss	transcript id	gene id	transcript name	chromosome	start	end	strand	feature type	transcript biotype
-3154	ensorlt00000022882	sorlg00000018272	-	5	32491366	32492623	-	mRNA	protein_coding
-19904	ensorlt00000021662	sorlg00000017308	-	5	32465895	32475873	-	mRNA	protein_coding
-39825	ensorlt00000038941	sorlg00000028101	-	5	32454119	32455952	-	mRNA	protein_coding
44636	ensorlt00000021684	sorlg00000017336	slmapa-201	5	32499651	32541879	-	mRNA	protein_coding
-46566	ensorlt00000038580	sorlg00000024253	si:ch211-193l2.10-201	5	32443228	32449211	-	mRNA	protein_coding
50292	ensorlt00000021720	sorlg00000017366	dennd6aa-201	5	32547535	32555353	+	mRNA	protein_coding
-57191	ensorlt00000021596	sorlg00000017261	-	5	32438586	32440337	+	mRNA	protein_coding
-62801	ensorlt00000021591	sorlg00000017257	-	5	32432976	32434365	+	mRNA	protein_coding
73749	ensorlt00000021736	sorlg00000017377	-	5	32570992	32573006	+	mRNA	protein_coding
-75190	ensorlt00000024156	sorlg00000019405	-	5	32420587	32423200	+	mRNA	protein_coding
-79518	ensorlt00000033453	sorlg00000026902	-	5	32416259	32417059	+	mRNA	protein_coding
-86373	ensorlt00000023805	sorlg00000019089	ccdc51-201	5	32407001	32409404	-	mRNA	protein_coding
87844	ensorlt00000021750	sorlg00000017390	hesx1-201	5	32574640	32585087	-	mRNA	protein_coding
89086	ensorlt00000021760	sorlg00000017397	il17rd-201	5	32586329	32612082	+	mRNA	protein_coding
-119953	ensorlt00000021583	sorlg00000017249	osgn1-201	5	32372933	32375824	-	mRNA	protein_coding
-140577	ensorlt00000021568	sorlg00000017236	-	5	32353785	32355200	-	mRNA	protein_coding
140787	ensorlt00000035449	sorlg00000017402	arhgef3-202	5	32638030	32644017	+	mRNA	protein_coding
140787	ensorlt00000041439	sorlg00000017402	arhgef3-203	5	32638030	32647125	+	mRNA	protein_coding
141162	ensorlt00000021763	sorlg00000017402	arhgef3-201	5	32638405	32648291	+	mRNA	protein_coding
-146264	ensorlt00000039353	sorlg00000029289	-	5	32320524	32349513	-	mRNA	protein_coding
147957	ensorlt00000027746	sorlg00000026633	-	5	32645200	32653391	+	mRNA	protein_coding
150161	ensorlt00000045743	sorlg00000025086	-	5	32641318	32647404	-	mRNA	protein_coding
151503	ensorlt00000021789	sorlg00000017419	asb14a-201	5	32648746	32654550	+	mRNA	protein_coding
173881	ensorlt00000045608	sorlg00000025480	ip6k1-201	5	32658067	32671124	-	mRNA	protein_coding
-189862	ensorlt00000006253	sorlg00000004961	pank4-201	5	32287315	32305915	-	mRNA	protein_coding
-214668	ensorlt00000036323	sorlg00000029769	-	5	32268486	32281109	-	mRNA	protein_coding
220967	ensorlt00000029871	sorlg00000022020	-	5	32718210	32719106	+	mRNA	protein_coding
221884	ensorlt00000027702	sorlg00000025943	rps23-201	5	32718180	32719127	-	mRNA	protein_coding
-230089	ensorlt00000033061	sorlg00000024798	agtrap-201	5	32254402	32265688	-	mRNA	protein_coding
234018	ensorlt00000038934	sorlg00000025041	-	5	32731261	32734380	+	mRNA	protein_coding
241223	ensorlt00000021802	sorlg00000017436	-	5	32738466	32741661	+	mRNA	protein_coding
242784	ensorlt00000021813	sorlg00000017444	pde12-201	5	32740027	32744078	+	mRNA	protein_coding
247373	ensorlt00000021822	sorlg00000017452	gmppb-202	5	32744616	32750053	+	mRNA	protein_coding
247373	ensorlt00000036694	sorlg00000017452	gmppb-201	5	32744616	32750976	+	mRNA	protein_coding
260568	ensorlt00000021831	sorlg00000017459	pigu-202	5	32753324	32757811	-	mRNA	protein_coding
260902	ensorlt00000029285	sorlg00000017459	pigu-201	5	32752284	32758145	-	mRNA	protein_coding
261441	ensorlt00000021838	sorlg00000017464	-	5	32758684	32763768	+	mRNA	protein_coding
-266788	ensorlt00000021539	sorlg00000017211	zpr1-201	5	32226192	32228989	-	mRNA	protein_coding
-270294	ensorlt00000038661	sorlg00000017207	rnf207-202	5	32225483	32244787	+	mRNA	protein_coding
-270294	ensorlt00000021531	sorlg00000017207	rnf207-203	5	32225483	32244185	+	mRNA	protein_coding
-270294	ensorlt00000021532	sorlg00000017207	rnf207-201	5	32225483	32245159	+	mRNA	protein_coding
273453	ensorlt00000021841	sorlg00000017466	tmem74b-201	5	32768287	32770696	-	mRNA	protein_coding
-273808	ensorlt00000034564	sorlg00000028557	rpl22-201	5	32216894	32221969	-	mRNA	protein_coding
290827	ensorlt00000023819	sorlg00000019101	rbl1-201	5	32773801	32788070	-	mRNA	protein_coding
-291324	ensorlt00000021516	sorlg00000017190	-	5	32176933	32204453	-	mRNA	protein_coding
292467	ensorlt00000023820	sorlg00000019101	rbl1-202	5	32773801	32789710	-	mRNA	protein_coding
301302	ensorlt00000028327	sorlg00000023341	si:dkey-222f2.1-201	5	32791116	32798545	-	mRNA	protein_coding
304555	ensorlt00000046155	sorlg00000023115	-	5	32800087	32801798	-	mRNA	protein_coding
314852	ensorlt00000035419	sorlg00000019071	dnase1l4.2-201	5	32798623	32812095	-	mRNA	protein_coding
314852	ensorlt00000036066	sorlg00000019071	dnase1l4.2-203	5	32798623	32812095	-	mRNA	protein_coding
314922	ensorlt00000023784	sorlg00000019071	dnase1l4.2-204	5	32798623	32812165	-	mRNA	protein_coding
314922	ensorlt00000041453	sorlg00000019071	dnase1l4.2-202	5	32806984	32812165	-	mRNA	protein_coding
321929	ensorlt00000024784	sorlg00000019962	sec13-201	5	32813248	32819172	-	mRNA	protein_coding
322088	ensorlt00000032519	sorlg00000025804	cand2-201	5	32819331	32833170	+	mRNA	protein_coding
-342150	ensorlt00000032881	sorlg00000017150	arhgef10la-201	5	31989885	32153627	-	mRNA	protein_coding
-342150	ensorlt00000021465	sorlg00000017150	arhgef10la-202	5	31989885	32153627	-	mRNA	protein_coding
347703	ensorlt00000028252	sorlg00000024289	-	5	32844946	32846077	+	mRNA	protein_coding
350364	ensorlt00000032480	sorlg00000028836	angpt4-201	5	32847607	32913278	+	mRNA	protein_coding
350512	ensorlt00000027455	sorlg00000028841	-	5	32840254	32847755	-	mRNA	protein_coding
418812	ensorlt00000025207	sorlg00000020333	cox6c-201	5	32916055	32919726	+	mRNA	protein_coding
423915	ensorlt00000044704	sorlg00000020097	-	5	32921158	32940128	+	mRNA	protein_coding
423915	ensorlt00000024938	sorlg00000020097	-	5	32921158	32944679	+	mRNA	protein_coding
456128	ensorlt00000046071	sorlg00000023484	-	5	32953371	32957312	+	mRNA	protein_coding
-464807	ensorlt00000046366	sorlg00000024401	-	5	32030970	32035981	+	mRNA	protein_coding
465743	ensorlt00000024892	sorlg00000020056	si:dkey-43k4.5-202	5	32948323	32962986	-	mRNA	protein_coding
465746	ensorlt00000024894	sorlg00000020056	si:dkey-43k4.5-201	5	32948323	32962989	-	mRNA	protein_coding
472427	ensorlt00000027440	sorlg00000025836	si:dkeyp-3f10.17-201	5	32966348	32969670	-	mRNA	protein_coding
484553	ensorlt00000024854	sorlg00000020023	or134-1-201	5	32979364	32981796	-	mRNA	protein_coding
489504	ensorlt00000024846	sorlg00000020015	-	5	32983959	32986747	-	mRNA	protein_coding
495229	ensorlt00000038363	sorlg00000024505	-	5	32991477	32992472	-	mRNA	protein_coding
498167	ensorlt00000024840	sorlg00000020012	-	5	32994294	32995410	-	mRNA	protein_coding
