distance to tss	transcript id	gene id	transcript name	chromosome	start	end	strand	feature type	transcript biotype
-5983	ensorlt00000024432	sorlg00000019647	-	8	21228342	21255863	-	mRNA	protein_coding
8751	ensorlt00000033250	sorlg00000028274	-	8	21262451	21271547	-	mRNA	protein_coding
-12904	ensorlt00000033251	sorlg00000021901	-	8	21242553	21248942	-	mRNA	protein_coding
28819	ensorlt00000045984	sorlg00000029111	-	8	21290979	21291615	-	mRNA	protein_coding
-40524	ensorlt00000045769	sorlg00000027952	-	8	21205933	21221322	-	mRNA	protein_coding
47704	ensorlt00000033292	sorlg00000023163	-	8	21305685	21310500	-	mRNA	protein_coding
50182	ensorlt00000038496	sorlg00000025742	-	8	21312342	21312978	-	mRNA	protein_coding
-61227	ensorlt00000028784	sorlg00000030111	kri1-201	8	21196606	21200619	-	mRNA	protein_coding
-62098	ensorlt00000046048	sorlg00000030111	kri1-202	8	21196606	21199748	-	mRNA	protein_coding
-64307	ensorlt00000046023	sorlg00000026945	-	8	21197443	21197539	-	snoRNA	snorna
-72728	ensorlt00000043118	sorlg00000025827	-	8	21186862	21189118	-	mRNA	protein_coding
-75704	ensorlt00000019278	sorlg00000015403	kri1-201	8	21182995	21186142	-	mRNA	protein_coding
75752	ensorlt00000029478	sorlg00000023163	-	8	21284835	21338548	-	mRNA	protein_coding
-79892	ensorlt00000019265	sorlg00000015391	spc24-202	8	21178813	21181954	-	mRNA	protein_coding
-79892	ensorlt00000030195	sorlg00000015391	spc24-201	8	21178813	21181954	-	mRNA	protein_coding
80251	ensorlt00000027038	sorlg00000022846	-	8	21319440	21343047	-	mRNA	protein_coding
-86912	ensorlt00000019249	sorlg00000015375	s1pr5a-201	8	21174934	21176061	+	mRNA	protein_coding
90707	ensorlt00000033586	sorlg00000025256	-	8	21349146	21353503	-	mRNA	protein_coding
108600	ensorlt00000039673	sorlg00000023944	-	8	21336200	21371396	-	mRNA	protein_coding
125941	ensorlt00000019354	sorlg00000015452	smarca4a-201	8	21374270	21388737	-	mRNA	protein_coding
