distance to tss	transcript id	gene id	transcript name	chromosome	start	end	strand	feature type	transcript biotype
32330	ensorlt00000031223	sorlg00000023683	-	14	5935119	5936842	-	mRNA	protein_coding
-33896	ensorlt00000035240	sorlg00000027283	-	14	5867094	5869825	-	mRNA	protein_coding
-67814	ensorlt00000005785	sorlg00000004601	-	14	5829848	5835907	-	mRNA	protein_coding
-78087	ensorlt00000044080	sorlg00000030603	sh3pxd2b-202	14	5783780	5825634	-	mRNA	protein_coding
-78087	ensorlt00000045855	sorlg00000030603	sh3pxd2b-201	14	5783780	5825634	-	mRNA	protein_coding
-78453	ensorlt00000043474	sorlg00000030603	sh3pxd2b-203	14	5783780	5825268	-	mRNA	protein_coding
136370	ensorlt00000023691	sorlg00000018987	gabrb2-202	14	5988326	6040882	-	mRNA	protein_coding
136877	ensorlt00000019836	sorlg00000018987	gabrb2-201	14	5988326	6041389	-	mRNA	protein_coding
158614	ensorlt00000023668	sorlg00000018969	gabra6b-201	14	6063126	6100756	+	mRNA	protein_coding
-159907	ensorlt00000044237	sorlg00000023714	stk10-202	14	5743814	5779120	+	mRNA	protein_coding
-159907	ensorlt00000040523	sorlg00000023714	stk10-201	14	5743814	5779120	+	mRNA	protein_coding
-180224	ensorlt00000031326	sorlg00000028870	stk32a-203	14	5671288	5723497	-	mRNA	protein_coding
-180478	ensorlt00000043804	sorlg00000028870	stk32a-201	14	5656326	5723243	-	mRNA	protein_coding
-183618	ensorlt00000045209	sorlg00000028870	stk32a-202	14	5656326	5720103	-	mRNA	protein_coding
-200709	ensorlt00000034714	sorlg00000022340	-	14	5703012	5704736	+	mRNA	protein_coding
241678	ensorlt00000031020	sorlg00000027019	gabra1-201	14	6146190	6177948	+	mRNA	protein_coding
242769	ensorlt00000030283	sorlg00000027019	gabra1-202	14	6147281	6177948	+	mRNA	protein_coding
-253477	ensorlt00000045875	sorlg00000030252	-	14	5647362	5650244	-	mRNA	protein_coding
290792	ensorlt00000030837	sorlg00000001267	gabrg2-202	14	6195304	6255304	+	mRNA	protein_coding
290792	ensorlt00000001561	sorlg00000001267	gabrg2-201	14	6195304	6255304	+	mRNA	protein_coding
-294073	ensorlt00000023742	sorlg00000019028	dpysl3-202	14	5609648	5641151	+	mRNA	protein_coding
-299601	ensorlt00000023736	sorlg00000019028	dpysl3-201	14	5604120	5642026	+	mRNA	protein_coding
303993	ensorlt00000001562	sorlg00000001267	gabrg2-203	14	6208505	6252261	+	mRNA	protein_coding
-321614	ensorlt00000033680	sorlg00000023161	jakmip2-203	14	5582107	5601937	+	mRNA	protein_coding
-334531	ensorlt00000036173	sorlg00000023161	jakmip2-202	14	5569190	5601937	+	mRNA	protein_coding
-334531	ensorlt00000039546	sorlg00000023161	jakmip2-201	14	5569190	5601937	+	mRNA	protein_coding
-349004	ensorlt00000023751	sorlg00000019043	-	14	5533360	5554717	-	mRNA	protein_coding
-402158	ensorlt00000023779	sorlg00000019064	p4ha2-202	14	5501563	5533250	+	mRNA	protein_coding
-409570	ensorlt00000023778	sorlg00000019064	p4ha2-201	14	5494151	5533250	+	mRNA	protein_coding
-444479	ensorlt00000023788	sorlg00000019075	pdlim4-201	14	5416297	5459242	-	mRNA	protein_coding
-495506	ensorlt00000029037	sorlg00000025030	-	14	5405222	5408215	-	mRNA	protein_coding
