distance to tss	transcript id	gene id	transcript name	chromosome	start	end	strand	feature type	transcript biotype
-4364	ensorlt00000012011	sorlg00000009581	med21-201	23	3904371	3912576	-	mRNA	protein_coding
5027	ensorlt00000012054	sorlg00000009613	tm7sf3-201	23	3923016	3937541	+	mRNA	protein_coding
-5472	ensorlt00000012038	sorlg00000009602	fgfr1op2-201	23	3911468	3921194	+	mRNA	protein_coding
-19050	ensorlt00000012001	sorlg00000009571	stk38l-201	23	3873153	3897890	-	mRNA	protein_coding
-19050	ensorlt00000012007	sorlg00000009571	stk38l-202	23	3875745	3897890	-	mRNA	protein_coding
32040	ensorlt00000038268	sorlg00000009624	gas2l3-201	23	3935202	3950029	-	mRNA	protein_coding
41339	ensorlt00000012066	sorlg00000009624	gas2l3-202	23	3939722	3959328	-	mRNA	protein_coding
-57188	ensorlt00000011959	sorlg00000009536	arntl2-201	23	3833810	3859752	-	mRNA	protein_coding
-57188	ensorlt00000032665	sorlg00000009536	arntl2-202	23	3833810	3859752	-	mRNA	protein_coding
57911	ensorlt00000012098	sorlg00000009649	arid2-201	23	3975900	4018368	+	mRNA	protein_coding
106802	ensorlt00000033722	sorlg00000028222	-	23	4024791	4037751	+	mRNA	protein_coding
-115613	ensorlt00000035758	sorlg00000029239	zgc:162331-201	23	3801327	3824145	+	mRNA	protein_coding
-127830	ensorlt00000027106	sorlg00000025248	slc13a4-201	23	3730292	3789110	-	mRNA	protein_coding
128108	ensorlt00000012285	sorlg00000009787	slc38a2-201	23	4042396	4046097	-	mRNA	protein_coding
-141582	ensorlt00000034685	sorlg00000025248	slc13a4-202	23	3730433	3775358	-	mRNA	protein_coding
-191575	ensorlt00000035324	sorlg00000026792	coa6-201	23	3725365	3730440	+	mRNA	protein_coding
201495	ensorlt00000012289	sorlg00000028149	slc38a4-201	23	4089864	4119484	-	mRNA	protein_coding
-257727	ensorlt00000011934	sorlg00000009516	-	23	3630737	3659213	-	mRNA	protein_coding
-298810	ensorlt00000040743	sorlg00000024640	-	23	3611043	3618130	-	mRNA	protein_coding
-325462	ensorlt00000011874	sorlg00000009474	-	23	3591478	3598018	+	mRNA	protein_coding
-325462	ensorlt00000040414	sorlg00000009474	-	23	3591478	3597931	+	mRNA	protein_coding
-330091	ensorlt00000027349	sorlg00000009458	pik3cg-201	23	3564267	3586849	-	mRNA	protein_coding
-330091	ensorlt00000011854	sorlg00000009458	pik3cg-202	23	3564267	3586849	-	mRNA	protein_coding
-330091	ensorlt00000045707	sorlg00000009458	pik3cg-203	23	3564267	3586849	-	mRNA	protein_coding
335123	ensorlt00000046890	sorlg00000022167	ano4-202	23	4167086	4253112	-	mRNA	protein_coding
355408	ensorlt00000027147	sorlg00000022167	ano4-201	23	4167086	4273397	-	mRNA	protein_coding
367546	ensorlt00000000624	sorlg00000009808	-	23	4280767	4285535	-	mRNA	protein_coding
375553	ensorlt00000046452	sorlg00000027436	-	23	4291959	4293542	-	mRNA	protein_coding
377916	ensorlt00000012308	sorlg00000009799	-	23	4295905	4302855	+	mRNA	protein_coding
378167	ensorlt00000012295	sorlg00000009799	-	23	4296156	4302855	+	mRNA	protein_coding
379082	ensorlt00000035472	sorlg00000009799	-	23	4297071	4304400	+	mRNA	protein_coding
-384863	ensorlt00000035102	sorlg00000009412	-	23	3358576	3532077	-	mRNA	protein_coding
-384863	ensorlt00000011801	sorlg00000009412	-	23	3358576	3532077	-	mRNA	protein_coding
410578	ensorlt00000043282	sorlg00000028212	-	23	4328567	4341598	+	mRNA	protein_coding
410578	ensorlt00000033715	sorlg00000028212	-	23	4328567	4341598	+	mRNA	protein_coding
414478	ensorlt00000035351	sorlg00000028212	-	23	4332467	4341598	+	mRNA	protein_coding
414478	ensorlt00000027073	sorlg00000028212	-	23	4332467	4376037	+	mRNA	protein_coding
414618	ensorlt00000037611	sorlg00000028212	-	23	4332607	4376037	+	mRNA	protein_coding
475720	ensorlt00000040072	sorlg00000023919	mrps33-201	23	4393709	4395845	+	mRNA	protein_coding
484860	ensorlt00000044583	sorlg00000009843	braf-202	23	4402849	4428020	+	mRNA	protein_coding
484860	ensorlt00000012351	sorlg00000009843	braf-201	23	4402849	4428192	+	mRNA	protein_coding
492813	ensorlt00000012349	sorlg00000009843	braf-203	23	4410802	4428020	+	mRNA	protein_coding
