distance to tss	transcript id	gene id	transcript name	chromosome	start	end	strand	feature type	transcript biotype
1151	ensorlt00000020901	sorlg00000016707	minar1-201	5	30637255	30641365	-	mRNA	protein_coding
-4041	ensorlt00000029724	sorlg00000016701	-	5	30616980	30635269	-	mRNA	protein_coding
-4041	ensorlt00000032106	sorlg00000016701	-	5	30624524	30635269	-	mRNA	protein_coding
-4041	ensorlt00000033631	sorlg00000016701	-	5	30624524	30635269	-	mRNA	protein_coding
-4795	ensorlt00000020898	sorlg00000016701	-	5	30626979	30634515	-	mRNA	protein_coding
13883	ensorlt00000020907	sorlg00000016712	-	5	30643458	30654097	-	mRNA	protein_coding
14698	ensorlt00000020914	sorlg00000016719	evc2-201	5	30654912	30676618	+	mRNA	protein_coding
14837	ensorlt00000030129	sorlg00000016712	-	5	30643458	30655051	-	mRNA	protein_coding
36471	ensorlt00000020919	sorlg00000016724	cytl1-201	5	30676685	30677641	+	mRNA	protein_coding
45122	ensorlt00000020937	sorlg00000016741	msx1a-201	5	30684174	30685336	-	mRNA	protein_coding
121794	ensorlt00000020959	sorlg00000016755	stx18-201	5	30762008	30780380	+	mRNA	protein_coding
146176	ensorlt00000020943	sorlg00000027438	nsg1-201	5	30782178	30786390	-	mRNA	protein_coding
149927	ensorlt00000032306	sorlg00000016778	tacc1-201	5	30790141	30817092	+	mRNA	protein_coding
153258	ensorlt00000046222	sorlg00000016778	tacc1-202	5	30793472	30817092	+	mRNA	protein_coding
158467	ensorlt00000020980	sorlg00000016771	aggf1-201	5	30794026	30798681	-	mRNA	protein_coding
162783	ensorlt00000020988	sorlg00000016778	tacc1-203	5	30802997	30817092	+	mRNA	protein_coding
179353	ensorlt00000021034	sorlg00000016809	loxl2a-201	5	30819567	30850718	+	mRNA	protein_coding
179353	ensorlt00000021036	sorlg00000016809	loxl2a-202	5	30819567	30847816	+	mRNA	protein_coding
214430	ensorlt00000021041	sorlg00000016816	r3hcc1-201	5	30849289	30854644	-	mRNA	protein_coding
218044	ensorlt00000021047	sorlg00000016821	-	5	30855446	30858258	-	mRNA	protein_coding
226940	ensorlt00000021056	sorlg00000016830	sec61a1l-202	5	30862449	30867154	-	mRNA	protein_coding
226940	ensorlt00000026864	sorlg00000016830	sec61a1l-201	5	30858693	30867154	-	mRNA	protein_coding
246480	ensorlt00000021058	sorlg00000016832	-	5	30883769	30886694	-	mRNA	protein_coding
246947	ensorlt00000030323	sorlg00000016832	-	5	30882204	30887161	-	mRNA	protein_coding
257947	ensorlt00000043266	sorlg00000028646	-	5	30898161	30899306	+	mRNA	protein_coding
299386	ensorlt00000042864	sorlg00000029616	-	5	30913143	30939600	-	mRNA	protein_coding
303617	ensorlt00000021079	sorlg00000016847	cidec-201	5	30936930	30943831	-	mRNA	protein_coding
-305699	ensorlt00000020869	sorlg00000016679	-	5	30333611	30481065	+	mRNA	protein_coding
-305699	ensorlt00000035326	sorlg00000016679	-	5	30333611	30480648	+	mRNA	protein_coding
-305699	ensorlt00000040208	sorlg00000016679	-	5	30333611	30480648	+	mRNA	protein_coding
308963	ensorlt00000034864	sorlg00000023703	ucn2-201	5	30948212	30949177	-	mRNA	protein_coding
323927	ensorlt00000021100	sorlg00000016863	uqcrc1-201	5	30957661	30964141	-	mRNA	protein_coding
324788	ensorlt00000021107	sorlg00000016870	-	5	30965002	30971417	+	mRNA	protein_coding
332258	ensorlt00000021117	sorlg00000016879	hmces-201	5	30972472	30976689	+	mRNA	protein_coding
332258	ensorlt00000021116	sorlg00000016879	hmces-202	5	30972472	30976689	+	mRNA	protein_coding
338850	ensorlt00000041177	sorlg00000029090	rab7a-201	5	30974222	30979064	-	mRNA	protein_coding
