distance to tss	transcript id	gene id	transcript name	chromosome	start	end	strand	feature type	transcript biotype
0	ensorlt00000030196	sorlg00000022999	mfsd4b-201	24	10278218	10286742	-	mRNA	protein_coding
0	ensorlt00000040621	sorlg00000022999	mfsd4b-202	24	10279539	10286742	-	mRNA	protein_coding
14121	ensorlt00000019005	sorlg00000015165	mfsd4b-201	24	10292654	10301190	-	mRNA	protein_coding
-45692	ensorlt00000018996	sorlg00000015155	rev3l-201	24	10240636	10279322	+	mRNA	protein_coding
47189	ensorlt00000019009	sorlg00000015171	slc16a10-201	24	10298686	10334258	-	mRNA	protein_coding
-50492	ensorlt00000018956	sorlg00000015125		24	10235836	10243073	+	mRNA	protein_coding
54585	ensorlt00000019024	sorlg00000015183	rpf2-201	24	10336286	10341654	-	mRNA	protein_coding
-57108	ensorlt00000042752	sorlg00000028764		24	10229220	10232247	+	mRNA	protein_coding
-58591	ensorlt00000041477	sorlg00000030604		24	10221782	10227737	-	mRNA	protein_coding
-59914	ensorlt00000046904	sorlg00000030604		24	10219908	10226414	-	mRNA	protein_coding
65374	ensorlt00000019051	sorlg00000015204	amd1-201	24	10344291	10352443	-	mRNA	protein_coding
65829	ensorlt00000044271	sorlg00000015247	cdk19-202	24	10352898	10355576	+	mRNA	protein_coding
65829	ensorlt00000019103	sorlg00000015247	cdk19-201	24	10352898	10383633	+	mRNA	protein_coding
66294	ensorlt00000019101	sorlg00000015247	cdk19-203	24	10353363	10383633	+	mRNA	protein_coding
-78853	ensorlt00000018947	sorlg00000015119	naa30-201	24	10207475	10215451	+	mRNA	protein_coding
-94225	ensorlt00000018940	sorlg00000015112		24	10192103	10204020	+	mRNA	protein_coding
