distance to tss	transcript id	gene id	transcript name	chromosome	start	end	strand	feature type	transcript biotype
-5207	ensorlt00000020590	sorlg00000016443	igf1-203	23	20022003	20038736	+	mRNA	protein_coding
-5547	ensorlt00000038718	sorlg00000016443	igf1-201	23	20021663	20038736	+	mRNA	protein_coding
-5547	ensorlt00000026796	sorlg00000016443	igf1-202	23	20021663	20037879	+	mRNA	protein_coding
-21721	ensorlt00000036678	sorlg00000027418	-	23	20005489	20011584	+	mRNA	protein_coding
-22875	ensorlt00000035722	sorlg00000027418	-	23	20004335	20014439	+	mRNA	protein_coding
24924	ensorlt00000020597	sorlg00000016450	-	23	20052841	20056055	+	mRNA	protein_coding
-27873	ensorlt00000020568	sorlg00000016425	cox6b2-201	23	19999337	20003104	+	mRNA	protein_coding
48678	ensorlt00000020607	sorlg00000016457	parpbp-202	23	20055550	20076595	-	mRNA	protein_coding
48678	ensorlt00000040246	sorlg00000016457	parpbp-201	23	20055550	20076595	-	mRNA	protein_coding
48798	ensorlt00000020627	sorlg00000016475	nup37-201	23	20076715	20100200	+	mRNA	protein_coding
49697	ensorlt00000020628	sorlg00000016475	nup37-202	23	20077614	20100200	+	mRNA	protein_coding
82229	ensorlt00000020641	sorlg00000016488	th2-201	23	20101234	20110146	-	mRNA	protein_coding
101849	ensorlt00000020656	sorlg00000016500	pah-201	23	20111194	20129766	-	mRNA	protein_coding
208278	ensorlt00000026619	sorlg00000021638	5s_rrna-201	23	20236195	20236305	+	rRNA	rrna
211690	ensorlt00000020662	sorlg00000016504	ascl1a-201	23	20238996	20239607	-	mRNA	protein_coding
215246	ensorlt00000020693	sorlg00000016526	itfg2-202	23	20243163	20257302	+	mRNA	protein_coding
215246	ensorlt00000027915	sorlg00000016526	itfg2-201	23	20243163	20257302	+	mRNA	protein_coding
215763	ensorlt00000020694	sorlg00000016526	itfg2-203	23	20243680	20251525	+	mRNA	protein_coding
-219838	ensorlt00000039072	sorlg00000016422	btbd11a-201	23	19807372	19989709	+	mRNA	protein_coding
-219838	ensorlt00000020565	sorlg00000016422	btbd11a-202	23	19807372	19989709	+	mRNA	protein_coding
-223423	ensorlt00000020543	sorlg00000016410	cry1a-203	23	19790699	19803787	-	mRNA	protein_coding
-223896	ensorlt00000043215	sorlg00000016410	cry1a-201	23	19783963	19803314	-	mRNA	protein_coding
-224245	ensorlt00000020545	sorlg00000016410	cry1a-202	23	19790389	19802965	-	mRNA	protein_coding
-241990	ensorlt00000020518	sorlg00000016386	tnnt2c-201	23	19780039	19785220	-	mRNA	protein_coding
-242090	ensorlt00000020522	sorlg00000016390	-	23	19785120	19786262	+	mRNA	protein_coding
282780	ensorlt00000020701	sorlg00000016536	nrip2-201	23	20279383	20310697	-	mRNA	protein_coding
286860	ensorlt00000040781	sorlg00000016542	klhl42-203	23	20311001	20314777	-	mRNA	protein_coding
286860	ensorlt00000033699	sorlg00000016542	klhl42-202	23	20311001	20314777	-	mRNA	protein_coding
287010	ensorlt00000020757	sorlg00000016575	-	23	20314927	20336197	+	mRNA	protein_coding
292782	ensorlt00000020707	sorlg00000016542	klhl42-201	23	20311001	20320699	-	mRNA	protein_coding
292802	ensorlt00000020755	sorlg00000016575	-	23	20320719	20335499	+	mRNA	protein_coding
-293173	ensorlt00000020513	sorlg00000016381	syt10-203	23	19734037	19749047	+	mRNA	protein_coding
-293504	ensorlt00000043543	sorlg00000016381	syt10-202	23	19733706	19754248	+	mRNA	protein_coding
-293504	ensorlt00000039382	sorlg00000016381	syt10-201	23	19733706	19754248	+	mRNA	protein_coding
335448	ensorlt00000020777	sorlg00000016594	tspan9b-201	23	20363365	20367957	+	mRNA	protein_coding
349473	ensorlt00000036645	sorlg00000016609	si:ch73-71d17.1-202	23	20363365	20377390	-	mRNA	protein_coding
349473	ensorlt00000020792	sorlg00000016609	si:ch73-71d17.1-201	23	20363365	20377390	-	mRNA	protein_coding
361303	ensorlt00000047021	sorlg00000016622	ntn4-201	23	20389220	20414527	+	mRNA	protein_coding
361303	ensorlt00000036274	sorlg00000016622	ntn4-202	23	20389220	20414527	+	mRNA	protein_coding
362064	ensorlt00000020804	sorlg00000016622	ntn4-203	23	20389981	20413459	+	mRNA	protein_coding
-369542	ensorlt00000020504	sorlg00000016372	ppfibp1a-201	23	19636848	19657668	-	mRNA	protein_coding
399366	ensorlt00000046322	sorlg00000016627	usp44-201	23	20427283	20434998	+	mRNA	protein_coding
-399862	ensorlt00000035207	sorlg00000018656	cyb5r3-204	23	19627348	19635962	+	mRNA	protein_coding
-399862	ensorlt00000023318	sorlg00000018656	cyb5r3-202	23	19627348	19636513	+	mRNA	protein_coding
-399862	ensorlt00000042779	sorlg00000018656	cyb5r3-203	23	19627348	19635962	+	mRNA	protein_coding
-399862	ensorlt00000026813	sorlg00000018656	cyb5r3-201	23	19627348	19636513	+	mRNA	protein_coding
401408	ensorlt00000020810	sorlg00000016627	usp44-203	23	20429325	20434998	+	mRNA	protein_coding
401408	ensorlt00000039956	sorlg00000016627	usp44-202	23	20429325	20438269	+	mRNA	protein_coding
419213	ensorlt00000020839	sorlg00000016650	metap2b-201	23	20438233	20447130	-	mRNA	protein_coding
435859	ensorlt00000044276	sorlg00000016663	vezt-202	23	20447332	20463776	-	mRNA	protein_coding
435859	ensorlt00000035999	sorlg00000016663	vezt-203	23	20447332	20463776	-	mRNA	protein_coding
436472	ensorlt00000020852	sorlg00000016663	vezt-201	23	20447332	20464389	-	mRNA	protein_coding
437206	ensorlt00000020860	sorlg00000016673	fgd6-201	23	20465123	20496223	+	mRNA	protein_coding
468476	ensorlt00000020868	sorlg00000023845	ndufa12-202	23	20496393	20502204	+	mRNA	protein_coding
468476	ensorlt00000046987	sorlg00000023845	ndufa12-201	23	20496393	20502204	+	mRNA	protein_coding
-470347	ensorlt00000038858	sorlg00000016339	syt1a-204	23	19556863	19624269	+	mRNA	protein_coding
477513	ensorlt00000035588	sorlg00000016684	tmcc3-201	23	20505430	20559227	+	mRNA	protein_coding
499297	ensorlt00000020874	sorlg00000016684	tmcc3-202	23	20527214	20559227	+	mRNA	protein_coding
