distance to tss	transcript id	gene id	transcript name	chromosome	start	end	strand	feature type	transcript biotype
-38910	ensorlt00000007888	sorlg00000006275	gart-201	2	23313034	23322507	-	mRNA	protein_coding
-68893	ensorlt00000032912	sorlg00000028237	-	2	23291361	23292524	-	mRNA	protein_coding
-71227	ensorlt00000007813	sorlg00000006216	-	2	23286187	23290190	-	mRNA	protein_coding
-78198	ensorlt00000007807	sorlg00000006210	-	2	23270364	23283219	-	mRNA	protein_coding
-101084	ensorlt00000007796	sorlg00000024129	-	2	23260333	23267964	+	mRNA	protein_coding
-103733	ensorlt00000036795	sorlg00000024129	-	2	23257684	23271878	+	mRNA	protein_coding
-110067	ensorlt00000035108	sorlg00000006194	-	2	23251350	23256310	+	mRNA	protein_coding
-110067	ensorlt00000043890	sorlg00000006194	-	2	23251350	23256310	+	mRNA	protein_coding
-110067	ensorlt00000007789	sorlg00000006194	-	2	23251350	23256310	+	mRNA	protein_coding
-110067	ensorlt00000043729	sorlg00000006194	-	2	23251350	23256310	+	mRNA	protein_coding
-110067	ensorlt00000033433	sorlg00000006194	-	2	23251350	23256310	+	mRNA	protein_coding
-110067	ensorlt00000031726	sorlg00000006194	-	2	23251350	23259135	+	mRNA	protein_coding
-110437	ensorlt00000031087	sorlg00000006194	-	2	23250980	23256310	+	mRNA	protein_coding
-113363	ensorlt00000044153	sorlg00000006194	-	2	23248054	23258916	+	mRNA	protein_coding
-113534	ensorlt00000033097	sorlg00000006194	-	2	23247883	23256310	+	mRNA	protein_coding
-115039	ensorlt00000031706	sorlg00000006194	-	2	23246378	23256310	+	mRNA	protein_coding
-121394	ensorlt00000011113	sorlg00000006182	-	2	23240023	23248234	+	mRNA	protein_coding
-121620	ensorlt00000007778	sorlg00000006182	-	2	23239797	23247184	+	mRNA	protein_coding
-124752	ensorlt00000035200	sorlg00000025289	-	2	23234134	23236665	-	mRNA	protein_coding
-183599	ensorlt00000046980	sorlg00000006159	zgc:172122-201	2	23177818	23194015	+	mRNA	protein_coding
-183599	ensorlt00000028470	sorlg00000006159	zgc:172122-202	2	23177818	23194015	+	mRNA	protein_coding
-183599	ensorlt00000007746	sorlg00000006159	zgc:172122-203	2	23177818	23188475	+	mRNA	protein_coding
-187319	ensorlt00000007726	sorlg00000006146	-	2	23174098	23176947	+	mRNA	protein_coding
-207805	ensorlt00000030400	sorlg00000027164	-	2	23153612	23164423	+	mRNA	protein_coding
-217740	ensorlt00000035622	sorlg00000027164	-	2	23143677	23164423	+	mRNA	protein_coding
-217740	ensorlt00000007730	sorlg00000027164	-	2	23143677	23164423	+	mRNA	protein_coding
-220234	ensorlt00000007714	sorlg00000006133	kpnb3-201	2	23130031	23141183	-	mRNA	protein_coding
-220669	ensorlt00000034052	sorlg00000006133	kpnb3-202	2	23135687	23140748	-	mRNA	protein_coding
-237052	ensorlt00000007631	sorlg00000006065	atg13-204	2	23124365	23128954	+	mRNA	protein_coding
-237064	ensorlt00000007627	sorlg00000006065	atg13-202	2	23124353	23130076	+	mRNA	protein_coding
-237064	ensorlt00000032934	sorlg00000006065	atg13-201	2	23124353	23131790	+	mRNA	protein_coding
-237064	ensorlt00000031702	sorlg00000006065	atg13-203	2	23124353	23128611	+	mRNA	protein_coding
-268029	ensorlt00000044342	sorlg00000006015	creb3l1-202	2	23093388	23117903	+	mRNA	protein_coding
-268029	ensorlt00000007564	sorlg00000006015	creb3l1-201	2	23093388	23117955	+	mRNA	protein_coding
-272606	ensorlt00000007561	sorlg00000006012	zgc:110699-201	2	23088811	23092375	+	mRNA	protein_coding
-282546	ensorlt00000007556	sorlg00000006003	ndufs1-201	2	23078871	23088516	+	mRNA	protein_coding
-282874	ensorlt00000007495	sorlg00000005956	unc50-201	2	23075190	23078543	-	mRNA	protein_coding
-291972	ensorlt00000032728	sorlg00000023138	-	2	23069445	23078001	+	mRNA	protein_coding
-312236	ensorlt00000007407	sorlg00000005884	-	2	23049181	23067984	+	mRNA	protein_coding
-316679	ensorlt00000007340	sorlg00000005832	arhgef7b-201	2	22982888	23044738	-	mRNA	protein_coding
-316679	ensorlt00000007339	sorlg00000005832	arhgef7b-203	2	23018973	23044738	-	mRNA	protein_coding
-316679	ensorlt00000007337	sorlg00000005832	arhgef7b-202	2	23018973	23044738	-	mRNA	protein_coding
323000	ensorlt00000007945	sorlg00000006321	zgc:152904-202	2	23421094	23685425	-	mRNA	protein_coding
323000	ensorlt00000007941	sorlg00000006321	zgc:152904-203	2	23421094	23685425	-	mRNA	protein_coding
339481	ensorlt00000007948	sorlg00000006321	zgc:152904-201	2	23421094	23701906	-	mRNA	protein_coding
-423935	ensorlt00000037481	sorlg00000027672	-	2	22934737	22937482	-	mRNA	protein_coding
484632	ensorlt00000034906	sorlg00000025415	-	2	23847057	23856126	+	mRNA	protein_coding
-498220	ensorlt00000007282	sorlg00000005793	atp11a-206	2	22863197	22889276	+	mRNA	protein_coding
