distance to tss	transcript id	gene id	transcript name	chromosome	start	end	strand	feature type	transcript biotype
9889	ensorlt00000012487	sorlg00000009953	lhx6-201	12	15157930	15173380	-	mRNA	protein_coding
-16197	ensorlt00000044771	sorlg00000030169	-	12	15146771	15150090	+	mRNA	protein_coding
-24467	ensorlt00000036752	sorlg00000029716	-	12	15136175	15138501	-	mRNA	protein_coding
-35530	ensorlt00000012476	sorlg00000009943	morn5-201	12	15127438	15133924	+	mRNA	protein_coding
-35784	ensorlt00000012471	sorlg00000009940	ndufa8-201	12	15116339	15127184	-	mRNA	protein_coding
42069	ensorlt00000012498	sorlg00000009962	rbm18-202	12	15173668	15205560	-	mRNA	protein_coding
42069	ensorlt00000037424	sorlg00000009962	rbm18-203	12	15173668	15205560	-	mRNA	protein_coding
42069	ensorlt00000045777	sorlg00000009962	rbm18-201	12	15173668	15205560	-	mRNA	protein_coding
44798	ensorlt00000012504	sorlg00000009966	mrrf-202	12	15208289	15228743	+	mRNA	protein_coding
48464	ensorlt00000037096	sorlg00000009966	mrrf-201	12	15211955	15232577	+	mRNA	protein_coding
56371	ensorlt00000044304	sorlg00000009962	rbm18-204	12	15173668	15219862	-	mRNA	protein_coding
-82548	ensorlt00000012458	sorlg00000009927	si:ch211-243g18.2-201	12	15070237	15080420	-	mRNA	protein_coding
85566	ensorlt00000035702	sorlg00000025440	-	12	15244592	15249057	-	mRNA	protein_coding
86175	ensorlt00000028107	sorlg00000022984	plgrkt-201	12	15249666	15266195	+	mRNA	protein_coding
86175	ensorlt00000036650	sorlg00000022984	plgrkt-202	12	15249666	15265652	+	mRNA	protein_coding
98768	ensorlt00000027964	sorlg00000023074	rln-201	12	15262259	15266195	+	mRNA	protein_coding
-105186	ensorlt00000044053	sorlg00000009897	rbp4l-202	12	15057782	15060081	+	mRNA	protein_coding
-105186	ensorlt00000030151	sorlg00000009897	rbp4l-203	12	15057782	15060081	+	mRNA	protein_coding
-106783	ensorlt00000012415	sorlg00000009897	rbp4l-201	12	15056185	15060081	+	mRNA	protein_coding
