distance to tss	transcript id	gene id	transcript name	chromosome	start	end	strand	feature type	transcript biotype
4183	ensorlt00000012547	sorlg00000009992	arsa-201	6	20551568	20558617	+	mRNA	protein_coding
35906	ensorlt00000012584	sorlg00000010031	mapk8ip2-202	6	20561177	20583291	-	mRNA	protein_coding
35906	ensorlt00000034690	sorlg00000010031	mapk8ip2-201	6	20561177	20583291	-	mRNA	protein_coding
39921	ensorlt00000012650	sorlg00000010086	-	6	20587306	20593157	+	mRNA	protein_coding
40164	ensorlt00000012712	sorlg00000010134	1-sf-201	6	20583312	20587549	-	mRNA	protein_coding
53158	ensorlt00000012739	sorlg00000010160	chkb-201	6	20600543	20609294	+	mRNA	protein_coding
-60171	ensorlt00000031441	sorlg00000009936	shank3a-202	6	20291195	20486296	-	mRNA	protein_coding
-60171	ensorlt00000046372	sorlg00000009936	shank3a-201	6	20291195	20486296	-	mRNA	protein_coding
67082	ensorlt00000012821	sorlg00000010223	cpt1b-201	6	20614467	20625549	+	mRNA	protein_coding
68612	ensorlt00000038384	sorlg00000010223	cpt1b-202	6	20615997	20625549	+	mRNA	protein_coding
70073	ensorlt00000042854	sorlg00000010223	cpt1b-203	6	20617458	20625549	+	mRNA	protein_coding
74288	ensorlt00000045290	sorlg00000024888	-	6	20619358	20621673	-	mRNA	protein_coding
83683	ensorlt00000012854	sorlg00000010253	sephs1-201	6	20622350	20631068	-	mRNA	protein_coding
91511	ensorlt00000012871	sorlg00000010267	si:ch211-220f12.4-201	6	20635168	20638896	-	mRNA	protein_coding
92574	ensorlt00000029264	sorlg00000010293	prpf18-201	6	20639959	20654285	+	mRNA	protein_coding
92574	ensorlt00000012899	sorlg00000010293	prpf18-202	6	20639959	20654285	+	mRNA	protein_coding
108150	ensorlt00000036714	sorlg00000025434	si:dkey-234i14.6-201	6	20655535	20668336	+	mRNA	protein_coding
-126959	ensorlt00000012470	sorlg00000009936	shank3a-203	6	20291195	20419508	-	mRNA	protein_coding
173130	ensorlt00000045901	sorlg00000025539	-	6	20720515	20767849	+	mRNA	protein_coding
173130	ensorlt00000032378	sorlg00000025539	-	6	20720515	20742418	+	mRNA	protein_coding
-263391	ensorlt00000012389	sorlg00000009874	rabl2-201	6	20283076	20285543	+	mRNA	protein_coding
-267795	ensorlt00000029790	sorlg00000009849	odf3b-201	6	20278672	20281899	+	mRNA	protein_coding
-267795	ensorlt00000012357	sorlg00000009849	odf3b-202	6	20278672	20281899	+	mRNA	protein_coding
-272536	ensorlt00000012345	sorlg00000009840	zgc:77752-201	6	20273931	20276779	+	mRNA	protein_coding
-279718	ensorlt00000012332	sorlg00000009826	-	6	20266749	20271242	+	mRNA	protein_coding
-281070	ensorlt00000045457	sorlg00000024252	si:dkey-30c15.2-201	6	20259913	20265397	-	mRNA	protein_coding
-295232	ensorlt00000012327	sorlg00000009823	neto2b-201	6	20251235	20255971	+	mRNA	protein_coding
-308809	ensorlt00000028839	sorlg00000009798	pdp2-201	6	20221204	20237658	-	mRNA	protein_coding
-320520	ensorlt00000045647	sorlg00000023832	terb1-202	6	20225947	20236198	+	mRNA	protein_coding
-320541	ensorlt00000012294	sorlg00000009798	pdp2-202	6	20221204	20225926	-	mRNA	protein_coding
-324635	ensorlt00000043817	sorlg00000023832	terb1-201	6	20221832	20228499	+	mRNA	protein_coding
-328831	ensorlt00000030339	sorlg00000026923	si:dkey-30c15.13-201	6	20215681	20217636	-	mRNA	protein_coding
-344657	ensorlt00000012271	sorlg00000009774	si:ch211-220f12.1-207	6	20201810	20215937	+	mRNA	protein_coding
378057	ensorlt00000027443	sorlg00000010339	wwox-202	6	20790003	20925442	-	mRNA	protein_coding
378057	ensorlt00000012952	sorlg00000010339	wwox-201	6	20764599	20925442	-	mRNA	protein_coding
378740	ensorlt00000034203	sorlg00000010349	nfat5a-202	6	20926125	20945757	+	mRNA	protein_coding
378740	ensorlt00000012966	sorlg00000010349	nfat5a-201	6	20926125	20947832	+	mRNA	protein_coding
-387438	ensorlt00000012268	sorlg00000009774	si:ch211-220f12.1-206	6	20159029	20215937	+	mRNA	protein_coding
-400101	ensorlt00000032263	sorlg00000009774	si:ch211-220f12.1-205	6	20146366	20215937	+	mRNA	protein_coding
404389	ensorlt00000012974	sorlg00000010355	nudt7-201	6	20949017	20951774	-	mRNA	protein_coding
411850	ensorlt00000013022	sorlg00000010390	hprt1l-201	6	20952999	20959235	-	mRNA	protein_coding
414854	ensorlt00000013020	sorlg00000010390	hprt1l-202	6	20953165	20962239	-	mRNA	protein_coding
-416969	ensorlt00000028610	sorlg00000009774	si:ch211-220f12.1-204	6	20129498	20215937	+	mRNA	protein_coding
-416969	ensorlt00000038133	sorlg00000009774	si:ch211-220f12.1-203	6	20129498	20215937	+	mRNA	protein_coding
418101	ensorlt00000013055	sorlg00000010418	psmd7-201	6	20960207	20965486	-	mRNA	protein_coding
-434753	ensorlt00000031363	sorlg00000009774	si:ch211-220f12.1-201	6	20111714	20215937	+	mRNA	protein_coding
-434753	ensorlt00000012269	sorlg00000009774	si:ch211-220f12.1-202	6	20111714	20215937	+	mRNA	protein_coding
445581	ensorlt00000013059	sorlg00000010422	-	6	20967404	20992966	-	mRNA	protein_coding
-459655	ensorlt00000012184	sorlg00000009713	-	6	20085352	20086812	-	mRNA	protein_coding
462346	ensorlt00000034724	sorlg00000010422	-	6	20967404	21009731	-	mRNA	protein_coding
-482363	ensorlt00000041511	sorlg00000028950	-	6	20056963	20064104	-	mRNA	protein_coding
484526	ensorlt00000013082	sorlg00000010442	fbxl14a-201	6	21031911	21037255	+	mRNA	protein_coding
-489504	ensorlt00000032864	sorlg00000009707	-	6	20056963	20060354	+	mRNA	protein_coding
-489504	ensorlt00000028011	sorlg00000009707	-	6	20056963	20060442	+	mRNA	protein_coding
-489907	ensorlt00000012179	sorlg00000009707	-	6	20056560	20059602	+	mRNA	protein_coding
