distance to tss	transcript id	gene id	transcript name	chromosome	start	end	strand	feature type	transcript biotype
-778	ensorlt00000034046	sorlg00000024114		5	30056742	30060089	-	mRNA	protein_coding
26639	ensorlt00000041674	sorlg00000022054		5	30088905	30092924	+	mRNA	protein_coding
33172	ensorlt00000035208	sorlg00000016608	dlgap4b-201	5	30095438	30137126	+	mRNA	protein_coding
33172	ensorlt00000020790	sorlg00000016608	dlgap4b-202	5	30095438	30137126	+	mRNA	protein_coding
75056	ensorlt00000042192	sorlg00000022604		5	30137322	30142374	+	mRNA	protein_coding
87724	ensorlt00000020801	sorlg00000016619	myl9a-202	5	30144761	30149990	-	mRNA	protein_coding
88817	ensorlt00000039756	sorlg00000016619	myl9a-201	5	30144761	30151083	-	mRNA	protein_coding
89452	ensorlt00000020834	sorlg00000016643	zgc:123305-201	5	30151718	30168877	+	mRNA	protein_coding
92246	ensorlt00000040822	sorlg00000016643	zgc:123305-202	5	30154512	30168877	+	mRNA	protein_coding
92246	ensorlt00000044544	sorlg00000016643	zgc:123305-203	5	30154512	30168877	+	mRNA	protein_coding
92246	ensorlt00000033264	sorlg00000016643	zgc:123305-204	5	30154512	30168877	+	mRNA	protein_coding
-94335	ensorlt00000028805	sorlg00000024972		5	29966532	29969294	+	mRNA	protein_coding
