distance to tss	transcript id	gene id	transcript name	chromosome	start	end	strand	feature type	transcript biotype
8252	ensorlt00000000269	sorlg00000000217	-	9	1418412	1419785	+	mRNA	protein_coding
8252	ensorlt00000032763	sorlg00000000217	-	9	1418412	1419785	+	mRNA	protein_coding
13063	ensorlt00000000270	sorlg00000000222	ckap2l-202	9	1423223	1430884	+	mRNA	protein_coding
13063	ensorlt00000041635	sorlg00000000222	ckap2l-201	9	1423223	1430884	+	mRNA	protein_coding
14938	ensorlt00000041510	sorlg00000000222	ckap2l-203	9	1425098	1430884	+	mRNA	protein_coding
16181	ensorlt00000027506	sorlg00000000222	ckap2l-204	9	1426341	1430875	+	mRNA	protein_coding
-31974	ensorlt00000042499	sorlg00000030135	cnnm4b-202	9	1377576	1411838	+	mRNA	protein_coding
-31974	ensorlt00000033092	sorlg00000030135	cnnm4b-201	9	1377576	1411838	+	mRNA	protein_coding
-31974	ensorlt00000042525	sorlg00000030135	cnnm4b-203	9	1377576	1407837	+	mRNA	protein_coding
-44624	ensorlt00000037976	sorlg00000023385	atp8b5a-201	9	1343945	1364926	-	mRNA	protein_coding
-71160	ensorlt00000036026	sorlg00000020799	dapk1-201	9	1285084	1338390	-	mRNA	protein_coding
-71421	ensorlt00000034506	sorlg00000020799	dapk1-202	9	1286388	1338129	-	mRNA	protein_coding
90690	ensorlt00000044777	sorlg00000024700	h2az2a-201	9	1500850	1505276	+	mRNA	protein_coding
91832	ensorlt00000032236	sorlg00000028379	-	9	1500901	1501992	-	mRNA	protein_coding
92375	ensorlt00000039777	sorlg00000024700	h2az2a-202	9	1502535	1505276	+	mRNA	protein_coding
93414	ensorlt00000043672	sorlg00000024700	h2az2a-203	9	1503574	1504256	+	mRNA	protein_coding
-98034	ensorlt00000025760	sorlg00000020799	dapk1-203	9	1286388	1311516	-	mRNA	protein_coding
123041	ensorlt00000042007	sorlg00000027259	hs3st1l2-201	9	1508654	1533201	-	mRNA	protein_coding
128178	ensorlt00000028384	sorlg00000028832	-	9	1538338	1542640	+	mRNA	protein_coding
-129766	ensorlt00000025761	sorlg00000020801	ctsl-201	9	1277480	1279784	-	mRNA	protein_coding
-140407	ensorlt00000025766	sorlg00000020804	fbp2-201	9	1269143	1275961	+	mRNA	protein_coding
-147209	ensorlt00000025769	sorlg00000020808	fbp1a-201	9	1262341	1268097	+	mRNA	protein_coding
149452	ensorlt00000037270	sorlg00000027443	-	9	1559612	1561330	+	mRNA	protein_coding
156299	ensorlt00000000277	sorlg00000000224	-	9	1566459	1591358	+	mRNA	protein_coding
-174496	ensorlt00000025773	sorlg00000020812	kank1a-201	9	1219912	1235054	-	mRNA	protein_coding
185338	ensorlt00000000306	sorlg00000000246	camk2b1-201	9	1595498	1658443	+	mRNA	protein_coding
185338	ensorlt00000034707	sorlg00000000246	camk2b1-202	9	1595498	1621069	+	mRNA	protein_coding
-194106	ensorlt00000036289	sorlg00000020817	dmy-202	9	1179934	1215444	-	mRNA	protein_coding
