distance to tss	transcript id	gene id	transcript name	chromosome	start	end	strand	feature type	transcript biotype
-33723	ensorlt00000046836	sorlg00000026489	chsy1-201	16	7629763	7636962	+	mRNA	protein_coding
-37599	ensorlt00000004395	sorlg00000003526	rrp15-201	16	7622321	7625887	-	mRNA	protein_coding
46578	ensorlt00000046690	sorlg00000027739	-	16	7710909	7716160	+	mRNA	protein_coding
49475	ensorlt00000025923	sorlg00000020942	5s_rrna-201	16	7713806	7713924	+	rRNA	rrna
54008	ensorlt00000045648	sorlg00000027038	-	16	7714608	7718339	-	mRNA	protein_coding
54407	ensorlt00000035976	sorlg00000029559	-	16	7718738	7727892	+	mRNA	protein_coding
54906	ensorlt00000034615	sorlg00000028483	-	16	7719237	7726170	+	mRNA	protein_coding
-57256	ensorlt00000004389	sorlg00000003521	tcaim-201	16	7606230	7623541	+	mRNA	protein_coding
57423	ensorlt00000030918	sorlg00000026370	-	16	7721754	7725479	+	mRNA	protein_coding
-57904	ensorlt00000030716	sorlg00000028231	ggctb-201	16	7599040	7605582	-	mRNA	protein_coding
82706	ensorlt00000032710	sorlg00000003576	cnot10-201	16	7747037	7762281	+	mRNA	protein_coding
82706	ensorlt00000028352	sorlg00000003576	cnot10-202	16	7747037	7762281	+	mRNA	protein_coding
82717	ensorlt00000004467	sorlg00000003576	cnot10-203	16	7747048	7759356	+	mRNA	protein_coding
-86122	ensorlt00000004350	sorlg00000003493	slc6a20-201	16	7551242	7577364	-	mRNA	protein_coding
98043	ensorlt00000035529	sorlg00000003633	ano10a-202	16	7762374	7778680	+	mRNA	protein_coding
98043	ensorlt00000028648	sorlg00000003633	ano10a-201	16	7762374	7778680	+	mRNA	protein_coding
98043	ensorlt00000004531	sorlg00000003633	ano10a-203	16	7762374	7775269	+	mRNA	protein_coding
98043	ensorlt00000041779	sorlg00000003633	ano10a-206	16	7762374	7774851	+	mRNA	protein_coding
98043	ensorlt00000027847	sorlg00000003633	ano10a-205	16	7762374	7774851	+	mRNA	protein_coding
98043	ensorlt00000032025	sorlg00000003633	ano10a-204	16	7762374	7774851	+	mRNA	protein_coding
99124	ensorlt00000004533	sorlg00000003633	ano10a-207	16	7763455	7775269	+	mRNA	protein_coding
-137259	ensorlt00000004301	sorlg00000003459	sacm1lb-202	16	7526227	7537577	+	mRNA	protein_coding
-137599	ensorlt00000004303	sorlg00000003459	sacm1lb-201	16	7525887	7542242	+	mRNA	protein_coding
139184	ensorlt00000004544	sorlg00000003646	snrka-201	16	7781223	7803515	-	mRNA	protein_coding
142428	ensorlt00000004565	sorlg00000003663	-	16	7806759	7819607	+	mRNA	protein_coding
-148103	ensorlt00000004262	sorlg00000003428	ppox-201	16	7515383	7528577	+	mRNA	protein_coding
-161446	ensorlt00000004247	sorlg00000003415	dyrk1b-201	16	7502040	7510816	+	mRNA	protein_coding
166966	ensorlt00000004615	sorlg00000003701	zgc:114181-201	16	7821754	7831297	-	mRNA	protein_coding
173557	ensorlt00000004645	sorlg00000003725	-	16	7837888	7851889	+	mRNA	protein_coding
195730	ensorlt00000029961	sorlg00000025418	si:ch211-198c19.1-201	16	7856616	7860061	-	mRNA	protein_coding
-203130	ensorlt00000004235	sorlg00000003405	fbl-201	16	7460356	7465331	+	mRNA	protein_coding
-213559	ensorlt00000040109	sorlg00000023592	-	16	7446184	7449927	-	mRNA	protein_coding
227361	ensorlt00000040585	sorlg00000027491	-	16	7888478	7891692	-	mRNA	protein_coding
-228044	ensorlt00000004211	sorlg00000003387	-	16	7435442	7446163	+	mRNA	protein_coding
-228044	ensorlt00000044812	sorlg00000003387	-	16	7435442	7442777	+	mRNA	protein_coding
-229146	ensorlt00000004159	sorlg00000003344	preb-201	16	7422976	7434340	-	mRNA	protein_coding
-254964	ensorlt00000004138	sorlg00000003330	fam210ab-201	16	7402834	7408522	-	mRNA	protein_coding
-280158	ensorlt00000004132	sorlg00000003324	ldlrad4b-202	16	7383328	7392841	+	mRNA	protein_coding
-313697	ensorlt00000037391	sorlg00000003324	ldlrad4b-201	16	7349789	7394596	+	mRNA	protein_coding
362863	ensorlt00000039325	sorlg00000029798	-	16	8027194	8031964	+	mRNA	protein_coding
-370300	ensorlt00000031655	sorlg00000030396	-	16	7293186	7295959	+	mRNA	protein_coding
-410439	ensorlt00000004120	sorlg00000003313	-	16	7253047	7260340	+	mRNA	protein_coding
413199	ensorlt00000004688	sorlg00000003761	adgrb1a-201	16	7942480	8077530	-	mRNA	protein_coding
-438025	ensorlt00000004084	sorlg00000003280	seh1l-201	16	7225461	7227278	+	mRNA	protein_coding
463339	ensorlt00000038824	sorlg00000003761	adgrb1a-202	16	7942480	8127670	-	mRNA	protein_coding
463339	ensorlt00000036914	sorlg00000003761	adgrb1a-203	16	7942480	8127670	-	mRNA	protein_coding
463339	ensorlt00000044402	sorlg00000003761	adgrb1a-204	16	7942480	8127670	-	mRNA	protein_coding
463339	ensorlt00000037274	sorlg00000003761	adgrb1a-205	16	7942480	8127670	-	mRNA	protein_coding
463339	ensorlt00000032035	sorlg00000003761	adgrb1a-206	16	7942480	8127670	-	mRNA	protein_coding
