distance to tss	transcript id	gene id	transcript name	chromosome	start	end	strand	feature type	transcript biotype
4755	ensorlt00000003027	sorlg00000002436	xrcc6-201	19	1976071	1981819	+	mRNA	protein_coding
4755	ensorlt00000003025	sorlg00000002436	xrcc6-202	19	1976071	1981417	+	mRNA	protein_coding
14010	ensorlt00000033135	sorlg00000029725	josd1-201	19	1985326	1990340	+	mRNA	protein_coding
20989	ensorlt00000028264	sorlg00000026332	cbx7b-202	19	1992305	1998396	+	mRNA	protein_coding
20989	ensorlt00000042130	sorlg00000026332	cbx7b-201	19	1992305	1998396	+	mRNA	protein_coding
20989	ensorlt00000032345	sorlg00000026332	cbx7b-203	19	1992305	1997352	+	mRNA	protein_coding
-24498	ensorlt00000036726	sorlg00000025662	-	19	1945806	1949860	+	mRNA	protein_coding
-59018	ensorlt00000038704	sorlg00000002421	mrtfab-204	19	1911286	1935809	+	mRNA	protein_coding
65880	ensorlt00000003104	sorlg00000002496	ep300a-201	19	2010342	2037196	-	mRNA	protein_coding
-68650	ensorlt00000003008	sorlg00000002421	mrtfab-203	19	1901654	1931985	+	mRNA	protein_coding
74825	ensorlt00000003119	sorlg00000002510	l3mbtl2-202	19	2046141	2057879	+	mRNA	protein_coding
74825	ensorlt00000040579	sorlg00000002510	l3mbtl2-201	19	2046141	2057879	+	mRNA	protein_coding
-77494	ensorlt00000040426	sorlg00000002421	mrtfab-201	19	1892810	1935809	+	mRNA	protein_coding
-77494	ensorlt00000003009	sorlg00000002421	mrtfab-202	19	1892810	1932838	+	mRNA	protein_coding
-81995	ensorlt00000002984	sorlg00000002399	vstm4b-201	19	1874725	1888309	-	mRNA	protein_coding
93356	ensorlt00000003125	sorlg00000002517	chadlb-201	19	2056456	2064672	-	mRNA	protein_coding
-100505	ensorlt00000002977	sorlg00000002394	lrrc18b-201	19	1864403	1869799	-	mRNA	protein_coding
102030	ensorlt00000003171	sorlg00000002547	rangap1b-201	19	2062462	2073346	-	mRNA	protein_coding
103377	ensorlt00000042911	sorlg00000002568	zc3h7bb-201	19	2074693	2087459	+	mRNA	protein_coding
103380	ensorlt00000003203	sorlg00000002568	zc3h7bb-202	19	2074696	2082914	+	mRNA	protein_coding
-107247	ensorlt00000002969	sorlg00000002387	si:dkey-191m6.4-201	19	1840851	1863057	-	mRNA	protein_coding
-111030	ensorlt00000032449	sorlg00000002387	si:dkey-191m6.4-202	19	1840851	1859274	-	mRNA	protein_coding
-115948	ensorlt00000034221	sorlg00000002387	si:dkey-191m6.4-203	19	1840851	1854356	-	mRNA	protein_coding
116065	ensorlt00000003215	sorlg00000002582	tefa-201	19	2087381	2096925	+	mRNA	protein_coding
119303	ensorlt00000003217	sorlg00000002582	tefa-202	19	2090619	2096925	+	mRNA	protein_coding
