distance to tss	transcript id	gene id	transcript name	chromosome	start	end	strand	feature type	transcript biotype
-11370	ensorlt00000006287	sorlg00000004983	onecut3a-201	4	7862678	7878384	+	mRNA	protein_coding
20599	ensorlt00000006332	sorlg00000005022	atp8b3-201	4	7878425	7896217	-	mRNA	protein_coding
30206	ensorlt00000031831	sorlg00000030341	-	4	7905824	7912103	+	mRNA	protein_coding
-39011	ensorlt00000006270	sorlg00000004973	foxq2-201	4	7835037	7837130	+	mRNA	protein_coding
-41900	ensorlt00000006266	sorlg00000004970	pias4a-201	4	7819692	7832148	-	mRNA	protein_coding
54013	ensorlt00000006341	sorlg00000005032	lingo3a-201	4	7927802	7929631	-	mRNA	protein_coding
-58064	ensorlt00000006224	sorlg00000004940	map2k2a-201	4	7809313	7815984	-	mRNA	protein_coding
-67885	ensorlt00000046293	sorlg00000028662	zbtb7a-201	4	7798326	7806163	-	mRNA	protein_coding
-89315	ensorlt00000035303	sorlg00000004923	tcf3b-201	4	7765170	7784733	-	mRNA	protein_coding
-89337	ensorlt00000031862	sorlg00000004923	tcf3b-203	4	7767436	7784711	-	mRNA	protein_coding
-89337	ensorlt00000006201	sorlg00000004923	tcf3b-202	4	7767436	7784711	-	mRNA	protein_coding
95623	ensorlt00000046472	sorlg00000025930	org-201	4	7965094	7971241	-	mRNA	protein_coding
102142	ensorlt00000006348	sorlg00000005036	oaz1a-201	4	7973277	7977760	-	mRNA	protein_coding
-110777	ensorlt00000028444	sorlg00000027720	-	4	7760200	7763271	-	mRNA	protein_coding
112346	ensorlt00000006359	sorlg00000005044	amh-201	4	7984871	7987964	-	mRNA	protein_coding
-117313	ensorlt00000006112	sorlg00000004850	mbd3a-202	4	7754291	7756735	-	mRNA	protein_coding
-117755	ensorlt00000044660	sorlg00000004850	mbd3a-201	4	7750462	7756293	-	mRNA	protein_coding
-122044	ensorlt00000033874	sorlg00000026605	-	4	7752004	7756629	+	mRNA	protein_coding
-122188	ensorlt00000045956	sorlg00000026605	-	4	7751860	7755255	+	mRNA	protein_coding
-123194	ensorlt00000044553	sorlg00000030395	-	4	7749497	7750854	-	mRNA	protein_coding
-126379	ensorlt00000006066	sorlg00000004814	mbd3b-201	4	7740943	7747669	-	mRNA	protein_coding
141273	ensorlt00000042384	sorlg00000005068	dot1l-201	4	7990298	8016891	-	mRNA	protein_coding
141273	ensorlt00000006386	sorlg00000005068	dot1l-203	4	7992733	8016891	-	mRNA	protein_coding
141273	ensorlt00000039404	sorlg00000005068	dot1l-202	4	7990298	8016891	-	mRNA	protein_coding
162720	ensorlt00000006408	sorlg00000005084	ell-201	4	8016912	8038338	-	mRNA	protein_coding
169552	ensorlt00000006433	sorlg00000005099	fkbp8-202	4	8038359	8045170	-	mRNA	protein_coding
169552	ensorlt00000030022	sorlg00000005099	fkbp8-201	4	8038359	8045170	-	mRNA	protein_coding
-174819	ensorlt00000005973	sorlg00000004741	-	4	7699229	7738419	+	mRNA	protein_coding
-181967	ensorlt00000005839	sorlg00000004640	hmg20b-201	4	7692081	7699882	+	mRNA	protein_coding
-188687	ensorlt00000005814	sorlg00000004622	-	4	7685361	7692031	+	mRNA	protein_coding
-226282	ensorlt00000028917	sorlg00000028731	rxfp3.2b-201	4	7647766	7652151	+	mRNA	protein_coding
239485	ensorlt00000046017	sorlg00000005123	ssbp4-202	4	8046129	8115103	-	mRNA	protein_coding
239485	ensorlt00000006462	sorlg00000005123	ssbp4-201	4	8046129	8115103	-	mRNA	protein_coding
-239517	ensorlt00000005794	sorlg00000004610	creb3l3a-201	4	7634531	7641935	+	mRNA	protein_coding
-260024	ensorlt00000027534	sorlg00000004600	celf5b-202	4	7444170	7614024	-	mRNA	protein_coding
-260757	ensorlt00000005784	sorlg00000004600	celf5b-201	4	7444139	7613291	-	mRNA	protein_coding
297431	ensorlt00000035559	sorlg00000028151	tmem59l-201	4	8161356	8173049	-	mRNA	protein_coding
304744	ensorlt00000032899	sorlg00000028828	arhgef18-201	4	8180362	8223013	+	mRNA	protein_coding
308356	ensorlt00000037342	sorlg00000028828	arhgef18-202	4	8183974	8223013	+	mRNA	protein_coding
320700	ensorlt00000031600	sorlg00000028828	arhgef18-204	4	8196318	8223013	+	mRNA	protein_coding
320700	ensorlt00000033162	sorlg00000028828	arhgef18-203	4	8196318	8223013	+	mRNA	protein_coding
378699	ensorlt00000006494	sorlg00000005152	enc3-201	4	8239248	8254317	-	mRNA	protein_coding
382121	ensorlt00000043650	sorlg00000024730	timm13-201	4	8257739	8258282	+	mRNA	protein_coding
391087	ensorlt00000006501	sorlg00000005158	-	4	8259952	8266705	-	mRNA	protein_coding
393625	ensorlt00000029704	sorlg00000023312	-	4	8263366	8269243	-	mRNA	protein_coding
396436	ensorlt00000037097	sorlg00000023312	-	4	8261446	8272054	-	mRNA	protein_coding
400134	ensorlt00000040655	sorlg00000023951	lsm7-202	4	8272503	8275752	-	mRNA	protein_coding
400200	ensorlt00000039555	sorlg00000023951	lsm7-201	4	8272503	8275818	-	mRNA	protein_coding
400209	ensorlt00000006513	sorlg00000005166	-	4	8275827	8278194	+	mRNA	protein_coding
417651	ensorlt00000006562	sorlg00000005206	cers4a-201	4	8275370	8293269	-	mRNA	protein_coding
-440853	ensorlt00000005770	sorlg00000028796	-	4	7432722	7433195	-	mRNA	protein_coding
-446684	ensorlt00000005766	sorlg00000004588	rgmd-201	4	7427364	7437191	+	mRNA	protein_coding
449135	ensorlt00000006744	sorlg00000005344	fbn2b-201	4	8324753	8386078	+	mRNA	protein_coding
-486545	ensorlt00000005735	sorlg00000004562	hsd11b1l-201	4	7387503	7393730	+	mRNA	protein_coding
