distance to tss	transcript id	gene id	transcript name	chromosome	start	end	strand	feature type	transcript biotype
-24754	ensorlt00000030488	sorlg00000026262		10	1370717	1371853	+	mRNA	protein_coding
54543	ensorlt00000025138	sorlg00000020270	gask1b-201	10	1450788	1461500	+	mRNA	protein_coding
-69835	ensorlt00000042201	sorlg00000020233	rxfp1-203	10	1182501	1325636	-	mRNA	protein_coding
-69901	ensorlt00000025094	sorlg00000020233	rxfp1-204	10	1182702	1325570	-	mRNA	protein_coding
-75696	ensorlt00000036112	sorlg00000020235		10	1314901	1319775	-	mRNA	protein_coding
-75824	ensorlt00000045286	sorlg00000020235		10	1314901	1319647	-	mRNA	protein_coding
-75904	ensorlt00000044074	sorlg00000020235		10	1314901	1319567	-	mRNA	protein_coding
-76926	ensorlt00000039896	sorlg00000020235		10	1314901	1318545	-	mRNA	protein_coding
-77161	ensorlt00000027450	sorlg00000020235		10	1314901	1318310	-	mRNA	protein_coding
-77587	ensorlt00000038461	sorlg00000020235		10	1314901	1317884	-	mRNA	protein_coding
-77849	ensorlt00000046876	sorlg00000020235		10	1314901	1317622	-	mRNA	protein_coding
-78203	ensorlt00000027419	sorlg00000020235		10	1314901	1317268	-	mRNA	protein_coding
-78781	ensorlt00000025096	sorlg00000020235		10	1314901	1316690	-	mRNA	protein_coding
-79006	ensorlt00000041303	sorlg00000020235		10	1314901	1316465	-	mRNA	protein_coding
79038	ensorlt00000025127	sorlg00000020262	tmem144b-201	10	1444958	1475283	-	mRNA	protein_coding
