distance to tss	transcript id	gene id	transcript name	chromosome	start	end	strand	feature type	transcript biotype
-23956	ensorlt00000018097	sorlg00000014444	lrpap1-202	1	34997522	35012816	+	mRNA	protein_coding
-23956	ensorlt00000029537	sorlg00000014444	lrpap1-201	1	34997522	35012816	+	mRNA	protein_coding
41126	ensorlt00000032970	sorlg00000030591	-	1	35015034	35063121	-	mRNA	protein_coding
97408	ensorlt00000027100	sorlg00000023554	-	1	35119403	35121086	+	mRNA	protein_coding
100514	ensorlt00000030299	sorlg00000027024	-	1	35117907	35122509	-	mRNA	protein_coding
102939	ensorlt00000036693	sorlg00000030482	-	1	35115005	35124934	-	mRNA	protein_coding
129242	ensorlt00000018189	sorlg00000014506	rgs12b-202	1	35078733	35151237	-	mRNA	protein_coding
129444	ensorlt00000018183	sorlg00000014506	rgs12b-201	1	35075387	35151439	-	mRNA	protein_coding
144238	ensorlt00000027389	sorlg00000026623	-	1	35160132	35166233	-	mRNA	protein_coding
161599	ensorlt00000026684	sorlg00000024340	scarna14-201	1	35183467	35183594	-	scRNA	scarna
162558	ensorlt00000026540	sorlg00000025304	-	1	35184426	35184553	-	scRNA	scarna
164446	ensorlt00000038004	sorlg00000029455	-	1	35185813	35186441	-	mRNA	protein_coding
181783	ensorlt00000034493	sorlg00000025094	-	1	35201536	35203778	-	mRNA	protein_coding
-187931	ensorlt00000018076	sorlg00000014425	adra2c-201	1	34832198	34833547	-	mRNA	protein_coding
197666	ensorlt00000034644	sorlg00000028029	-	1	35219661	35222537	+	mRNA	protein_coding
228632	ensorlt00000018335	sorlg00000014627	grk4-203	1	35211481	35250627	-	mRNA	protein_coding
252592	ensorlt00000033703	sorlg00000014627	grk4-201	1	35206333	35274587	-	mRNA	protein_coding
252592	ensorlt00000034406	sorlg00000014627	grk4-202	1	35206333	35274587	-	mRNA	protein_coding
264586	ensorlt00000018311	sorlg00000014601	-	1	35286581	35299884	+	mRNA	protein_coding
-272767	ensorlt00000028552	sorlg00000026403	hmx1-201	1	34745808	34748711	-	mRNA	protein_coding
-275769	ensorlt00000018070	sorlg00000014420	hmx4-201	1	34743925	34745709	-	mRNA	protein_coding
278202	ensorlt00000018246	sorlg00000014556	asna1-201	1	35300197	35311075	+	mRNA	protein_coding
290865	ensorlt00000043557	sorlg00000024132	best2-201	1	35312860	35325984	+	mRNA	protein_coding
-357467	ensorlt00000045197	sorlg00000026362	-	1	34662050	34664011	-	mRNA	protein_coding
359943	ensorlt00000018213	sorlg00000014533	junba-201	1	35381938	35382948	+	mRNA	protein_coding
370600	ensorlt00000018208	sorlg00000014528	prdx2-201	1	35385704	35392595	-	mRNA	protein_coding
372026	ensorlt00000018204	sorlg00000014523	-	1	35394021	35405206	+	mRNA	protein_coding
-375244	ensorlt00000018062	sorlg00000014408	cpz-201	1	34646234	34657576	+	mRNA	protein_coding
-380378	ensorlt00000018022	sorlg00000014377	gpr78a-201	1	34641100	34646118	+	mRNA	protein_coding
-407640	ensorlt00000032212	sorlg00000014373	pi4k2b-202	1	34613838	34624554	+	mRNA	protein_coding
-407640	ensorlt00000036958	sorlg00000014373	pi4k2b-203	1	34613838	34624554	+	mRNA	protein_coding
-408144	ensorlt00000018017	sorlg00000014373	pi4k2b-201	1	34613334	34621155	+	mRNA	protein_coding
-412756	ensorlt00000028426	sorlg00000022517	-	1	34608722	34611250	+	mRNA	protein_coding
414683	ensorlt00000018196	sorlg00000014518	ptger1a-201	1	35436678	35439158	+	mRNA	protein_coding
-418242	ensorlt00000038727	sorlg00000022918	zgc:195282-201	1	34603236	34608607	+	mRNA	protein_coding
424710	ensorlt00000045422	sorlg00000027559	-	1	35446705	35451995	+	mRNA	protein_coding
-441187	ensorlt00000017999	sorlg00000014353	rnf38-201	1	34558194	34580291	-	mRNA	protein_coding
443871	ensorlt00000046437	sorlg00000028411	slc44a2-202	1	35443306	35465866	-	mRNA	protein_coding
443871	ensorlt00000037418	sorlg00000028411	slc44a2-201	1	35442331	35465866	-	mRNA	protein_coding
446885	ensorlt00000028562	sorlg00000028713	-	1	35465887	35468880	-	mRNA	protein_coding
454359	ensorlt00000039176	sorlg00000030137	-	1	35472458	35476354	-	mRNA	protein_coding
457799	ensorlt00000044068	sorlg00000030137	-	1	35474817	35479794	-	mRNA	protein_coding
470857	ensorlt00000041731	sorlg00000014660	acp5a-202	1	35490952	35492852	-	mRNA	protein_coding
471379	ensorlt00000018375	sorlg00000014660	acp5a-201	1	35490952	35493374	-	mRNA	protein_coding
491955	ensorlt00000018413	sorlg00000014690	ilf3a-201	1	35493168	35513950	-	mRNA	protein_coding
