distance to tss	transcript id	gene id	transcript name	chromosome	start	end	strand	feature type	transcript biotype
0	ensorlt00000032401	sorlg00000029356	-	12	16361143	16364073	-	mRNA	protein_coding
18041	ensorlt00000013598	sorlg00000010843	-	12	16382117	16425009	+	mRNA	protein_coding
20013	ensorlt00000039977	sorlg00000010843	-	12	16384089	16424264	+	mRNA	protein_coding
-33696	ensorlt00000013573	sorlg00000010821	si:ch73-287m6.1-204	12	16329415	16374434	+	mRNA	protein_coding
-60188	ensorlt00000038821	sorlg00000026628	-	12	16299020	16302923	-	mRNA	protein_coding
-62086	ensorlt00000043865	sorlg00000028877	-	12	16299829	16301025	-	mRNA	protein_coding
-76229	ensorlt00000041716	sorlg00000010821	si:ch73-287m6.1-203	12	16286882	16374434	+	mRNA	protein_coding
-76229	ensorlt00000027732	sorlg00000010821	si:ch73-287m6.1-202	12	16286882	16374434	+	mRNA	protein_coding
-76229	ensorlt00000041699	sorlg00000010821	si:ch73-287m6.1-201	12	16286882	16374434	+	mRNA	protein_coding
78676	ensorlt00000041885	sorlg00000024273	-	12	16442307	16442752	-	mRNA	protein_coding
-88274	ensorlt00000013550	sorlg00000010804	noc4l-201	12	16274837	16282725	+	mRNA	protein_coding
-90590	ensorlt00000013532	sorlg00000010787	pus1-201	12	16272521	16274574	+	mRNA	protein_coding
-103691	ensorlt00000013513	sorlg00000010772	-	12	16233953	16259420	-	mRNA	protein_coding
-103691	ensorlt00000013512	sorlg00000010772	-	12	16233953	16259420	-	mRNA	protein_coding
-129950	ensorlt00000013382	sorlg00000010674	bcr-202	12	16152149	16233161	-	mRNA	protein_coding
-129950	ensorlt00000013383	sorlg00000010674	bcr-201	12	16152088	16233161	-	mRNA	protein_coding
-221540	ensorlt00000013290	sorlg00000010598	-	12	16134925	16141571	-	mRNA	protein_coding
-231381	ensorlt00000034984	sorlg00000010586	snrpd3l-201	12	16128593	16131730	-	mRNA	protein_coding
-231381	ensorlt00000013271	sorlg00000010586	snrpd3l-202	12	16128593	16131730	-	mRNA	protein_coding
-235053	ensorlt00000038323	sorlg00000010570	si:ch73-62l21.1-201	12	16107364	16128058	-	mRNA	protein_coding
-240771	ensorlt00000013253	sorlg00000010570	si:ch73-62l21.1-202	12	16107733	16122340	-	mRNA	protein_coding
-320957	ensorlt00000013236	sorlg00000010557	nsmfa-201	12	16042154	16099712	+	mRNA	protein_coding
-320957	ensorlt00000036713	sorlg00000010557	nsmfa-202	12	16042154	16099712	+	mRNA	protein_coding
358938	ensorlt00000013612	sorlg00000010854	si:dkey-112m2.1-201	12	16481815	16723014	-	mRNA	protein_coding
-387394	ensorlt00000030055	sorlg00000010537	-	12	15975717	15999970	+	mRNA	protein_coding
-387394	ensorlt00000013210	sorlg00000010537	-	12	15975717	15997759	+	mRNA	protein_coding
-393706	ensorlt00000013178	sorlg00000010511	-	12	15969405	15974560	+	mRNA	protein_coding
-393706	ensorlt00000037696	sorlg00000010511	-	12	15969405	15974560	+	mRNA	protein_coding
-399368	ensorlt00000043533	sorlg00000010478	fut7-201	12	15949178	15963743	-	mRNA	protein_coding
-405398	ensorlt00000013132	sorlg00000010478	fut7-202	12	15949178	15957713	-	mRNA	protein_coding
-407983	ensorlt00000030748	sorlg00000010478	fut7-203	12	15949178	15955128	-	mRNA	protein_coding
-420948	ensorlt00000013123	sorlg00000010471	pou5f3-201	12	15942163	15944368	+	mRNA	protein_coding
435001	ensorlt00000013629	sorlg00000010867	arpc3-202	12	16795427	16799077	-	mRNA	protein_coding
435027	ensorlt00000042402	sorlg00000010867	arpc3-201	12	16794582	16799103	-	mRNA	protein_coding
439915	ensorlt00000013653	sorlg00000010884	gpn3-201	12	16799564	16803991	-	mRNA	protein_coding
440695	ensorlt00000013668	sorlg00000010897	rnf170-201	12	16804771	16810113	+	mRNA	protein_coding
-445990	ensorlt00000036635	sorlg00000028127	npdc1a-201	12	15917121	15941436	+	mRNA	protein_coding
-445990	ensorlt00000040157	sorlg00000028127	npdc1a-202	12	15917121	15941436	+	mRNA	protein_coding
447950	ensorlt00000034865	sorlg00000023540	-	12	16812026	16824143	+	mRNA	protein_coding
450799	ensorlt00000027151	sorlg00000028328	-	12	16813388	16814875	-	mRNA	protein_coding
-460065	ensorlt00000013114	sorlg00000010462	si:ch211-282j22.3-201	12	15903046	15916187	+	mRNA	protein_coding
-460065	ensorlt00000013113	sorlg00000010462	si:ch211-282j22.3-202	12	15903046	15916187	+	mRNA	protein_coding
-461282	ensorlt00000013099	sorlg00000010454	anxa3b-201	12	15896829	15901829	-	mRNA	protein_coding
461804	ensorlt00000045169	sorlg00000010949	hook3-203	12	16825880	16854295	+	mRNA	protein_coding
461804	ensorlt00000030447	sorlg00000010949	hook3-201	12	16825880	16855477	+	mRNA	protein_coding
461804	ensorlt00000013735	sorlg00000010949	hook3-202	12	16825880	16855477	+	mRNA	protein_coding
-466973	ensorlt00000026249	sorlg00000021268	ola-mir-101b-201	12	15896138	15896245	+	miRNA	mirna
-473134	ensorlt00000013086	sorlg00000010443	rcl1-201	12	15889977	15896600	+	mRNA	protein_coding
-473201	ensorlt00000013054	sorlg00000010417	ak3-201	12	15881565	15889910	-	mRNA	protein_coding
476564	ensorlt00000013733	sorlg00000010949	hook3-204	12	16840640	16854108	+	mRNA	protein_coding
-490630	ensorlt00000036858	sorlg00000030321	cdc37l1-201	12	15872481	15881544	+	mRNA	protein_coding
-492222	ensorlt00000026766	sorlg00000010377	exd3-202	12	15824526	15870889	-	mRNA	protein_coding
-494643	ensorlt00000013004	sorlg00000010377	exd3-201	12	15821863	15868468	-	mRNA	protein_coding
