distance to tss	transcript id	gene id	transcript name	chromosome	start	end	strand	feature type	transcript biotype
13518	ensorlt00000009283	sorlg00000007404	myrip-201	20	14947205	15056976	-	mRNA	protein_coding
18351	ensorlt00000029757	sorlg00000025058		20	15060195	15061809	-	mRNA	protein_coding
44462	ensorlt00000009296	sorlg00000007417	ndufb4-201	20	15087920	15091136	+	mRNA	protein_coding
46414	ensorlt00000009291	sorlg00000007411		20	15086019	15089872	-	mRNA	protein_coding
55117	ensorlt00000038313	sorlg00000007442	hgd-202	20	15086554	15098575	-	mRNA	protein_coding
56220	ensorlt00000041276	sorlg00000007442	hgd-201	20	15086554	15099678	-	mRNA	protein_coding
57656	ensorlt00000009331	sorlg00000007442	hgd-203	20	15092129	15101114	-	mRNA	protein_coding
67864	ensorlt00000035833	sorlg00000007450	arx-201	20	15111322	15119735	+	mRNA	protein_coding
67864	ensorlt00000034204	sorlg00000007450	arx-202	20	15111322	15119735	+	mRNA	protein_coding
67864	ensorlt00000009338	sorlg00000007450	arx-203	20	15111322	15163442	+	mRNA	protein_coding
