distance to tss	transcript id	gene id	transcript name	chromosome	start	end	strand	feature type	transcript biotype
2437	ensorlt00000021719	sorlg00000017367	kcnmb4-201	23	22982413	23003483	+	mRNA	protein_coding
-13041	ensorlt00000021713	sorlg00000017361	cnot2-203	23	22966191	22973692	+	mRNA	protein_coding
-15938	ensorlt00000035794	sorlg00000017361	cnot2-202	23	22963294	22978404	+	mRNA	protein_coding
-17795	ensorlt00000037938	sorlg00000023963		23	22957103	22961437	-	mRNA	protein_coding
-18102	ensorlt00000040908	sorlg00000017361	cnot2-201	23	22961130	22978404	+	mRNA	protein_coding
-20927	ensorlt00000042228	sorlg00000027073		23	22958305	22963215	+	mRNA	protein_coding
-47154	ensorlt00000021697	sorlg00000017348	dyrk2-201	23	22932078	22949529	+	mRNA	protein_coding
-48037	ensorlt00000021692	sorlg00000017343		23	22919415	22931195	-	mRNA	protein_coding
-59710	ensorlt00000021688	sorlg00000017339		23	22907221	22919522	-	mRNA	protein_coding
67450	ensorlt00000033926	sorlg00000017385	ptprb-201	23	23020146	23047426	-	mRNA	protein_coding
74051	ensorlt00000046123	sorlg00000017385	ptprb-203	23	23021292	23054027	-	mRNA	protein_coding
74587	ensorlt00000021744	sorlg00000017385	ptprb-202	23	23021292	23054563	-	mRNA	protein_coding
-75275	ensorlt00000043668	sorlg00000017329		23	22892799	22903957	-	mRNA	protein_coding
-75275	ensorlt00000028700	sorlg00000017329		23	22892963	22903957	-	mRNA	protein_coding
-75275	ensorlt00000021675	sorlg00000017329		23	22892799	22903957	-	mRNA	protein_coding
-75275	ensorlt00000035791	sorlg00000017329		23	22892799	22903957	-	mRNA	protein_coding
-85103	ensorlt00000044338	sorlg00000028312		23	22894129	22895715	+	mRNA	protein_coding
94486	ensorlt00000021748	sorlg00000017389	ptprr-201	23	23054584	23074462	-	mRNA	protein_coding
