distance to tss	transcript id	gene id	transcript name	chromosome	start	end	strand	feature type	transcript biotype
3476	ensorlt00000040061	sorlg00000009716	tc2n-202	22	1821161	1830572	+	mRNA	protein_coding
3476	ensorlt00000030930	sorlg00000009716	tc2n-201	22	1821161	1830572	+	mRNA	protein_coding
4080	ensorlt00000012187	sorlg00000009716	tc2n-203	22	1821765	1830572	+	mRNA	protein_coding
6762	ensorlt00000031580	sorlg00000009716	tc2n-204	22	1824447	1830572	+	mRNA	protein_coding
-8327	ensorlt00000012170	sorlg00000009701	fbln5-202	22	1808458	1821700	+	mRNA	protein_coding
-9423	ensorlt00000031737	sorlg00000009701	fbln5-201	22	1807362	1821700	+	mRNA	protein_coding
17189	ensorlt00000012211	sorlg00000009734	plek2-201	22	1834874	1838729	+	mRNA	protein_coding
-28891	ensorlt00000033192	sorlg00000009693	trip11-203	22	1787894	1807185	+	mRNA	protein_coding
-28891	ensorlt00000039302	sorlg00000009693	trip11-201	22	1787894	1807559	+	mRNA	protein_coding
-28891	ensorlt00000012156	sorlg00000009693	trip11-202	22	1787894	1807185	+	mRNA	protein_coding
29022	ensorlt00000040625	sorlg00000030333	si:ch211-10a23.2-201	22	1838786	1846707	-	mRNA	protein_coding
30113	ensorlt00000012353	sorlg00000009842	zfyve26-202	22	1847798	1867855	+	mRNA	protein_coding
30113	ensorlt00000012350	sorlg00000009842	zfyve26-201	22	1847798	1867855	+	mRNA	protein_coding
31892	ensorlt00000032633	sorlg00000009842	zfyve26-203	22	1849577	1870529	+	mRNA	protein_coding
-34734	ensorlt00000012149	sorlg00000009684	golga5-201	22	1782051	1787598	+	mRNA	protein_coding
-41697	ensorlt00000012123	sorlg00000009661	rtf1-203	22	1775088	1780277	+	mRNA	protein_coding
-47137	ensorlt00000012030	sorlg00000027861	ndufaf1-201	22	1767818	1769648	-	mRNA	protein_coding
-55722	ensorlt00000012120	sorlg00000009661	rtf1-201	22	1761063	1781813	+	mRNA	protein_coding
-55722	ensorlt00000012116	sorlg00000009661	rtf1-202	22	1761063	1781813	+	mRNA	protein_coding
-56965	ensorlt00000012033	sorlg00000024455	ndufaf1-201	22	1757990	1759820	-	mRNA	protein_coding
59047	ensorlt00000012384	sorlg00000009869	rdh12-201	22	1870302	1876732	-	mRNA	protein_coding
59152	ensorlt00000042124	sorlg00000029032	vti1b-201	22	1876837	1882910	+	mRNA	protein_coding
59710	ensorlt00000012416	sorlg00000029032	vti1b-202	22	1877395	1881006	+	mRNA	protein_coding
-62972	ensorlt00000012015	sorlg00000009583	oip5-201	22	1750426	1753813	-	mRNA	protein_coding
-63467	ensorlt00000026770	sorlg00000029808	nusap1-205	22	1753318	1770787	+	mRNA	protein_coding
-63467	ensorlt00000044577	sorlg00000029808	nusap1-207	22	1753318	1761002	+	mRNA	protein_coding
-63467	ensorlt00000041261	sorlg00000029808	nusap1-204	22	1753318	1770787	+	mRNA	protein_coding
-63467	ensorlt00000040692	sorlg00000029808	nusap1-201	22	1753318	1770787	+	mRNA	protein_coding
-63467	ensorlt00000035455	sorlg00000029808	nusap1-202	22	1753318	1770787	+	mRNA	protein_coding
-63467	ensorlt00000041023	sorlg00000029808	nusap1-203	22	1753318	1770787	+	mRNA	protein_coding
-63467	ensorlt00000037984	sorlg00000029808	nusap1-206	22	1753318	1770787	+	mRNA	protein_coding
70439	ensorlt00000012465	sorlg00000009933	arg2-201	22	1882456	1888124	-	mRNA	protein_coding
75123	ensorlt00000037745	sorlg00000024690		22	1892808	1894478	+	mRNA	protein_coding
-75537	ensorlt00000012000	sorlg00000009568	chp1-203	22	1741248	1746700	+	mRNA	protein_coding
-76172	ensorlt00000011998	sorlg00000009568	chp1-201	22	1740613	1746700	+	mRNA	protein_coding
-76172	ensorlt00000043758	sorlg00000009568	chp1-202	22	1740613	1745064	+	mRNA	protein_coding
76231	ensorlt00000012495	sorlg00000009958	rbm25a-201	22	1893916	1900448	+	mRNA	protein_coding
-82599	ensorlt00000011956	sorlg00000009533	lgmn-201	22	1734186	1740891	+	mRNA	protein_coding
84938	ensorlt00000012502	sorlg00000009965	plekhd1-201	22	1902623	1908253	+	mRNA	protein_coding
90459	ensorlt00000030404	sorlg00000009965	plekhd1-202	22	1908144	1923959	+	mRNA	protein_coding
