distance to tss	transcript id	gene id	transcript name	chromosome	start	end	strand	feature type	transcript biotype
0	ensorlt00000027844	sorlg00000028018	tbpl2-202	22	2405923	2412801	+	mRNA	protein_coding
-944	ensorlt00000013498	sorlg00000028018	tbpl2-201	22	2404809	2407890	+	mRNA	protein_coding
-3847	ensorlt00000038385	sorlg00000010114	zgc:113944-202	22	2395395	2401906	-	mRNA	protein_coding
-3847	ensorlt00000034335	sorlg00000010114	zgc:113944-201	22	2394565	2401906	-	mRNA	protein_coding
-4146	ensorlt00000012683	sorlg00000010114	zgc:113944-203	22	2398540	2401607	-	mRNA	protein_coding
5609	ensorlt00000012706	sorlg00000010130	jmjd7-201	22	2404349	2412801	-	mRNA	protein_coding
10304	ensorlt00000041852	sorlg00000023986	fbxo34-201	22	2415628	2417496	-	mRNA	protein_coding
-18091	ensorlt00000040554	sorlg00000025253		22	2385750	2387662	-	mRNA	protein_coding
18816	ensorlt00000033430	sorlg00000028430	lgals3b-201	22	2423575	2426008	-	mRNA	protein_coding
33054	ensorlt00000012736	sorlg00000010158		22	2434907	2440246	-	mRNA	protein_coding
-47345	ensorlt00000033843	sorlg00000010109	mapkbp1-204	22	2358408	2383915	+	mRNA	protein_coding
-48041	ensorlt00000042428	sorlg00000010109	mapkbp1-201	22	2357712	2385971	+	mRNA	protein_coding
-48041	ensorlt00000029230	sorlg00000010109	mapkbp1-202	22	2357712	2385971	+	mRNA	protein_coding
-48041	ensorlt00000012677	sorlg00000010109	mapkbp1-203	22	2357712	2383915	+	mRNA	protein_coding
53751	ensorlt00000034426	sorlg00000023322		22	2441301	2460943	-	mRNA	protein_coding
56037	ensorlt00000035935	sorlg00000023322		22	2442189	2463229	-	mRNA	protein_coding
58521	ensorlt00000045918	sorlg00000021949		22	2465713	2469483	+	mRNA	protein_coding
65257	ensorlt00000031016	sorlg00000027454		22	2472449	2477940	+	mRNA	protein_coding
67086	ensorlt00000027634	sorlg00000023316		22	2474278	2474362	+	snoRNA	snorna
-67135	ensorlt00000044746	sorlg00000022155		22	2338618	2345348	+	mRNA	protein_coding
69761	ensorlt00000034617	sorlg00000026312		22	2476953	2477037	+	snoRNA	snorna
73639	ensorlt00000012850	sorlg00000010245		22	2480831	2485332	+	mRNA	protein_coding
82582	ensorlt00000012893	sorlg00000010288	psma3-201	22	2483540	2489774	-	mRNA	protein_coding
88381	ensorlt00000012932	sorlg00000010318	snx6-201	22	2490424	2495573	-	mRNA	protein_coding
-90268	ensorlt00000012628	sorlg00000010072		22	2315485	2319110	+	mRNA	protein_coding
91947	ensorlt00000012944	sorlg00000010332	cfl2-202	22	2497903	2499139	-	mRNA	protein_coding
94354	ensorlt00000040763	sorlg00000010332	cfl2-201	22	2497903	2501546	-	mRNA	protein_coding
