distance to tss	transcript id	gene id	transcript name	chromosome	start	end	strand	feature type	transcript biotype
-689	enst00000594743	sg00000104894	cd37-206	19	49337215	49340027	+	mRNA	protein_coding
1133	enst00000602554	sg00000197813	ac011450.1-201	19	49331617	49340282	-	lnc_RNA	lncrna
1154	enst00000358234	sg00000197813	ac011450.1-202	19	49331525	49340303	-	lnc_RNA	lncrna
1446	enst00000600121	sg00000104894	cd37-215	19	49340595	49343335	+	lnc_RNA	processed_transcript
-2440	enst00000595660	sg00000104894	cd37-207	19	49335464	49337217	+	mRNA	protein_coding
-2447	enst00000597602	sg00000104894	cd37-211	19	49335457	49337163	+	mRNA	protein_coding
-2458	enst00000598134	sg00000104894	cd37-214	19	49335446	49337246	+	lnc_RNA	retained_intron
-2470	enst00000596426	sg00000104894	cd37-209	19	49335434	49338201	+	lnc_RNA	processed_transcript
-2477	enst00000535669	sg00000104894	cd37-204	19	49335427	49340205	+	mRNA	protein_coding
-2486	enst00000597852	sg00000104894	cd37-212	19	49335418	49340606	+	lnc_RNA	retained_intron
-2498	enst00000593512	sg00000104894	cd37-205	19	49335406	49337961	+	lnc_RNA	retained_intron
-2498	enst00000323906	sg00000104894	cd37-201	19	49335406	49340606	+	mRNA	protein_coding
-2504	enst00000595725	sg00000104894	cd37-208	19	49335400	49340466	+	mRNA	nonsense_mediated_decay
-2508	enst00000598095	sg00000104894	cd37-213	19	49335396	49340132	+	mRNA	protein_coding
-2508	enst00000426897	sg00000104894	cd37-203	19	49335396	49340575	+	mRNA	protein_coding
-2699	enst00000597033	sg00000104894	cd37-210	19	49335205	49337682	+	lnc_RNA	processed_transcript
-2733	enst00000391859	sg00000104894	cd37-202	19	49335171	49340602	+	mRNA	nonsense_mediated_decay
-12689	enst00000598828	sg00000063127	slc6a16-207	19	49290691	49325215	-	mRNA	protein_coding
-12713	enst00000335875	sg00000063127	slc6a16-201	19	49289638	49325191	-	mRNA	protein_coding
-12719	enst00000454748	sg00000063127	slc6a16-202	19	49289765	49325185	-	mRNA	protein_coding
-12772	enst00000598221	sg00000063127	slc6a16-206	19	49293150	49325132	-	lnc_RNA	retained_intron
17003	enst00000596488	sg00000268157	ac010524.1-201	19	49356152	49357769	+	lnc_RNA	lncrna
18106	enst00000598823	sg00000074219	tead2-209	19	49347224	49357255	-	mRNA	nonsense_mediated_decay
18107	enst00000598397	sg00000074219	tead2-207	19	49347233	49357256	-	lnc_RNA	processed_transcript
20708	enst00000595233	sg00000074219	tead2-205	19	49359305	49359857	-	lnc_RNA	retained_intron
21289	enst00000377214	sg00000074219	tead2-202	19	49340600	49360438	-	mRNA	protein_coding
22346	enst00000598810	sg00000074219	tead2-208	19	49340595	49361495	-	mRNA	protein_coding
22634	enst00000594268	sg00000104901	dkkl1-202	19	49361783	49375116	+	mRNA	protein_coding
23233	enst00000593945	sg00000074219	tead2-204	19	49340595	49362382	-	mRNA	protein_coding
23258	enst00000601519	sg00000074219	tead2-210	19	49340595	49362407	-	mRNA	protein_coding
23292	enst00000539846	sg00000074219	tead2-203	19	49341082	49362441	-	mRNA	protein_coding
23292	enst00000596757	sg00000074219	tead2-206	19	49347357	49362441	-	mRNA	protein_coding
23308	enst00000311227	sg00000074219	tead2-201	19	49340595	49362457	-	mRNA	protein_coding
23925	enst00000597873	sg00000104901	dkkl1-205	19	49363074	49374961	+	mRNA	protein_coding
24581	enst00000596402	sg00000104901	dkkl1-203	19	49363730	49374899	+	mRNA	protein_coding
24728	enst00000221498	sg00000104901	dkkl1-201	19	49363877	49375116	+	mRNA	protein_coding
24785	enst00000597546	sg00000104901	dkkl1-204	19	49363934	49374991	+	mRNA	protein_coding
25506	enst00000598682	sg00000104901	dkkl1-206	19	49364655	49375116	+	mRNA	protein_coding
-27493	enst00000594917	sg00000063127	slc6a16-204	19	49306085	49310411	-	mRNA	protein_coding
-27758	enst00000597969	sg00000063127	slc6a16-205	19	49305885	49310146	-	mRNA	protein_coding
-28952	enst00000594180	sg00000063127	slc6a16-203	19	49305757	49308952	-	mRNA	protein_coding
-29036	enst00000584846	sg00000265407	mir4324-201	19	49308797	49308868	-	miRNA	mirna
48932	enst00000599433	sg00000268686	ac010643.1-201	19	49368705	49388081	-	lnc_RNA	lncrna
48936	enst00000660123	sg00000268686	ac010643.1-203	19	49368558	49388085	-	lnc_RNA	lncrna
48942	enst00000657688	sg00000268686	ac010643.1-202	19	49375728	49388091	-	lnc_RNA	lncrna
49070	enst00000600895	sg00000161609	ccdc155-215	19	49388219	49394896	+	lnc_RNA	retained_intron
49100	enst00000447857	sg00000161609	ccdc155-201	19	49388249	49417990	+	mRNA	protein_coding
49134	enst00000596771	sg00000161609	ccdc155-210	19	49388283	49399805	+	lnc_RNA	retained_intron
49134	enst00000598730	sg00000161609	ccdc155-213	19	49388283	49395789	+	mRNA	protein_coding
49138	enst00000596862	sg00000161609	ccdc155-211	19	49388287	49394866	+	lnc_RNA	retained_intron
49148	enst00000597993	sg00000161609	ccdc155-212	19	49388297	49395134	+	mRNA	nonsense_mediated_decay
49151	enst00000593725	sg00000161609	ccdc155-204	19	49388300	49393743	+	lnc_RNA	processed_transcript
49152	enst00000594905	sg00000161609	ccdc155-206	19	49388301	49395265	+	mRNA	protein_coding
49168	enst00000595828	sg00000161609	ccdc155-207	19	49388317	49398121	+	mRNA	protein_coding
49231	enst00000594043	sg00000161609	ccdc155-205	19	49388380	49398093	+	mRNA	protein_coding
55394	enst00000600570	sg00000161609	ccdc155-214	19	49394543	49417989	+	mRNA	protein_coding
56543	enst00000596130	sg00000161609	ccdc155-208	19	49395692	49409031	+	lnc_RNA	retained_intron
58783	enst00000593631	sg00000161609	ccdc155-203	19	49397932	49399470	+	lnc_RNA	retained_intron
-62785	enst00000429430	sg00000235555	sumo1p4-201	19	49275119	49275420	+	pseudogenic_transcript	processed_pseudogene
68488	enst00000593362	sg00000161609	ccdc155-202	19	49407637	49415619	+	lnc_RNA	retained_intron
69124	enst00000596419	sg00000161609	ccdc155-209	19	49408273	49409862	+	lnc_RNA	retained_intron
-81802	enst00000599458	sg00000269009	slc6a21p-201	19	49255472	49256102	-	pseudogenic_transcript	processed_pseudogene
84292	enst00000270631	sg00000142538	pth2-201	19	49422419	49423441	-	mRNA	protein_coding
84600	enst00000576655	sg00000261949	gfy-201	19	49423749	49428818	+	mRNA	protein_coding
87282	enst00000610896	sg00000261949	gfy-202	19	49426431	49428818	+	mRNA	protein_coding
95512	enst00000596689	sg00000104888	slc17a7-202	19	49432622	49434661	-	mRNA	nonsense_mediated_decay
97031	enst00000600672	sg00000104888	slc17a7-205	19	49430755	49436180	-	lnc_RNA	retained_intron
99165	enst00000598018	sg00000104888	slc17a7-203	19	49433259	49438314	-	lnc_RNA	retained_intron
102378	enst00000221485	sg00000104888	slc17a7-201	19	49429401	49441527	-	mRNA	protein_coding
103211	enst00000600601	sg00000104888	slc17a7-204	19	49429986	49442360	-	mRNA	protein_coding
107750	enst00000602076	sg00000104872	pih1d1-223	19	49446299	49446899	-	lnc_RNA	retained_intron
107896	enst00000602226	sg00000104872	pih1d1-224	19	49446299	49447045	-	lnc_RNA	processed_transcript
108028	enst00000595633	sg00000104872	pih1d1-208	19	49446298	49447177	-	lnc_RNA	retained_intron
108861	enst00000598175	sg00000104872	pih1d1-215	19	49446299	49448010	-	mRNA	nonsense_mediated_decay
108861	enst00000596895	sg00000104872	pih1d1-211	19	49447214	49448010	-	lnc_RNA	retained_intron
108892	enst00000597577	sg00000104872	pih1d1-214	19	49446299	49448041	-	mRNA	nonsense_mediated_decay
108913	enst00000594845	sg00000104872	pih1d1-204	19	49446299	49448062	-	mRNA	nonsense_mediated_decay
109425	enst00000593629	sg00000104872	pih1d1-202	19	49446299	49448574	-	lnc_RNA	retained_intron
110371	enst00000598889	sg00000104872	pih1d1-216	19	49446299	49449520	-	mRNA	nonsense_mediated_decay
110438	enst00000600875	sg00000104872	pih1d1-219	19	49446299	49449587	-	mRNA	protein_coding
110494	enst00000596651	sg00000104872	pih1d1-210	19	49446299	49449643	-	mRNA	nonsense_mediated_decay
