distance to tss	transcript id	gene id	transcript name	chromosome	start	end	strand	feature type	transcript biotype
3166	enst00000361609	sg00000144355	dlx1-202	2	172084740	172086854	+	mRNA	protein_coding
3175	enst00000469444	sg00000144355	dlx1-205	2	172084749	172088051	+	mRNA	protein_coding
3933	enst00000361725	sg00000144355	dlx1-203	2	172085507	172089674	+	mRNA	protein_coding
3962	enst00000341900	sg00000144355	dlx1-201	2	172085536	172089677	+	mRNA	protein_coding
3983	enst00000409492	sg00000144355	dlx1-204	2	172085557	172087138	+	lnc_RNA	retained_intron
4693	enst00000475989	sg00000144355	dlx1-206	2	172086267	172089312	+	lnc_RNA	retained_intron
5793	enst00000550686	sg00000144355	dlx1-207	2	172087367	172088373	+	lnc_RNA	processed_transcript
-9430	enst00000468537	sg00000172878	metap1d-203	2	172070663	172080479	+	lnc_RNA	processed_transcript
-14489	enst00000392582	sg00000172878	metap1d-202	2	172065604	172072454	+	lnc_RNA	processed_transcript
-18520	enst00000488581	sg00000172878	metap1d-204	2	172061573	172080499	+	lnc_RNA	processed_transcript
21326	enst00000466293	sg00000115844	dlx2-202	2	172100557	172102900	-	mRNA	protein_coding
21326	enst00000234198	sg00000115844	dlx2-201	2	172099438	172102900	-	mRNA	protein_coding
21432	enst00000448117	sg00000236651	dlx2-dt-201	2	172103006	172109982	+	lnc_RNA	lncrna
55771	enst00000667725	sg00000232555	ac104088.1-205	2	172137345	172328595	+	lnc_RNA	lncrna
55800	enst00000662340	sg00000232555	ac104088.1-202	2	172137374	172323742	+	lnc_RNA	lncrna
-58294	enst00000491440	sg00000172878	metap1d-205	2	172021799	172063750	+	lnc_RNA	processed_transcript
-80138	enst00000493742	sg00000172878	metap1d-207	2	171999955	172061994	+	lnc_RNA	processed_transcript
-80140	enst00000315796	sg00000172878	metap1d-201	2	171999953	172082430	+	mRNA	protein_coding
-80150	enst00000493035	sg00000172878	metap1d-206	2	171999943	172064414	+	lnc_RNA	processed_transcript
-80234	enst00000464063	sg00000115840	slc25a12-204	2	171855927	171999859	-	lnc_RNA	processed_transcript
-80238	enst00000472748	sg00000115840	slc25a12-206	2	171844369	171999855	-	lnc_RNA	processed_transcript
-80301	enst00000484227	sg00000115840	slc25a12-208	2	171855801	171999792	-	lnc_RNA	processed_transcript
-115260	enst00000392584	sg00000128708	hat1-202	2	171964833	171980855	+	lnc_RNA	retained_intron
152656	enst00000662764	sg00000288048	ac104088.3-201	2	172234230	172237223	+	lnc_RNA	lncrna
-157486	enst00000494601	sg00000128708	hat1-206	2	171922607	171983623	+	lnc_RNA	retained_intron
-157631	enst00000460481	sg00000128708	hat1-205	2	171922462	171923475	+	lnc_RNA	processed_transcript
-157631	enst00000457761	sg00000128708	hat1-204	2	171922462	171979995	+	mRNA	nonsense_mediated_decay
-157632	enst00000264108	sg00000128708	hat1-201	2	171922461	171983686	+	mRNA	protein_coding
-157645	enst00000412731	sg00000128708	hat1-203	2	171922448	171983682	+	mRNA	nonsense_mediated_decay
-185849	enst00000422440	sg00000115840	slc25a12-202	2	171783405	171894244	-	mRNA	protein_coding
-185849	enst00000426896	sg00000115840	slc25a12-203	2	171834031	171894244	-	mRNA	nonsense_mediated_decay
-185870	enst00000263812	sg00000115840	slc25a12-201	2	171784775	171894223	-	mRNA	nonsense_mediated_decay
-186835	enst00000475360	sg00000115840	slc25a12-207	2	171837149	171893258	-	mRNA	nonsense_mediated_decay
