distance to tss	transcript id	gene id	transcript name	chromosome	start	end	strand	feature type	transcript biotype
-2140	enst00000610789	sg00000240764	pcdhgc5-202	5	141489167	141491929	+	mRNA	protein_coding
-2186	enst00000252087	sg00000240764	pcdhgc5-201	5	141489121	141512979	+	mRNA	protein_coding
-6133	enst00000306593	sg00000242419	pcdhgc4-201	5	141485174	141512979	+	mRNA	protein_coding
-6235	enst00000618371	sg00000242419	pcdhgc4-204	5	141485072	141511496	+	mRNA	protein_coding
-6244	enst00000610539	sg00000242419	pcdhgc4-202	5	141485063	141485767	+	mRNA	protein_coding
-6310	enst00000617094	sg00000242419	pcdhgc4-203	5	141484997	141487789	+	mRNA	protein_coding
-11991	enst00000488078	sg00000242020	rn7sl68p-201	5	141479316	141479625	+	ncRNA	misc_rna
15113	enst00000622836	sg00000240184	pcdhgc3-208	5	141508070	141511527	+	lnc_RNA	processed_transcript
-15303	enst00000622656	sg00000240184	pcdhgc3-207	5	141476004	141507291	+	lnc_RNA	processed_transcript
-15306	enst00000617222	sg00000240184	pcdhgc3-204	5	141476001	141511230	+	mRNA	protein_coding
-15308	enst00000621008	sg00000240184	pcdhgc3-206	5	141475999	141477227	+	mRNA	protein_coding
-15311	enst00000616230	sg00000240184	pcdhgc3-203	5	141475996	141477756	+	lnc_RNA	processed_transcript
-15327	enst00000617641	sg00000240184	pcdhgc3-205	5	141475980	141512977	+	mRNA	protein_coding
-15341	enst00000308177	sg00000240184	pcdhgc3-201	5	141475966	141512975	+	mRNA	protein_coding
-15360	enst00000611950	sg00000240184	pcdhgc3-202	5	141475947	141478795	+	mRNA	protein_coding
-22842	enst00000622826	sg00000273557	ac008781.2-201	5	141468465	141471528	+	lnc_RNA	lncrna
31553	enst00000448451	sg00000131504	diaph1-205	5	141515055	141524510	-	mRNA	protein_coding
31772	enst00000643718	sg00000131504	diaph1-216	5	141515073	141524729	-	lnc_RNA	processed_transcript
31773	enst00000643312	sg00000131504	diaph1-215	5	141516625	141524730	-	mRNA	protein_coding
31798	enst00000476339	sg00000131504	diaph1-208	5	141515016	141524755	-	lnc_RNA	retained_intron
31813	enst00000468119	sg00000131504	diaph1-206	5	141516572	141524770	-	mRNA	protein_coding
41531	enst00000494967	sg00000131504	diaph1-210	5	141528545	141534488	-	lnc_RNA	retained_intron
-51454	enst00000618012	sg00000276545	pcdhgb9p-201	5	141439853	141442449	+	pseudogenic_transcript	unprocessed_pseudogene
-60718	enst00000613314	sg00000253159	pcdhga12-202	5	141430589	141433222	+	mRNA	protein_coding
-60800	enst00000252085	sg00000253159	pcdhga12-201	5	141430507	141512975	+	mRNA	protein_coding
-63555	enst00000624928	sg00000279855	ac005618.2-201	5	141427295	141427752	-	lnc_RNA	lncrna
64897	enst00000518484	sg00000131504	diaph1-212	5	141528800	141557854	-	lnc_RNA	processed_transcript
-65021	enst00000507007	sg00000248449	pcdhgb8p-202	5	141426286	141429158	+	pseudogenic_transcript	transcribed_unitary_pseudogene
-65021	enst00000502926	sg00000248449	pcdhgb8p-201	5	141426286	141428258	+	lnc_RNA	processed_transcript
65354	enst00000502205	sg00000246422	diaph1-as1-201	5	141558311	141565263	+	lnc_RNA	lncrna
67744	enst00000491754	sg00000131504	diaph1-209	5	141528544	141560701	-	lnc_RNA	processed_transcript
