distance to tss	transcript id	gene id	transcript name	chromosome	start	end	strand	feature type	transcript biotype
0	enst00000543365	sg00000180448	ac004151.1-208	19	1071221	1086628	+	mRNA	protein_coding
0	enst00000592335	sg00000180448	ac004151.1-209	19	1071513	1073549	+	lnc_RNA	processed_transcript
1262	enst00000586033	sg00000180448	ac004151.1-210	19	1073583	1074724	+	lnc_RNA	retained_intron
-3473	enst00000586866	sg00000180448	ac004151.1-207	19	1067498	1086628	+	mRNA	protein_coding
-3644	enst00000590214	sg00000180448	ac004151.1-206	19	1067327	1086626	+	mRNA	protein_coding
-3652	enst00000591293	sg00000180448	ac004151.1-205	19	1067319	1080961	+	lnc_RNA	retained_intron
-3654	enst00000587602	sg00000180448	ac004151.1-204	19	1067317	1086628	+	mRNA	nonsense_mediated_decay
-3805	enst00000313093	sg00000180448	ac004151.1-203	19	1067166	1086628	+	mRNA	protein_coding
-4462	enst00000587186	sg00000180448	ac004151.1-202	19	1066509	1073223	+	mRNA	protein_coding
-5048	enst00000539243	sg00000180448	ac004151.1-201	19	1065923	1086628	+	mRNA	protein_coding
5166	enst00000590577	sg00000180448	ac004151.1-211	19	1077487	1086628	+	mRNA	protein_coding
-6312	enst00000524383	sg00000064687	abca7-204	19	1064659	1065328	+	lnc_RNA	processed_transcript
-6919	enst00000531478	sg00000064687	abca7-214	19	1064052	1065572	+	lnc_RNA	retained_intron
-8792	enst00000612569	sg00000064687	abca7-217	19	1062179	1065458	+	mRNA	protein_coding
9094	enst00000586937	sg00000180448	ac004151.1-212	19	1081415	1082956	+	lnc_RNA	retained_intron
10200	enst00000590512	sg00000180448	ac004151.1-213	19	1082521	1083329	+	lnc_RNA	processed_transcript
10463	enst00000586378	sg00000180448	ac004151.1-214	19	1082784	1085996	+	lnc_RNA	retained_intron
10520	enst00000592297	sg00000180448	ac004151.1-215	19	1082841	1086600	+	lnc_RNA	retained_intron
10618	enst00000591169	sg00000180448	ac004151.1-216	19	1082939	1086628	+	mRNA	nonsense_mediated_decay
-12971	enst00000532194	sg00000064687	abca7-215	19	1058000	1059263	+	lnc_RNA	retained_intron
