distance to tss	transcript id	gene id	transcript name	chromosome	start	end	strand	feature type	transcript biotype
-3973	enst00000518886	sg00000106038	evx1-203	7	27247368	27250493	+	lnc_RNA	processed_transcript
-4112	enst00000517726	sg00000253405	evx1-as-201	7	27241429	27247229	-	lnc_RNA	lncrna
-7382	enst00000519218	sg00000253405	evx1-as-203	7	27241950	27243959	-	lnc_RNA	lncrna
-7973	enst00000580535	sg00000106038	evx1-204	7	27243368	27247176	+	mRNA	protein_coding
-8379	enst00000519050	sg00000253405	evx1-as-202	7	27241930	27242962	-	lnc_RNA	lncrna
-8539	enst00000496902	sg00000106038	evx1-202	7	27242802	27247830	+	mRNA	protein_coding
-8641	enst00000222761	sg00000106038	evx1-201	7	27242700	27246425	+	mRNA	protein_coding
-10113	enst00000523608	sg00000253308	ac004080.1-201	7	27239243	27241228	-	lnc_RNA	lncrna
16933	enst00000446039	sg00000213783	rpl35p4-201	7	27269357	27269678	-	pseudogenic_transcript	processed_pseudogene
-38376	enst00000656679	sg00000286323	ac004080.17-201	7	27210801	27212965	-	lnc_RNA	lncrna
-45202	enst00000618195	sg00000277553	ac004080.11-201	7	27206139	27206303	+	ncRNA	misc_rna
-49039	enst00000619957	sg00000277469	ac004080.10-201	7	27202302	27202638	+	ncRNA	misc_rna
-49497	enst00000521028	sg00000243766	hottip-203	7	27201844	27207259	+	lnc_RNA	lncrna
-49497	enst00000616633	sg00000278708	ac004080.16-201	7	27201844	27202219	+	ncRNA	misc_rna
-50876	enst00000620415	sg00000276609	ac004080.9-201	7	27200465	27200521	+	ncRNA	misc_rna
-50904	enst00000472494	sg00000243766	hottip-202	7	27200437	27202822	+	lnc_RNA	lncrna
-51250	enst00000649031	sg00000106031	hoxa13-202	7	27194364	27200091	-	mRNA	protein_coding
-52096	enst00000605136	sg00000243766	hottip-204	7	27199245	27201823	+	lnc_RNA	lncrna
-52766	enst00000421733	sg00000243766	hottip-201	7	27198575	27201236	+	lnc_RNA	lncrna
-55741	enst00000518136	sg00000106031	hoxa13-201	7	27193503	27195600	-	lnc_RNA	processed_transcript
-57893	enst00000523331	sg00000253508	ac004080.2-201	7	27186573	27193448	-	lnc_RNA	lncrna
-62525	enst00000620092	sg00000278020	ac004080.13-201	7	27188816	27188994	+	ncRNA	misc_rna
-63522	enst00000479766	sg00000240990	hoxa11-as-201	7	27187819	27189222	+	lnc_RNA	lncrna
-63522	enst00000620211	sg00000278592	ac004080.15-201	7	27187819	27188021	+	ncRNA	misc_rna
-64449	enst00000620901	sg00000277966	ac004080.12-201	7	27186892	27187124	+	ncRNA	misc_rna
-65175	enst00000613383	sg00000276496	ac004080.8-201	7	27186166	27186263	+	ncRNA	misc_rna
-65207	enst00000650141	sg00000240990	hoxa11-as-210	7	27186134	27189083	+	lnc_RNA	lncrna
-65509	enst00000615604	sg00000278334	ac004080.14-201	7	27185832	27186018	+	ncRNA	misc_rna
-65807	enst00000520395	sg00000240990	hoxa11-as-203	7	27185534	27187153	+	lnc_RNA	lncrna
-65908	enst00000613939	sg00000273961	ac004080.7-201	7	27185433	27185530	+	ncRNA	misc_rna
-65909	enst00000648499	sg00000240990	hoxa11-as-209	7	27185432	27188897	+	lnc_RNA	lncrna
-65918	enst00000648491	sg00000240990	hoxa11-as-208	7	27185423	27189298	+	lnc_RNA	lncrna
-65933	enst00000522674	sg00000240990	hoxa11-as-204	7	27185408	27189293	+	lnc_RNA	lncrna
-66106	enst00000647680	sg00000240990	hoxa11-as-206	7	27185235	27186229	+	lnc_RNA	lncrna
-66109	enst00000006015	sg00000005073	hoxa11-201	7	27181157	27185232	-	mRNA	protein_coding
-66118	enst00000517402	sg00000005073	hoxa11-202	7	27181510	27185223	-	mRNA	protein_coding
-66670	enst00000522863	sg00000240990	hoxa11-as-205	7	27184671	27189169	+	lnc_RNA	lncrna
