distance to tss	transcript id	gene id	transcript name	chromosome	start	end	strand	feature type	transcript biotype
-2838	enst00000415893	sg00000073067	cyp2w1-203	7	986657	988804	+	mRNA	protein_coding
-3081	enst00000468456	sg00000073067	cyp2w1-205	7	986414	987380	+	lnc_RNA	retained_intron
-3094	enst00000462453	sg00000073067	cyp2w1-204	7	986401	987275	+	lnc_RNA	retained_intron
-6137	enst00000340150	sg00000073067	cyp2w1-202	7	983358	989640	+	mRNA	protein_coding
-6314	enst00000308919	sg00000073067	cyp2w1-201	7	983181	989640	+	mRNA	protein_coding
-13946	enst00000457254	sg00000240230	cox19-202	7	898778	975549	-	mRNA	nonsense_mediated_decay
-13946	enst00000344111	sg00000240230	cox19-201	7	964852	975549	-	mRNA	protein_coding
-13946	enst00000466146	sg00000240230	cox19-203	7	972701	975549	-	lnc_RNA	retained_intron
-14379	enst00000466853	sg00000240230	cox19-204	7	972942	975116	-	lnc_RNA	retained_intron
32149	enst00000362153	sg00000199023	mir339-201	7	1022933	1023026	-	miRNA	mirna
-34088	enst00000539900	sg00000105963	adap1-216	7	897901	955407	-	mRNA	protein_coding
-34089	enst00000435943	sg00000105963	adap1-202	7	904247	955406	-	mRNA	protein_coding
-34145	enst00000477906	sg00000105963	adap1-210	7	904187	955350	-	lnc_RNA	processed_transcript
-34798	enst00000649206	sg00000105963	adap1-219	7	897903	954697	-	mRNA	protein_coding
-34815	enst00000265846	sg00000105963	adap1-201	7	897900	954680	-	mRNA	protein_coding
37462	enst00000412051	sg00000146540	c7orf50-204	7	997016	1028339	-	mRNA	protein_coding
37475	enst00000465681	sg00000146540	c7orf50-206	7	1024502	1028352	-	lnc_RNA	retained_intron
38148	enst00000418941	sg00000225146	ac073957.1-201	7	1029025	1043891	+	lnc_RNA	lncrna
-43679	enst00000463358	sg00000105963	adap1-209	7	904152	945816	-	lnc_RNA	processed_transcript
-43679	enst00000611167	sg00000105963	adap1-217	7	897901	945816	-	mRNA	protein_coding
53669	enst00000444847	sg00000164849	gpr146-203	7	1044546	1059261	+	mRNA	protein_coding
53728	enst00000481403	sg00000164849	gpr146-205	7	1044605	1045816	+	lnc_RNA	processed_transcript
-54315	enst00000454383	sg00000105963	adap1-208	7	900142	935180	-	mRNA	protein_coding
-61981	enst00000453823	sg00000105963	adap1-207	7	900533	927514	-	mRNA	protein_coding
-62279	enst00000449296	sg00000105963	adap1-205	7	897901	927216	-	mRNA	protein_coding
-62279	enst00000446141	sg00000105963	adap1-204	7	897909	927216	-	mRNA	protein_coding
-62440	enst00000495686	sg00000105963	adap1-214	7	919968	927055	-	lnc_RNA	retained_intron
64402	enst00000474396	sg00000164849	gpr146-204	7	1055279	1056552	+	lnc_RNA	processed_transcript
64408	enst00000397095	sg00000164849	gpr146-201	7	1055285	1059261	+	mRNA	protein_coding
64429	enst00000444428	sg00000146540	c7orf50-205	7	997607	1055306	-	mRNA	protein_coding
65780	enst00000427680	sg00000164849	gpr146-202	7	1056657	1057631	+	mRNA	protein_coding
-66157	enst00000488527	sg00000105963	adap1-213	7	904247	923338	-	lnc_RNA	processed_transcript
68384	enst00000549241	sg00000257607	ac073957.2-201	7	1055360	1059261	-	lnc_RNA	lncrna
-68606	enst00000437486	sg00000105963	adap1-203	7	899465	920889	-	mRNA	protein_coding
