distance to tss	transcript id	gene id	transcript name	chromosome	start	end	strand	feature type	transcript biotype
4161	enst00000300875	sg00000197380	dact3-201	19	46647612	46654657	-	mRNA	protein_coding
-9216	enst00000624917	sg00000279161	ac093503.3-201	19	46636810	46639161	-	unconfirmed_transcript	tec
9868	enst00000525008	sg00000245598	dact3-as1-202	19	46660364	46677447	+	lnc_RNA	lncrna
10642	enst00000410105	sg00000197380	dact3-203	19	46650148	46661138	-	mRNA	protein_coding
10686	enst00000391916	sg00000197380	dact3-202	19	46647551	46661182	-	mRNA	protein_coding
10982	enst00000500689	sg00000245598	dact3-as1-201	19	46661478	46671341	+	lnc_RNA	lncrna
11489	enst00000525352	sg00000245598	dact3-as1-203	19	46661985	46673636	+	lnc_RNA	lncrna
-13692	enst00000300873	sg00000167414	gng8-201	19	46634076	46634685	-	mRNA	protein_coding
-23288	enst00000291294	sg00000160013	ptgir-201	19	46620468	46625089	-	mRNA	protein_coding
-23305	enst00000598865	sg00000160013	ptgir-206	19	46621167	46625072	-	mRNA	protein_coding
-23305	enst00000597185	sg00000160013	ptgir-205	19	46621167	46625072	-	mRNA	protein_coding
-23305	enst00000594275	sg00000160013	ptgir-202	19	46621167	46625072	-	mRNA	protein_coding
-23340	enst00000596260	sg00000160013	ptgir-204	19	46623130	46625037	-	mRNA	protein_coding
-23630	enst00000595460	sg00000160013	ptgir-203	19	46622722	46624747	-	lnc_RNA	retained_intron
35684	enst00000593492	sg00000105287	prkd2-204	19	46678529	46686180	-	lnc_RNA	processed_transcript
-37598	enst00000597609	sg00000269292	ac093503.2-201	19	46609277	46610779	-	lnc_RNA	lncrna
38572	enst00000473668	sg00000243560	rn7sl364p-201	19	46688797	46689068	-	ncRNA	misc_rna
39213	enst00000602155	sg00000105287	prkd2-217	19	46674319	46689709	-	lnc_RNA	retained_intron
-40415	enst00000486500	sg00000160014	calm3-205	19	46607962	46610781	+	lnc_RNA	retained_intron
41355	enst00000599464	sg00000105287	prkd2-213	19	46681683	46691851	-	lnc_RNA	retained_intron
41489	enst00000597390	sg00000105287	prkd2-208	19	46674314	46691985	-	mRNA	nonsense_mediated_decay
-43184	enst00000482455	sg00000160014	calm3-204	19	46605193	46609243	+	lnc_RNA	processed_transcript
-46305	enst00000596362	sg00000160014	calm3-208	19	46602072	46609770	+	mRNA	protein_coding
-46308	enst00000599839	sg00000160014	calm3-212	19	46602069	46609996	+	mRNA	protein_coding
46829	enst00000599019	sg00000105287	prkd2-212	19	46674339	46697325	-	lnc_RNA	retained_intron
46845	enst00000597589	sg00000105287	prkd2-209	19	46674346	46697341	-	lnc_RNA	retained_intron
-47010	enst00000597868	sg00000160014	calm3-210	19	46601367	46609305	+	lnc_RNA	retained_intron
-47011	enst00000594523	sg00000160014	calm3-206	19	46601366	46609182	+	mRNA	protein_coding
-47030	enst00000602169	sg00000160014	calm3-213	19	46601347	46609303	+	mRNA	nonsense_mediated_decay
-47032	enst00000595072	sg00000160014	calm3-207	19	46601345	46609234	+	lnc_RNA	retained_intron
-47047	enst00000598871	sg00000160014	calm3-211	19	46601330	46609190	+	mRNA	protein_coding
-47047	enst00000291295	sg00000160014	calm3-201	19	46601330	46610782	+	mRNA	protein_coding
-47068	enst00000477244	sg00000160014	calm3-203	19	46601309	46609275	+	lnc_RNA	processed_transcript
-47101	enst00000597743	sg00000160014	calm3-209	19	46601276	46609319	+	mRNA	protein_coding
-47177	enst00000414155	sg00000230510	ppp5d1-201	19	46518679	46601200	-	mRNA	protein_coding
-47303	enst00000391918	sg00000160014	calm3-202	19	46601074	46609305	+	mRNA	protein_coding
