distance to tss	transcript id	gene id	transcript name	chromosome	start	end	strand	feature type	transcript biotype
0	enst00000596636	sg00000268230	ac012313.3-203	19	58353021	58356083	-	lnc_RNA	lncrna
0	enst00000600123	sg00000268230	ac012313.3-201	19	58346854	58356225	-	lnc_RNA	lncrna
451	enst00000599952	sg00000268049	ac012313.2-201	19	58357999	58359603	+	lnc_RNA	lncrna
-2418	enst00000263100	sg00000121410	a1bg-201	19	58345183	58353492	-	mRNA	protein_coding
-2419	enst00000595014	sg00000121410	a1bg-202	19	58346858	58353491	-	lnc_RNA	retained_intron
-2781	enst00000600966	sg00000121410	a1bg-205	19	58350594	58353129	-	mRNA	protein_coding
-3920	enst00000670199	sg00000268895	a1bg-as1-208	19	58351990	58355151	+	lnc_RNA	lncrna
-3940	enst00000595302	sg00000268895	a1bg-as1-204	19	58351970	58355183	+	lnc_RNA	lncrna
5035	enst00000599889	sg00000269054	ac012313.6-201	19	58362583	58367535	+	lnc_RNA	lncrna
5060	enst00000663335	sg00000269054	ac012313.6-202	19	58362608	58367593	+	lnc_RNA	lncrna
-5115	enst00000623509	sg00000279611	ac012313.10-201	19	58350795	58351720	+	unconfirmed_transcript	tec
5203	enst00000311044	sg00000174586	znf497-201	19	58354357	58362751	-	mRNA	protein_coding
5203	enst00000599109	sg00000268230	ac012313.3-202	19	58348466	58362751	-	lnc_RNA	lncrna
5277	enst00000595763	sg00000174586	znf497-203	19	58357439	58362825	-	mRNA	protein_coding
5300	enst00000425453	sg00000174586	znf497-202	19	58355561	58362848	-	mRNA	protein_coding
5890	enst00000516402	sg00000252211	rna5sp473-201	19	58363438	58363562	+	pseudogenic_transcript	rrna_pseudogene
-8121	enst00000600686	sg00000268895	a1bg-as1-207	19	58347789	58354713	+	lnc_RNA	lncrna
-8123	enst00000600379	sg00000268895	a1bg-as1-206	19	58347787	58354724	+	lnc_RNA	lncrna
-8157	enst00000593960	sg00000268895	a1bg-as1-202	19	58347753	58354502	+	lnc_RNA	lncrna
-8157	enst00000599728	sg00000268895	a1bg-as1-205	19	58347753	58354039	+	lnc_RNA	lncrna
-8158	enst00000593374	sg00000268895	a1bg-as1-201	19	58347752	58354425	+	lnc_RNA	lncrna
-8159	enst00000594950	sg00000268895	a1bg-as1-203	19	58347751	58355183	+	lnc_RNA	lncrna
-8192	enst00000670460	sg00000268895	a1bg-as1-209	19	58347718	58355455	+	lnc_RNA	lncrna
-8253	enst00000598345	sg00000121410	a1bg-204	19	58346860	58347657	-	lnc_RNA	retained_intron
-8276	enst00000596924	sg00000121410	a1bg-203	19	58345178	58347634	-	lnc_RNA	processed_transcript
-21222	enst00000622141	sg00000277588	mir6806-201	19	58334688	58334751	+	miRNA	mirna
23474	enst00000427624	sg00000152475	znf837-201	19	58367618	58381022	-	mRNA	protein_coding
23482	enst00000597582	sg00000152475	znf837-202	19	58367623	58381030	-	mRNA	protein_coding
-28662	enst00000669440	sg00000283103	ac010642.2-203	19	58314780	58327248	-	lnc_RNA	lncrna
28852	enst00000601521	sg00000083845	rps5-209	19	58386400	58394806	+	mRNA	protein_coding
-28916	enst00000329665	sg00000182318	zscan22-201	19	58326994	58342332	+	mRNA	protein_coding
