distance to tss	transcript id	gene id	transcript name	chromosome	start	end	strand	feature type	transcript biotype
6739	enst00000484747	sg00000181444	znf467-202	7	149764182	149773219	-	mRNA	protein_coding
7108	enst00000302017	sg00000181444	znf467-201	7	149764182	149773588	-	mRNA	protein_coding
9562	enst00000378016	sg00000197558	sspo-201	7	149776042	149833829	+	pseudogenic_transcript	transcribed_unitary_pseudogene
9955	enst00000486824	sg00000197558	sspo-207	7	149776435	149783291	+	lnc_RNA	processed_transcript
16791	enst00000493502	sg00000197558	sspo-210	7	149783271	149784316	+	lnc_RNA	retained_intron
19740	enst00000475488	sg00000197558	sspo-205	7	149786220	149799082	+	lnc_RNA	retained_intron
-34317	enst00000489951	sg00000133619	krba1-205	7	149730040	149730697	+	lnc_RNA	retained_intron
-40796	enst00000496080	sg00000133619	krba1-206	7	149723561	149725441	+	lnc_RNA	retained_intron
-43407	enst00000467333	sg00000133619	krba1-202	7	149720950	149722040	+	mRNA	protein_coding
-44256	enst00000621069	sg00000133619	krba1-209	7	149720101	149734571	+	mRNA	nonsense_mediated_decay
44435	enst00000481772	sg00000197558	sspo-206	7	149810915	149812635	+	lnc_RNA	processed_transcript
-44718	enst00000485033	sg00000133619	krba1-203	7	149719639	149734571	+	mRNA	protein_coding
-44935	enst00000497895	sg00000133619	krba1-208	7	149719422	149720990	+	mRNA	protein_coding
-49300	enst00000319551	sg00000133619	krba1-201	7	149715057	149734575	+	mRNA	protein_coding
-49346	enst00000496259	sg00000133619	krba1-207	7	149715011	149734571	+	mRNA	protein_coding
-49576	enst00000486744	sg00000133619	krba1-204	7	149714781	149720124	+	mRNA	protein_coding
55664	enst00000461331	sg00000197558	sspo-202	7	149822144	149827891	+	lnc_RNA	processed_transcript
55664	enst00000488835	sg00000197558	sspo-208	7	149822144	149827891	+	lnc_RNA	processed_transcript
55664	enst00000492965	sg00000197558	sspo-209	7	149822144	149827891	+	lnc_RNA	processed_transcript
57773	enst00000465639	sg00000197558	sspo-203	7	149824253	149833979	+	lnc_RNA	retained_intron
58082	enst00000472850	sg00000197558	sspo-204	7	149824562	149833978	+	lnc_RNA	retained_intron
71895	enst00000489820	sg00000106479	znf862-206	7	149838375	149845091	+	lnc_RNA	retained_intron
71895	enst00000460379	sg00000106479	znf862-202	7	149838375	149848024	+	mRNA	protein_coding
71895	enst00000223210	sg00000106479	znf862-201	7	149838375	149867479	+	mRNA	protein_coding
81647	enst00000488265	sg00000106479	znf862-205	7	149848127	149850887	+	lnc_RNA	retained_intron
83714	enst00000466435	sg00000106479	znf862-203	7	149850194	149852742	+	lnc_RNA	processed_transcript
