distance to tss	transcript id	gene id	transcript name	chromosome	start	end	strand	feature type	transcript biotype
-6136	enst00000384322	sg00000207049	ac079135.1-201	2	236153071	236153172	-	ncRNA	misc_rna
6971	enst00000465889	sg00000168505	gbx2-202	2	236165734	236167329	-	lnc_RNA	processed_transcript
7089	enst00000415226	sg00000233611	ac019068.1-201	2	236167447	236294927	+	lnc_RNA	lncrna
7107	enst00000483218	sg00000233611	ac019068.1-202	2	236167465	236214225	+	lnc_RNA	lncrna
7651	enst00000551105	sg00000168505	gbx2-203	2	236165729	236168009	-	mRNA	protein_coding
8028	enst00000306318	sg00000168505	gbx2-201	2	236165236	236168386	-	mRNA	protein_coding
50190	enst00000363875	sg00000200745	rnu1-31p-201	2	236210373	236210548	-	snRNA	snrna
54243	enst00000447030	sg00000182177	asb18-203	2	236196058	236214601	-	mRNA	protein_coding
81162	enst00000645891	sg00000182177	asb18-206	2	236194872	236241520	-	mRNA	protein_coding
-87013	enst00000582831	sg00000264676	rn7sl204p-201	2	236072295	236072556	+	ncRNA	misc_rna
93813	enst00000469508	sg00000182177	asb18-204	2	236250541	236254171	-	lnc_RNA	processed_transcript
103987	enst00000409749	sg00000182177	asb18-201	2	236194872	236264345	-	mRNA	protein_coding
104002	enst00000487961	sg00000182177	asb18-205	2	236247329	236264360	-	lnc_RNA	retained_intron
104051	enst00000430053	sg00000182177	asb18-202	2	236214754	236264409	-	mRNA	protein_coding
-113371	enst00000453371	sg00000157985	agap1-209	2	236045937	236125482	+	lnc_RNA	processed_transcript
-118557	enst00000482882	sg00000157985	agap1-211	2	236040751	236049831	+	lnc_RNA	retained_intron
-118696	enst00000466575	sg00000157985	agap1-210	2	236040612	236120279	+	lnc_RNA	retained_intron
-122058	enst00000458845	sg00000238812	rnu7-127p-201	2	236037250	236037311	+	snRNA	snrna
171698	enst00000479471	sg00000132321	iqca1-209	2	236324691	236332056	-	lnc_RNA	retained_intron
173005	enst00000479783	sg00000132321	iqca1-210	2	236324671	236333363	-	lnc_RNA	retained_intron
186393	enst00000409100	sg00000132321	iqca1-203	2	236324653	236346751	-	lnc_RNA	processed_transcript
207202	enst00000605740	sg00000270540	ac093915.1-201	2	236367560	236369102	+	lnc_RNA	lncrna
230716	enst00000413353	sg00000232893	iqca1-as1-201	2	236391074	236392388	+	lnc_RNA	lncrna
248719	enst00000441645	sg00000231546	rpl3p5-201	2	236407846	236409077	-	pseudogenic_transcript	transcribed_processed_pseudogene
-250466	enst00000418654	sg00000157985	agap1-206	2	235908842	236120246	+	mRNA	protein_coding
252533	enst00000467572	sg00000132321	iqca1-208	2	236380613	236412891	-	lnc_RNA	processed_transcript
-275913	enst00000448025	sg00000157985	agap1-208	2	235883395	236036697	+	mRNA	protein_coding
-276815	enst00000415070	sg00000228499	tmsb10p1-201	2	235882362	235882493	-	pseudogenic_transcript	processed_pseudogene
294753	enst00000465621	sg00000132321	iqca1-207	2	236392329	236455111	-	lnc_RNA	processed_transcript
343338	enst00000418802	sg00000132321	iqca1-205	2	236377116	236503696	-	mRNA	protein_coding
343339	enst00000431676	sg00000132321	iqca1-206	2	236324147	236503697	-	mRNA	protein_coding
347118	enst00000409907	sg00000132321	iqca1-204	2	236324151	236507476	-	mRNA	protein_coding
347174	enst00000254653	sg00000132321	iqca1-201	2	236324151	236507532	-	mRNA	nonsense_mediated_decay
347177	enst00000309507	sg00000132321	iqca1-202	2	236324147	236507535	-	mRNA	protein_coding
-375921	enst00000440101	sg00000222007	ac064874.1-202	2	235773855	235783387	-	lnc_RNA	lncrna
-383514	enst00000409661	sg00000222007	ac064874.1-201	2	235773855	235775794	-	lnc_RNA	lncrna
407429	enst00000447924	sg00000144476	ackr3-202	2	236567787	236581097	+	mRNA	protein_coding
409467	enst00000272928	sg00000144476	ackr3-201	2	236569825	236582354	+	mRNA	protein_coding
-450130	enst00000428334	sg00000157985	agap1-207	2	235709178	236131800	+	mRNA	protein_coding
-450131	enst00000614409	sg00000157985	agap1-212	2	235709177	236131800	+	mRNA	protein_coding
-450131	enst00000619456	sg00000157985	agap1-213	2	235709177	235852853	+	mRNA	protein_coding
-489704	enst00000409538	sg00000157985	agap1-205	2	235669604	236126554	+	mRNA	protein_coding
