distance to tss	transcript id	gene id	transcript name	chromosome	start	end	strand	feature type	transcript biotype
-7509	enst00000542651	sg00000185989	rasa3-202	13	114021409	114036193	-	lnc_RNA	processed_transcript
64082	enst00000454005	sg00000232487	rasa3-it1-201	13	114107569	114108820	-	lnc_RNA	lncrna
-69626	enst00000636427	sg00000283199	c13orf46-201	13	113953705	113974076	-	mRNA	protein_coding
-73293	enst00000637024	sg00000283199	c13orf46-202	13	113956549	113970409	-	lnc_RNA	processed_transcript
87885	enst00000334062	sg00000185989	rasa3-201	13	113977783	114132623	-	mRNA	protein_coding
109953	enst00000643687	sg00000283361	cfap97d2-205	13	114154691	114179420	+	mRNA	protein_coding
-114858	enst00000562710	sg00000260910	linc00565-201	13	113926514	113928844	-	lnc_RNA	lncrna
-127761	enst00000671032	sg00000229373	linc00452-203	13	113915941	113920995	+	lnc_RNA	lncrna
134500	enst00000635974	sg00000283361	cfap97d2-203	13	114179238	114222770	+	lnc_RNA	processed_transcript
134512	enst00000635901	sg00000283361	cfap97d2-202	13	114179250	114223084	+	mRNA	protein_coding
134593	enst00000646158	sg00000283361	cfap97d2-206	13	114179331	114222518	+	mRNA	protein_coding
134593	enst00000636692	sg00000283361	cfap97d2-204	13	114179331	114222776	+	mRNA	protein_coding
-148599	enst00000426859	sg00000229373	linc00452-201	13	113895103	113921317	+	lnc_RNA	lncrna
154966	enst00000635874	sg00000283361	cfap97d2-201	13	114199704	114222600	+	lnc_RNA	processed_transcript
-155396	enst00000609661	sg00000229373	linc00452-202	13	113888306	113923512	+	lnc_RNA	lncrna
-159965	enst00000666964	sg00000274766	bx072579.2-202	13	113883737	113887142	+	lnc_RNA	lncrna
-159995	enst00000657154	sg00000274766	bx072579.2-203	13	113883707	113887147	+	lnc_RNA	lncrna
-159999	enst00000655130	sg00000274766	bx072579.2-204	13	113883703	113887149	+	lnc_RNA	lncrna
-160035	enst00000455857	sg00000274766	bx072579.2-201	13	113883667	113885335	+	lnc_RNA	lncrna
-160051	enst00000609861	sg00000226921	linc00454-206	13	113878628	113883651	-	lnc_RNA	lncrna
-160053	enst00000661456	sg00000226921	linc00454-208	13	113878628	113883649	-	lnc_RNA	lncrna
-160145	enst00000430978	sg00000226921	linc00454-202	13	113878489	113883557	-	lnc_RNA	lncrna
-160169	enst00000442500	sg00000226921	linc00454-203	13	113878628	113883533	-	lnc_RNA	lncrna
-160224	enst00000425483	sg00000226921	linc00454-201	13	113880382	113883478	-	lnc_RNA	lncrna
-160374	enst00000609493	sg00000226921	linc00454-205	13	113879004	113883328	-	lnc_RNA	lncrna
-161500	enst00000610194	sg00000226921	linc00454-207	13	113879011	113882202	-	lnc_RNA	lncrna
-161772	enst00000608044	sg00000226921	linc00454-204	13	113879004	113881930	-	lnc_RNA	lncrna
-162326	enst00000671045	sg00000226921	linc00454-209	13	113878630	113881376	-	lnc_RNA	lncrna
-165289	enst00000648342	sg00000237699	bx072579.1-202	13	113878413	113879367	+	lnc_RNA	lncrna
-166094	enst00000449453	sg00000237699	bx072579.1-201	13	113877608	113879376	+	lnc_RNA	lncrna
171097	enst00000637433	sg00000283347	al160396.1-201	13	114175485	114215835	-	lnc_RNA	lncrna
-179534	enst00000608651	sg00000272695	gas6-dt-201	13	113864168	113866833	+	lnc_RNA	lncrna
-179584	enst00000655351	sg00000272695	gas6-dt-202	13	113864118	113866618	+	lnc_RNA	lncrna
-179590	enst00000669254	sg00000272695	gas6-dt-203	13	113864112	113866834	+	lnc_RNA	lncrna
-179626	enst00000327773	sg00000183087	gas6-201	13	113820549	113864076	-	mRNA	protein_coding
-179687	enst00000476291	sg00000183087	gas6-202	13	113847677	113864015	-	lnc_RNA	processed_transcript
