distance to tss	transcript id	gene id	transcript name	chromosome	start	end	strand	feature type	transcript biotype
-1270	enst00000400664	sg00000179023	klhdc7a-201	1	18480982	18486126	+	mRNA	protein_coding
29813	enst00000596113	sg00000235282	dynll1p3-201	1	18513118	18513383	+	pseudogenic_transcript	processed_pseudogene
-96423	enst00000420211	sg00000225387	al591896.1-201	1	18385829	18388514	+	lnc_RNA	lncrna
-106295	enst00000473951	sg00000117154	igsf21-203	1	18375957	18376920	+	lnc_RNA	processed_transcript
112109	enst00000450125	sg00000225478	al031737.1-201	1	18595414	18595636	+	pseudogenic_transcript	processed_pseudogene
-120885	enst00000497331	sg00000117154	igsf21-204	1	18361367	18378483	+	lnc_RNA	retained_intron
147541	enst00000420770	sg00000009709	pax7-203	1	18630846	18748866	+	mRNA	protein_coding
147701	enst00000375375	sg00000009709	pax7-201	1	18631006	18736138	+	mRNA	protein_coding
148219	enst00000400661	sg00000009709	pax7-202	1	18631524	18736102	+	mRNA	protein_coding
-203407	enst00000412684	sg00000117154	igsf21-202	1	18278845	18376367	+	lnc_RNA	processed_transcript
-302906	enst00000419667	sg00000230035	igsf21-as1-201	1	18166929	18179346	-	lnc_RNA	lncrna
-372863	enst00000624418	sg00000280222	al365209.1-201	1	18109389	18115861	+	unconfirmed_transcript	tec
-374454	enst00000251296	sg00000117154	igsf21-201	1	18107798	18378483	+	mRNA	protein_coding
376377	enst00000375371	sg00000179002	tas1r2-201	1	18839599	18859682	-	mRNA	protein_coding
399970	enst00000577305	sg00000265606	mir4695-201	1	18883202	18883275	-	miRNA	mirna
402314	enst00000454547	sg00000159423	aldh4a1-204	1	18882560	18885619	-	lnc_RNA	processed_transcript
407586	enst00000538309	sg00000159423	aldh4a1-205	1	18872733	18890891	-	mRNA	protein_coding
413843	enst00000408735	sg00000221662	mir1290-201	1	18897071	18897148	-	miRNA	mirna
-416595	enst00000569711	sg00000261781	linc01654-201	1	18065657	18074412	+	lnc_RNA	lncrna
419223	enst00000538839	sg00000159423	aldh4a1-206	1	18871432	18902528	-	mRNA	protein_coding
419248	enst00000290597	sg00000159423	aldh4a1-201	1	18871430	18902553	-	mRNA	protein_coding
419250	enst00000375341	sg00000159423	aldh4a1-202	1	18871430	18902555	-	mRNA	protein_coding
419419	enst00000432718	sg00000159423	aldh4a1-203	1	18883111	18902724	-	mRNA	protein_coding
428687	enst00000355609	sg00000169991	iffo2-201	1	18908291	18911992	-	mRNA	protein_coding
-466540	enst00000641892	sg00000284653	al357509.1-201	1	18015712	18045612	+	lnc_RNA	lncrna
472393	enst00000416166	sg00000169991	iffo2-202	1	18908340	18955698	-	mRNA	protein_coding
473371	enst00000455833	sg00000169991	iffo2-203	1	18904280	18956676	-	mRNA	protein_coding
