distance to tss	transcript id	gene id	transcript name	chromosome	start	end	strand	feature type	transcript biotype
-1300	enst00000457982	sg00000186301	mst1p2-201	1	16645622	16650289	+	pseudogenic_transcript	unprocessed_pseudogene
-2236	enst00000639456	sg00000215908	croccp2-204	1	16618273	16644686	-	lnc_RNA	processed_transcript
-2239	enst00000362058	sg00000215908	croccp2-201	1	16629670	16644683	-	lnc_RNA	processed_transcript
-2250	enst00000635081	sg00000215908	croccp2-203	1	16625375	16644672	-	lnc_RNA	processed_transcript
-3813	enst00000639399	sg00000283773	al137798.3-201	1	16642767	16643109	-	pseudogenic_transcript	transcribed_unprocessed_pseudogene
8162	enst00000633763	sg00000282143	al137798.2-201	1	16656879	16667524	+	lnc_RNA	lncrna
8515	enst00000412962	sg00000215908	croccp2-202	1	16618969	16657232	-	pseudogenic_transcript	transcribed_unprocessed_pseudogene
-15813	enst00000639594	sg00000215908	croccp2-206	1	16618256	16631109	-	lnc_RNA	processed_transcript
18231	enst00000384782	sg00000207513	rnu1-3-201	1	16666785	16666948	-	snRNA	snrna
-18270	enst00000640476	sg00000215908	croccp2-207	1	16618256	16628652	-	lnc_RNA	processed_transcript
-20536	enst00000639481	sg00000215908	croccp2-205	1	16618253	16626386	-	lnc_RNA	processed_transcript
-29531	enst00000607700	sg00000271732	al137798.1-201	1	16617391	16617729	+	lnc_RNA	lncrna
-33360	enst00000599069	sg00000219481	nbpf1-206	1	16599589	16613562	-	lnc_RNA	processed_transcript
-33388	enst00000449853	sg00000219481	nbpf1-205	1	16605406	16613534	-	lnc_RNA	processed_transcript
-33435	enst00000432949	sg00000219481	nbpf1-204	1	16564018	16613487	-	mRNA	protein_coding
-33435	enst00000430580	sg00000219481	nbpf1-203	1	16562319	16613487	-	mRNA	protein_coding
37338	enst00000419267	sg00000236698	eif1axp1-201	1	16685621	16686055	-	pseudogenic_transcript	processed_pseudogene
-38272	enst00000420513	sg00000219481	nbpf1-202	1	16593562	16608650	-	lnc_RNA	processed_transcript
40032	enst00000624828	sg00000280114	al021920.2-201	1	16681097	16688749	-	pseudogenic_transcript	unprocessed_pseudogene
-41988	enst00000392963	sg00000219481	nbpf1-201	1	16564853	16604934	-	mRNA	nonsense_mediated_decay
