distance to tss	transcript id	gene id	transcript name	chromosome	start	end	strand	feature type	transcript biotype
-1985	enst00000528810	sg00000147799	arhgap39-203	8	144537758	144545664	-	lnc_RNA	processed_transcript
-18517	enst00000534680	sg00000213563	c8orf82-205	8	144526252	144529132	-	mRNA	nonsense_mediated_decay
-18538	enst00000524821	sg00000213563	c8orf82-202	8	144525733	144529111	-	mRNA	protein_coding
-18557	enst00000313465	sg00000213563	c8orf82-201	8	144526219	144529092	-	mRNA	protein_coding
-18587	enst00000527462	sg00000213563	c8orf82-203	8	144528373	144529062	-	mRNA	protein_coding
-19093	enst00000532827	sg00000213563	c8orf82-204	8	144527324	144528556	-	mRNA	protein_coding
-20616	enst00000529415	sg00000254402	lrrc24-201	8	144522388	144527033	-	mRNA	protein_coding
-20617	enst00000533758	sg00000254402	lrrc24-202	8	144522439	144527032	-	mRNA	protein_coding
-23986	enst00000529995	sg00000160959	lrrc14-206	8	144523663	144524871	+	lnc_RNA	processed_transcript
-24377	enst00000530242	sg00000160959	lrrc14-207	8	144523272	144524291	+	lnc_RNA	processed_transcript
-25067	enst00000528528	sg00000160959	lrrc14-204	8	144522582	144524446	+	lnc_RNA	processed_transcript
-28382	enst00000531310	sg00000160959	lrrc14-209	8	144519267	144520822	+	lnc_RNA	retained_intron
-28904	enst00000525766	sg00000160959	lrrc14-202	8	144518745	144520387	+	mRNA	protein_coding
-29278	enst00000530854	sg00000160959	lrrc14-208	8	144518371	144519985	+	mRNA	protein_coding
-29644	enst00000529022	sg00000160959	lrrc14-205	8	144518005	144522024	+	mRNA	protein_coding
-29657	enst00000292524	sg00000160959	lrrc14-201	8	144517992	144525172	+	mRNA	protein_coding
-29657	enst00000527730	sg00000160959	lrrc14-203	8	144517992	144520811	+	mRNA	protein_coding
-29804	enst00000621189	sg00000160957	recql4-210	8	144511288	144517845	-	mRNA	protein_coding
-29816	enst00000617875	sg00000160957	recql4-209	8	144511288	144517833	-	mRNA	protein_coding
-30021	enst00000534538	sg00000160957	recql4-207	8	144516245	144517628	-	mRNA	nonsense_mediated_decay
-30077	enst00000534270	sg00000160957	recql4-206	8	144516833	144517572	-	lnc_RNA	retained_intron
-30150	enst00000524998	sg00000160957	recql4-202	8	144515858	144517499	-	mRNA	protein_coding
-31646	enst00000532846	sg00000160957	recql4-205	8	144513571	144516003	-	mRNA	protein_coding
-33135	enst00000534626	sg00000160957	recql4-208	8	144512453	144514514	-	mRNA	protein_coding
-34877	enst00000531875	sg00000160957	recql4-204	8	144511325	144512772	-	mRNA	protein_coding
-34936	enst00000301323	sg00000160957	recql4-201	8	144511294	144512713	-	mRNA	nonsense_mediated_decay
-35082	enst00000580385	sg00000265393	ac084125.4-201	8	144512567	144513672	+	lnc_RNA	lncrna
-35276	enst00000529424	sg00000160957	recql4-203	8	144511390	144512373	-	lnc_RNA	processed_transcript
35407	enst00000529377	sg00000255456	ac084125.3-201	8	144584040	144586488	+	lnc_RNA	lncrna
-37403	enst00000534427	sg00000167700	mfsd3-204	8	144510246	144511181	+	lnc_RNA	retained_intron
-38030	enst00000526749	sg00000167700	mfsd3-202	8	144509619	144510814	+	lnc_RNA	retained_intron
-38569	enst00000528047	sg00000167700	mfsd3-203	8	144509080	144511181	+	lnc_RNA	retained_intron
-38579	enst00000301327	sg00000167700	mfsd3-201	8	144509070	144511213	+	mRNA	protein_coding
