distance to tss	transcript id	gene id	transcript name	chromosome	start	end	strand	feature type	transcript biotype
898	enst00000599174	sg00000267909	ccdc177-201	14	69569799	69574871	-	mRNA	protein_coding
-9750	enst00000467051	sg00000244237	al133445.1-201	14	69561019	69561470	-	pseudogenic_transcript	processed_pseudogene
10973	enst00000656285	sg00000287310	al133445.3-201	14	69582916	69584946	-	lnc_RNA	lncrna
37623	enst00000342745	sg00000100647	susd6-201	14	69611596	69715144	+	mRNA	protein_coding
37665	enst00000553497	sg00000100647	susd6-202	14	69611638	69615751	+	lnc_RNA	processed_transcript
43149	enst00000611191	sg00000273797	al133445.2-201	14	69617122	69617648	+	lnc_RNA	lncrna
84537	enst00000556993	sg00000100647	susd6-203	14	69658510	69703798	+	lnc_RNA	retained_intron
-86492	enst00000322564	sg00000175985	plekhd1-201	14	69484728	69531551	+	mRNA	protein_coding
-86528	enst00000556123	sg00000175985	plekhd1-202	14	69484692	69503690	+	lnc_RNA	retained_intron
-87506	enst00000668822	sg00000286424	al157996.2-201	14	69479057	69483714	-	lnc_RNA	lncrna
-116519	enst00000554023	sg00000029364	slc39a9-204	14	69454701	69458543	+	lnc_RNA	retained_intron
152927	enst00000553521	sg00000100650	srsf5-203	14	69726900	69772004	+	mRNA	protein_coding
-171850	enst00000557046	sg00000029364	slc39a9-210	14	69399370	69458593	+	mRNA	protein_coding
-172482	enst00000555840	sg00000029364	slc39a9-207	14	69398738	69462381	+	mRNA	nonsense_mediated_decay
-172512	enst00000554059	sg00000029364	slc39a9-205	14	69398708	69429457	+	lnc_RNA	retained_intron
-172528	enst00000336643	sg00000029364	slc39a9-202	14	69398692	69462390	+	mRNA	protein_coding
-172528	enst00000031146	sg00000029364	slc39a9-201	14	69398692	69462381	+	mRNA	protein_coding
-172528	enst00000628474	sg00000029364	slc39a9-211	14	69398692	69460551	+	mRNA	nonsense_mediated_decay
-172530	enst00000556605	sg00000029364	slc39a9-209	14	69398690	69462388	+	mRNA	protein_coding
-172830	enst00000538956	sg00000029364	slc39a9-203	14	69398390	69458827	+	lnc_RNA	retained_intron
-172834	enst00000555245	sg00000029364	slc39a9-206	14	69398386	69459078	+	lnc_RNA	processed_transcript
-172921	enst00000557016	sg00000100632	erh-203	14	69380128	69398299	-	mRNA	protein_coding
-172921	enst00000555373	sg00000100632	erh-202	14	69386655	69398299	-	mRNA	protein_coding
-172949	enst00000216520	sg00000100632	erh-201	14	69380135	69398271	-	lnc_RNA	processed_transcript
-173205	enst00000556125	sg00000029364	slc39a9-208	14	69398015	69453300	+	lnc_RNA	processed_transcript
-176294	enst00000557697	sg00000100632	erh-204	14	69380576	69394926	-	lnc_RNA	processed_transcript
193120	enst00000394366	sg00000100650	srsf5-201	14	69767093	69771973	+	mRNA	protein_coding
193120	enst00000554465	sg00000100650	srsf5-207	14	69767093	69772004	+	lnc_RNA	retained_intron
193139	enst00000553548	sg00000100650	srsf5-204	14	69767112	69769189	+	mRNA	protein_coding
193139	enst00000553369	sg00000100650	srsf5-202	14	69767112	69769594	+	mRNA	protein_coding
193143	enst00000557435	sg00000100650	srsf5-218	14	69767116	69768619	+	lnc_RNA	retained_intron
193169	enst00000557154	sg00000100650	srsf5-217	14	69767142	69772005	+	mRNA	protein_coding
193184	enst00000553635	sg00000100650	srsf5-205	14	69767157	69771949	+	mRNA	protein_coding
193199	enst00000556184	sg00000100650	srsf5-212	14	69767172	69771642	+	lnc_RNA	retained_intron
193202	enst00000557460	sg00000100650	srsf5-219	14	69767175	69771108	+	lnc_RNA	retained_intron
193209	enst00000556587	sg00000100650	srsf5-215	14	69767182	69772005	+	lnc_RNA	processed_transcript
193213	enst00000555547	sg00000100650	srsf5-211	14	69767186	69771654	+	mRNA	nonsense_mediated_decay
193267	enst00000556436	sg00000100650	srsf5-214	14	69767240	69768928	+	lnc_RNA	retained_intron
193810	enst00000555412	sg00000100650	srsf5-210	14	69767783	69768675	+	lnc_RNA	retained_intron
193967	enst00000555349	sg00000100650	srsf5-209	14	69767940	69769383	+	mRNA	protein_coding
193967	enst00000554021	sg00000100650	srsf5-206	14	69767940	69769644	+	mRNA	protein_coding
195773	enst00000556330	sg00000100650	srsf5-213	14	69769746	69771257	+	lnc_RNA	retained_intron
196475	enst00000556647	sg00000100650	srsf5-216	14	69770448	69772005	+	lnc_RNA	processed_transcript
196908	enst00000554929	sg00000100650	srsf5-208	14	69770881	69771915	+	lnc_RNA	retained_intron
-214210	enst00000624684	sg00000280073	al157996.1-201	14	69357010	69359308	+	unconfirmed_transcript	tec
-219191	enst00000556829	sg00000100626	galnt16-210	14	69352029	69353968	+	lnc_RNA	processed_transcript
223268	enst00000216540	sg00000100652	slc10a1-201	14	69775416	69797241	-	mRNA	protein_coding
230358	enst00000408133	sg00000221060	al157789.1-201	14	69804203	69804331	-	snoRNA	snorna
-238698	enst00000556677	sg00000100626	galnt16-209	14	69332522	69339623	+	lnc_RNA	processed_transcript
-272679	enst00000553740	sg00000100626	galnt16-205	14	69298541	69326025	+	lnc_RNA	processed_transcript
280158	enst00000555917	sg00000198732	smoc1-204	14	69854131	69952303	+	lnc_RNA	processed_transcript
305443	enst00000361956	sg00000198732	smoc1-201	14	69879416	70030727	+	mRNA	protein_coding
305453	enst00000381280	sg00000198732	smoc1-202	14	69879426	70032366	+	mRNA	protein_coding
-310653	enst00000556316	sg00000258520	al359317.1-201	14	69239166	69260567	-	lnc_RNA	lncrna
-310929	enst00000553669	sg00000100626	galnt16-204	14	69260291	69348092	+	mRNA	protein_coding
-311046	enst00000553471	sg00000100626	galnt16-203	14	69260174	69354466	+	mRNA	nonsense_mediated_decay
