distance to tss	transcript id	gene id	transcript name	chromosome	start	end	strand	feature type	transcript biotype
0	enst00000653248	sg00000234899	sox9-as1-220	17	72071057	72118432	-	lnc_RNA	lncrna
0	enst00000653391	sg00000234899	sox9-as1-221	17	72071042	72118299	-	lnc_RNA	lncrna
-354	enst00000434703	sg00000234899	sox9-as1-204	17	72071043	72116016	-	lnc_RNA	lncrna
776	enst00000440093	sg00000234899	sox9-as1-205	17	72071043	72119448	-	lnc_RNA	lncrna
786	enst00000662298	sg00000234899	sox9-as1-231	17	72075914	72119458	-	lnc_RNA	lncrna
821	enst00000529667	sg00000234899	sox9-as1-208	17	72071042	72119493	-	lnc_RNA	lncrna
851	enst00000533179	sg00000234899	sox9-as1-211	17	72090755	72119523	-	lnc_RNA	lncrna
1453	enst00000656124	sg00000234899	sox9-as1-224	17	72071042	72120125	-	lnc_RNA	lncrna
2112	enst00000671151	sg00000234899	sox9-as1-239	17	72075827	72120784	-	lnc_RNA	lncrna
2114	enst00000659228	sg00000234899	sox9-as1-228	17	72071057	72120786	-	lnc_RNA	lncrna
2121	enst00000533232	sg00000234899	sox9-as1-212	17	72079938	72120793	-	lnc_RNA	retained_intron
2122	enst00000670181	sg00000234899	sox9-as1-238	17	72080441	72120794	-	lnc_RNA	lncrna
2123	enst00000668847	sg00000234899	sox9-as1-236	17	72071052	72120795	-	lnc_RNA	lncrna
2123	enst00000659146	sg00000234899	sox9-as1-227	17	72087743	72120795	-	lnc_RNA	lncrna
2123	enst00000655689	sg00000234899	sox9-as1-223	17	72071042	72120795	-	lnc_RNA	lncrna
2126	enst00000668902	sg00000234899	sox9-as1-237	17	72075827	72120798	-	lnc_RNA	lncrna
2133	enst00000662263	sg00000234899	sox9-as1-230	17	72067099	72120805	-	lnc_RNA	lncrna
2135	enst00000656392	sg00000234899	sox9-as1-225	17	72075914	72120807	-	lnc_RNA	lncrna
2135	enst00000655414	sg00000234899	sox9-as1-222	17	72071044	72120807	-	lnc_RNA	lncrna
2138	enst00000659599	sg00000234899	sox9-as1-229	17	72075827	72120810	-	lnc_RNA	lncrna
2138	enst00000663438	sg00000234899	sox9-as1-232	17	72075914	72120810	-	lnc_RNA	lncrna
2138	enst00000668782	sg00000234899	sox9-as1-235	17	72079933	72120810	-	lnc_RNA	lncrna
2138	enst00000657467	sg00000234899	sox9-as1-226	17	72071042	72120810	-	lnc_RNA	lncrna
2348	enst00000245479	sg00000125398	sox9-201	17	72121020	72126416	+	mRNA	protein_coding
-4667	enst00000602213	sg00000234899	sox9-as1-216	17	72040714	72111703	-	lnc_RNA	lncrna
-5646	enst00000443037	sg00000234899	sox9-as1-206	17	72110178	72110724	-	lnc_RNA	lncrna
-5822	enst00000446332	sg00000234899	sox9-as1-207	17	72090821	72110548	-	lnc_RNA	lncrna
23108	enst00000414600	sg00000234899	sox9-as1-202	17	72090459	72141780	-	lnc_RNA	lncrna
-27022	enst00000654175	sg00000226101	linc02097-202	17	72089348	72100207	+	lnc_RNA	lncrna
-27041	enst00000665568	sg00000226101	linc02097-203	17	72089329	72103035	+	lnc_RNA	lncrna
-27158	enst00000664713	sg00000234899	sox9-as1-233	17	72071042	72089212	-	lnc_RNA	lncrna
