distance to tss	transcript id	gene id	transcript name	chromosome	start	end	strand	feature type	transcript biotype
3030	enst00000454183	sg00000229743	linc01159-203	2	104865407	104867496	-	lnc_RNA	lncrna
3907	enst00000651283	sg00000229743	linc01159-204	2	104865410	104868373	-	lnc_RNA	lncrna
7986	enst00000433433	sg00000229743	linc01159-201	2	104865497	104872452	-	lnc_RNA	lncrna
8017	enst00000653517	sg00000229743	linc01159-205	2	104869220	104872483	-	lnc_RNA	lncrna
8129	enst00000434764	sg00000229743	linc01159-202	2	104869846	104872595	-	lnc_RNA	lncrna
-9481	enst00000361360	sg00000198914	pou3f3-201	2	104854115	104858574	+	mRNA	protein_coding
-9821	enst00000666384	sg00000269707	ac018730.1-205	2	104853775	104927577	+	lnc_RNA	lncrna
-10106	enst00000666977	sg00000269707	ac018730.1-204	2	104853490	104927722	+	lnc_RNA	lncrna
-10132	enst00000662784	sg00000269707	ac018730.1-203	2	104853464	104927710	+	lnc_RNA	lncrna
-10302	enst00000653688	sg00000269707	ac018730.1-202	2	104853294	104900993	+	lnc_RNA	lncrna
-10309	enst00000674056	sg00000198914	pou3f3-202	2	104853287	104858574	+	mRNA	protein_coding
-10311	enst00000598623	sg00000269707	ac018730.1-201	2	104853285	104926052	+	lnc_RNA	lncrna
-10413	enst00000447876	sg00000233639	pantr1-203	2	104807573	104853183	-	lnc_RNA	lncrna
-12120	enst00000454729	sg00000233639	pantr1-204	2	104807577	104851476	-	lnc_RNA	lncrna
-12135	enst00000413121	sg00000233639	pantr1-201	2	104807572	104851461	-	lnc_RNA	lncrna
-12137	enst00000661120	sg00000233639	pantr1-208	2	104807585	104851459	-	lnc_RNA	lncrna
-12138	enst00000458253	sg00000233639	pantr1-205	2	104807577	104851458	-	lnc_RNA	lncrna
-12143	enst00000443988	sg00000233639	pantr1-202	2	104807573	104851453	-	lnc_RNA	lncrna
-19924	enst00000659645	sg00000233639	pantr1-207	2	104794848	104843672	-	lnc_RNA	lncrna
-19985	enst00000664478	sg00000233639	pantr1-209	2	104807626	104843611	-	lnc_RNA	lncrna
48234	enst00000663413	sg00000269707	ac018730.1-206	2	104912700	104927071	+	lnc_RNA	lncrna
-49683	enst00000653760	sg00000233639	pantr1-206	2	104807600	104813913	-	lnc_RNA	lncrna
-49735	enst00000665955	sg00000233639	pantr1-210	2	104807585	104813861	-	lnc_RNA	lncrna
64337	enst00000663378	sg00000287135	ac010884.1-201	2	104928803	104936467	+	lnc_RNA	lncrna
-92314	enst00000440127	sg00000213301	hmgb3p11-201	2	104771282	104771885	+	pseudogenic_transcript	processed_pseudogene
-105877	enst00000425879	sg00000234177	linc01114-203	2	104746640	104757719	-	lnc_RNA	lncrna
-107841	enst00000424321	sg00000234177	linc01114-202	2	104746638	104755755	-	lnc_RNA	lncrna
-108721	enst00000421071	sg00000234177	linc01114-201	2	104749384	104754875	-	lnc_RNA	lncrna
-130362	enst00000384520	sg00000207249	ac068057.1-201	2	104733234	104733362	+	snoRNA	snorna
-140630	enst00000669335	sg00000288565	ac068057.4-201	2	104656135	104722966	-	lnc_RNA	lncrna
-156984	enst00000624047	sg00000279904	ac068057.3-201	2	104706612	104707506	+	unconfirmed_transcript	tec
-160139	enst00000453322	sg00000228528	ac068057.2-204	2	104703457	104705813	+	lnc_RNA	lncrna
-160225	enst00000662788	sg00000228528	ac068057.2-203	2	104703371	104705813	+	lnc_RNA	lncrna
-160357	enst00000666357	sg00000228528	ac068057.2-202	2	104703239	104705753	+	lnc_RNA	lncrna
-160946	enst00000667846	sg00000228528	ac068057.2-201	2	104702650	104705813	+	lnc_RNA	lncrna
173603	enst00000258455	sg00000135972	mrps9-201	2	105038069	105099960	+	mRNA	protein_coding
174030	enst00000456519	sg00000224509	mrps9-as2-201	2	104936241	105038496	-	lnc_RNA	lncrna
-185373	enst00000415161	sg00000225669	rpl23ap27-201	2	104678223	104678673	+	pseudogenic_transcript	processed_pseudogene
-204188	enst00000654825	sg00000230690	ac013402.1-203	2	104659408	104666858	+	lnc_RNA	lncrna
-204195	enst00000656653	sg00000230690	ac013402.1-202	2	104659401	104666629	+	lnc_RNA	lncrna
-204259	enst00000456999	sg00000230690	ac013402.1-201	2	104659337	104664837	+	lnc_RNA	lncrna
224552	enst00000413583	sg00000135972	mrps9-202	2	105089018	105097288	+	mRNA	nonsense_mediated_decay
227632	enst00000472220	sg00000135972	mrps9-203	2	105092098	105099900	+	lnc_RNA	retained_intron
238478	enst00000449177	sg00000231851	mrps9-as1-202	2	105097060	105102944	-	lnc_RNA	lncrna
238502	enst00000669390	sg00000231851	mrps9-as1-204	2	105092368	105102968	-	lnc_RNA	lncrna
