distance to tss	transcript id	gene id	transcript name	chromosome	start	end	strand	feature type	transcript biotype
0	enst00000488284	sg00000170667	rasa4b-205	7	102483144	102494868	-	lnc_RNA	retained_intron
0	enst00000495352	sg00000170667	rasa4b-206	7	102483171	102494822	-	lnc_RNA	retained_intron
-829	enst00000477184	sg00000170667	rasa4b-204	7	102482445	102493311	-	lnc_RNA	retained_intron
-829	enst00000467351	sg00000170667	rasa4b-203	7	102483484	102493311	-	lnc_RNA	retained_intron
-15233	enst00000292614	sg00000005075	polr2j-201	7	102473118	102478907	-	mRNA	protein_coding
-15234	enst00000393794	sg00000005075	polr2j-202	7	102473938	102478906	-	mRNA	protein_coding
22479	enst00000306682	sg00000170667	rasa4b-201	7	102483562	102517755	-	mRNA	protein_coding
22501	enst00000541662	sg00000170667	rasa4b-207	7	102483139	102517777	-	mRNA	protein_coding
22505	enst00000465829	sg00000170667	rasa4b-202	7	102483144	102517781	-	mRNA	protein_coding
-22671	enst00000578629	sg00000284596	mir4467-201	7	102471469	102471531	+	miRNA	mirna
-24551	enst00000468175	sg00000161036	lrwd1-204	7	102469589	102473168	+	mRNA	protein_coding
-26798	enst00000485417	sg00000161036	lrwd1-207	7	102467342	102468445	+	lnc_RNA	retained_intron
-28398	enst00000582533	sg00000284176	mir5090-201	7	102465742	102465826	+	miRNA	mirna
-28988	enst00000485808	sg00000161036	lrwd1-208	7	102465152	102468559	+	mRNA	nonsense_mediated_decay
-29045	enst00000476270	sg00000161036	lrwd1-206	7	102465095	102466270	+	mRNA	nonsense_mediated_decay
-29059	enst00000626402	sg00000161036	lrwd1-209	7	102465081	102465589	+	mRNA	protein_coding
-29117	enst00000473880	sg00000161036	lrwd1-205	7	102465023	102473166	+	lnc_RNA	retained_intron
-29139	enst00000464107	sg00000161036	lrwd1-203	7	102465001	102467376	+	mRNA	nonsense_mediated_decay
-29156	enst00000292616	sg00000161036	lrwd1-201	7	102464984	102473168	+	mRNA	protein_coding
-29184	enst00000463739	sg00000161036	lrwd1-202	7	102464956	102468377	+	mRNA	protein_coding
