distance to tss	transcript id	gene id	transcript name	chromosome	start	end	strand	feature type	transcript biotype
104	enst00000573934	sg00000263207	ac109462.2-201	16	55332355	55332967	+	lnc_RNA	lncrna
1337	enst00000558730	sg00000259283	ac109462.1-201	16	55259969	55333588	-	lnc_RNA	lncrna
-4847	enst00000558315	sg00000159387	irx6-202	16	55325800	55327796	+	lnc_RNA	processed_transcript
-6887	enst00000290552	sg00000159387	irx6-201	16	55323760	55330760	+	mRNA	protein_coding
-7961	enst00000637882	sg00000283423	ac109462.3-201	16	55321575	55322686	-	lnc_RNA	lncrna
20837	enst00000491087	sg00000240760	rpl31p56-201	16	55352721	55353088	-	pseudogenic_transcript	processed_pseudogene
-38972	enst00000470547	sg00000239555	rn7sl841p-201	16	55291379	55291675	-	ncRNA	misc_rna
57449	enst00000570308	sg00000087245	mmp2-208	16	55389700	55506237	+	mRNA	protein_coding
93879	enst00000611626	sg00000274508	ac007336.2-201	16	55425574	55426130	-	lnc_RNA	lncrna
95700	enst00000620495	sg00000260135	mmp2-as1-203	16	55426797	55427951	-	lnc_RNA	lncrna
96387	enst00000664911	sg00000260135	mmp2-as1-204	16	55426803	55428638	-	lnc_RNA	lncrna
112508	enst00000565307	sg00000260135	mmp2-as1-201	16	55429135	55444759	-	lnc_RNA	lncrna
130046	enst00000569037	sg00000260135	mmp2-as1-202	16	55427558	55462297	-	lnc_RNA	lncrna
146579	enst00000568715	sg00000087245	mmp2-206	16	55478830	55485352	+	mRNA	protein_coding
146947	enst00000219070	sg00000087245	mmp2-201	16	55479198	55506691	+	mRNA	protein_coding
147747	enst00000564864	sg00000087245	mmp2-204	16	55479998	55485776	+	mRNA	protein_coding
148282	enst00000543485	sg00000087245	mmp2-203	16	55480533	55505525	+	mRNA	protein_coding
149306	enst00000437642	sg00000087245	mmp2-202	16	55481557	55505759	+	mRNA	protein_coding
154367	enst00000623886	sg00000279030	ac007336.3-201	16	55486618	55488777	+	unconfirmed_transcript	tec
156411	enst00000570283	sg00000087245	mmp2-207	16	55488662	55502889	+	mRNA	protein_coding
173124	enst00000566564	sg00000087245	mmp2-205	16	55505375	55506239	+	mRNA	nonsense_mediated_decay
176821	enst00000566911	sg00000087253	lpcat2-207	16	55509072	55526058	+	lnc_RNA	retained_intron
176821	enst00000262134	sg00000087253	lpcat2-201	16	55509072	55586666	+	mRNA	protein_coding
196242	enst00000564084	sg00000087253	lpcat2-204	16	55528493	55542028	+	mRNA	protein_coding
199788	enst00000566915	sg00000087253	lpcat2-208	16	55532039	55586666	+	lnc_RNA	retained_intron
205949	enst00000576365	sg00000261997	ac007336.1-201	16	55538200	55542027	+	lnc_RNA	lncrna
213234	enst00000563095	sg00000087253	lpcat2-203	16	55545485	55574729	+	lnc_RNA	retained_intron
217055	enst00000566375	sg00000087253	lpcat2-206	16	55549306	55551333	+	lnc_RNA	retained_intron
224672	enst00000565056	sg00000087253	lpcat2-205	16	55556923	55583012	+	lnc_RNA	processed_transcript
234433	enst00000457326	sg00000256812	capns2-201	16	55566684	55567687	+	mRNA	protein_coding
