distance to tss	transcript id	gene id	transcript name	chromosome	start	end	strand	feature type	transcript biotype
0	enst00000541505	sg00000110446	slc15a3-207	11	60937084	60951646	-	mRNA	nonsense_mediated_decay
162	enst00000227880	sg00000110446	slc15a3-201	11	60937084	60952176	-	mRNA	protein_coding
516	enst00000538739	sg00000110446	slc15a3-205	11	60946534	60952530	-	mRNA	protein_coding
-2766	enst00000536491	sg00000110446	slc15a3-202	11	60941209	60947819	-	mRNA	protein_coding
-3819	enst00000540272	sg00000110446	slc15a3-206	11	60943506	60946766	-	lnc_RNA	retained_intron
-6793	enst00000537307	sg00000110446	slc15a3-204	11	60937161	60943792	-	mRNA	protein_coding
-6966	enst00000543406	sg00000110446	slc15a3-208	11	60937091	60943619	-	lnc_RNA	retained_intron
-12453	enst00000544101	sg00000110446	slc15a3-209	11	60937088	60938132	-	lnc_RNA	retained_intron
-12601	enst00000536784	sg00000110446	slc15a3-203	11	60937084	60937984	-	mRNA	protein_coding
-15267	enst00000535480	sg00000006118	tmem132a-204	11	60935318	60937159	+	mRNA	protein_coding
-15942	enst00000540112	sg00000006118	tmem132a-210	11	60934643	60937142	+	mRNA	protein_coding
-16247	enst00000538090	sg00000006118	tmem132a-209	11	60934338	60935415	+	lnc_RNA	retained_intron
-16588	enst00000536928	sg00000006118	tmem132a-206	11	60933997	60935347	+	lnc_RNA	processed_transcript
-18830	enst00000536409	sg00000006118	tmem132a-205	11	60931755	60934608	+	mRNA	protein_coding
19666	enst00000313421	sg00000013725	cd6-201	11	60971680	61020377	+	mRNA	protein_coding
19722	enst00000542254	sg00000013725	cd6-212	11	60971736	61007712	+	mRNA	nonsense_mediated_decay
19724	enst00000545105	sg00000013725	cd6-213	11	60971738	61014011	+	lnc_RNA	processed_transcript
19732	enst00000344931	sg00000013725	cd6-202	11	60971746	61020338	+	mRNA	nonsense_mediated_decay
19736	enst00000545320	sg00000013725	cd6-214	11	60971750	60989392	+	lnc_RNA	processed_transcript
19852	enst00000542157	sg00000013725	cd6-211	11	60971866	61013476	+	mRNA	protein_coding
19852	enst00000433107	sg00000013725	cd6-205	11	60971866	61017843	+	mRNA	protein_coding
19852	enst00000352009	sg00000013725	cd6-203	11	60971866	61019321	+	mRNA	protein_coding
19852	enst00000452451	sg00000013725	cd6-206	11	60971866	61019321	+	mRNA	protein_coding
-23517	enst00000544098	sg00000006118	tmem132a-214	11	60927068	60934617	+	lnc_RNA	retained_intron
-23536	enst00000534983	sg00000006118	tmem132a-203	11	60927049	60934607	+	lnc_RNA	retained_intron
-24881	enst00000537110	sg00000006118	tmem132a-208	11	60925704	60926643	+	lnc_RNA	processed_transcript
-25188	enst00000543907	sg00000256196	ap003721.1-201	11	60916339	60925397	-	lnc_RNA	lncrna
-26087	enst00000540276	sg00000006118	tmem132a-211	11	60924498	60927858	+	lnc_RNA	processed_transcript
-26093	enst00000543732	sg00000006118	tmem132a-212	11	60924492	60925707	+	lnc_RNA	processed_transcript
-26104	enst00000005286	sg00000006118	tmem132a-201	11	60924481	60937159	+	mRNA	protein_coding
-26109	enst00000453848	sg00000006118	tmem132a-202	11	60924476	60937023	+	mRNA	protein_coding
-26115	enst00000544065	sg00000006118	tmem132a-213	11	60924470	60930659	+	mRNA	protein_coding
-26122	enst00000537065	sg00000006118	tmem132a-207	11	60924463	60926631	+	lnc_RNA	processed_transcript
-27967	enst00000540280	sg00000110108	tmem109-203	11	60922618	60923443	+	lnc_RNA	processed_transcript
-30907	enst00000536171	sg00000110108	tmem109-202	11	60919678	60923376	+	mRNA	protein_coding
33153	enst00000384424	sg00000207153	rnu6-933p-201	11	60985061	60985167	-	snRNA	snrna
-36427	enst00000227525	sg00000110108	tmem109-201	11	60914158	60923443	+	mRNA	protein_coding
-36533	enst00000543275	sg00000256944	ap003721.3-201	11	60913166	60914052	-	lnc_RNA	lncrna
-43796	enst00000544421	sg00000257052	ap003721.4-201	11	60906789	60909742	+	lnc_RNA	lncrna
-44000	enst00000227524	sg00000110107	prpf19-201	11	60890547	60906585	-	mRNA	protein_coding
-44016	enst00000541371	sg00000110107	prpf19-206	11	60898541	60906569	-	mRNA	protein_coding
-44044	enst00000546152	sg00000110107	prpf19-207	11	60901499	60906541	-	mRNA	protein_coding
-48171	enst00000540473	sg00000110107	prpf19-205	11	60890736	60902414	-	mRNA	protein_coding
-51370	enst00000539960	sg00000110107	prpf19-204	11	60897550	60899215	-	lnc_RNA	retained_intron
