distance to tss	transcript id	gene id	transcript name	chromosome	start	end	strand	feature type	transcript biotype
1339	enst00000523031	sg00000253716	mincr-205	8	143280161	143280849	-	lnc_RNA	lncrna
1740	enst00000519852	sg00000253716	mincr-203	8	143280828	143281250	-	lnc_RNA	lncrna
2100	enst00000521207	sg00000253716	mincr-204	8	143281026	143281610	-	lnc_RNA	lncrna
2155	enst00000524335	sg00000253716	mincr-206	8	143281070	143281665	-	lnc_RNA	lncrna
2160	enst00000517411	sg00000253716	mincr-201	8	143280161	143281670	-	lnc_RNA	lncrna
2177	enst00000671046	sg00000253716	mincr-207	8	143280161	143281687	-	lnc_RNA	lncrna
2180	enst00000518073	sg00000253716	mincr-202	8	143280828	143281690	-	lnc_RNA	lncrna
-3548	enst00000523812	sg00000250571	gli4-211	8	143274599	143276931	+	lnc_RNA	processed_transcript
-3685	enst00000522033	sg00000250571	gli4-208	8	143274462	143276170	+	lnc_RNA	retained_intron
-8681	enst00000517530	sg00000250571	gli4-204	8	143269466	143276411	+	mRNA	protein_coding
-8777	enst00000520021	sg00000250571	gli4-206	8	143269370	143275305	+	mRNA	protein_coding
-8789	enst00000344692	sg00000250571	gli4-202	8	143269358	143275552	+	mRNA	protein_coding
-8789	enst00000517468	sg00000250571	gli4-203	8	143269358	143275694	+	mRNA	protein_coding
-8789	enst00000523522	sg00000250571	gli4-210	8	143269358	143276931	+	mRNA	protein_coding
10166	enst00000523891	sg00000185730	znf696-206	8	143289676	143295964	+	mRNA	protein_coding
-10702	enst00000340042	sg00000250571	gli4-201	8	143267445	143276931	+	mRNA	protein_coding
-10710	enst00000521682	sg00000250571	gli4-207	8	143267437	143275751	+	mRNA	protein_coding
-10713	enst00000522479	sg00000250571	gli4-209	8	143267434	143276181	+	lnc_RNA	processed_transcript
-10714	enst00000519876	sg00000250571	gli4-205	8	143267433	143273383	+	lnc_RNA	processed_transcript
11111	enst00000607376	sg00000272172	ac138696.2-201	8	143290399	143290621	-	lnc_RNA	lncrna
11400	enst00000518575	sg00000185730	znf696-203	8	143290910	143296287	+	mRNA	protein_coding
11894	enst00000521537	sg00000185730	znf696-205	8	143291404	143293312	+	mRNA	protein_coding
11907	enst00000330143	sg00000185730	znf696-201	8	143291417	143299952	+	mRNA	protein_coding
11907	enst00000518432	sg00000185730	znf696-202	8	143291417	143295996	+	mRNA	protein_coding
11912	enst00000520333	sg00000185730	znf696-204	8	143291422	143295812	+	mRNA	protein_coding
-28306	enst00000650767	sg00000181638	zfp41-205	8	143249841	143250440	+	mRNA	protein_coding
-29006	enst00000517702	sg00000181638	zfp41-202	8	143249141	143249756	+	lnc_RNA	processed_transcript
30993	enst00000517857	sg00000184428	top1mt-203	8	143309356	143310503	-	lnc_RNA	retained_intron
-31037	enst00000522452	sg00000264668	ac138696.1-201	8	143247110	143276403	+	mRNA	protein_coding
-31208	enst00000330701	sg00000181638	zfp41-201	8	143246939	143262705	+	mRNA	protein_coding
-31216	enst00000522233	sg00000181638	zfp41-204	8	143246931	143248490	+	lnc_RNA	processed_transcript
-31326	enst00000520584	sg00000181638	zfp41-203	8	143246821	143253591	+	mRNA	protein_coding
36297	enst00000519977	sg00000184428	top1mt-210	8	143304384	143315807	-	mRNA	protein_coding
49923	enst00000522121	sg00000184428	top1mt-216	8	143325355	143329433	-	mRNA	nonsense_mediated_decay
52301	enst00000522041	sg00000184428	top1mt-214	8	143324000	143331811	-	mRNA	protein_coding
54546	enst00000519139	sg00000184428	top1mt-207	8	143316092	143334056	-	mRNA	protein_coding
55285	enst00000523676	sg00000184428	top1mt-218	8	143309377	143334795	-	mRNA	protein_coding
55311	enst00000524092	sg00000184428	top1mt-219	8	143332503	143334821	-	lnc_RNA	processed_transcript
55334	enst00000523417	sg00000184428	top1mt-217	8	143325425	143334844	-	mRNA	nonsense_mediated_decay
55344	enst00000519591	sg00000184428	top1mt-209	8	143324060	143334854	-	mRNA	protein_coding
55353	enst00000518951	sg00000184428	top1mt-206	8	143316000	143334863	-	mRNA	nonsense_mediated_decay
55356	enst00000522043	sg00000184428	top1mt-215	8	143329387	143334866	-	mRNA	protein_coding
55370	enst00000329245	sg00000184428	top1mt-201	8	143309324	143334880	-	mRNA	protein_coding
-64929	enst00000622500	sg00000277494	gpihbp1-201	8	143213218	143217170	+	mRNA	protein_coding
65474	enst00000518007	sg00000184428	top1mt-204	8	143325522	143344984	-	mRNA	protein_coding
70662	enst00000390919	sg00000212221	rnu6-220p-201	8	143350172	143350278	+	snRNA	snrna
76536	enst00000518760	sg00000184428	top1mt-205	8	143326290	143356046	-	mRNA	protein_coding
79156	enst00000521024	sg00000184428	top1mt-212	8	143344737	143358666	-	lnc_RNA	processed_transcript
80414	enst00000521193	sg00000184428	top1mt-213	8	143309356	143359924	-	mRNA	protein_coding
80450	enst00000520950	sg00000184428	top1mt-211	8	143326312	143359960	-	mRNA	protein_coding
80467	enst00000519148	sg00000184428	top1mt-208	8	143309360	143359977	-	mRNA	protein_coding
80469	enst00000505857	sg00000184428	top1mt-202	8	143343199	143359979	-	lnc_RNA	processed_transcript
89038	enst00000518049	sg00000254389	rhpn1-as1-201	8	143366631	143368548	-	lnc_RNA	lncrna
89366	enst00000289013	sg00000158106	rhpn1-201	8	143368876	143384221	+	mRNA	protein_coding
89478	enst00000522335	sg00000158106	rhpn1-202	8	143368988	143384218	+	lnc_RNA	retained_intron
99827	enst00000522899	sg00000158106	rhpn1-203	8	143379337	143382779	+	lnc_RNA	retained_intron
-117436	enst00000414417	sg00000176956	ly6h-202	8	143157914	143160711	-	mRNA	protein_coding
-117511	enst00000615409	sg00000176956	ly6h-205	8	143157915	143160636	-	mRNA	protein_coding
-117819	enst00000342752	sg00000176956	ly6h-201	8	143157914	143160328	-	mRNA	protein_coding
-117838	enst00000479685	sg00000176956	ly6h-204	8	143157914	143160309	-	lnc_RNA	retained_intron
-118107	enst00000430474	sg00000176956	ly6h-203	8	143157914	143160040	-	mRNA	protein_coding
133239	enst00000523002	sg00000253931	ac105118.1-201	8	143412749	143417054	+	lnc_RNA	lncrna
138169	enst00000519762	sg00000254338	mafa-as1-201	8	143417679	143419150	+	lnc_RNA	lncrna
150388	enst00000528185	sg00000182759	mafa-202	8	143419182	143429898	-	lnc_RNA	processed_transcript
151222	enst00000333480	sg00000182759	mafa-201	8	143428064	143430732	-	mRNA	protein_coding
-197690	enst00000562505	sg00000261667	ly6l-201	8	143080457	143083001	+	mRNA	protein_coding
-211560	enst00000485679	sg00000243328	ac083982.1-201	8	143065915	143066587	-	pseudogenic_transcript	processed_pseudogene
-220331	enst00000507976	sg00000250115	ak3p2-201	8	143057060	143057816	-	pseudogenic_transcript	processed_pseudogene
228330	enst00000528401	sg00000014164	zc3h3-202	8	143484497	143507840	-	mRNA	protein_coding
-234939	enst00000520786	sg00000177335	c8orf31-204	8	143043208	143047984	+	lnc_RNA	retained_intron
-235145	enst00000622366	sg00000177335	c8orf31-208	8	143043002	143049252	+	lnc_RNA	lncrna
