distance to tss	transcript id	gene id	transcript name	chromosome	start	end	strand	feature type	transcript biotype
0	enst00000579125	sg00000215769	arhgap27p1-bptfp1-kpna2p3-202	17	64762687	64781707	-	lnc_RNA	lncrna
0	enst00000617359	sg00000278581	mir6080-201	17	64780759	64780824	+	miRNA	mirna
0	enst00000578492	sg00000215769	arhgap27p1-bptfp1-kpna2p3-201	17	64749663	64781626	-	lnc_RNA	lncrna
-1127	enst00000583567	sg00000265982	ac103810.3-201	17	64778842	64778937	-	pseudogenic_transcript	unprocessed_pseudogene
-17354	enst00000579209	sg00000263647	bptfp1-201	17	64761912	64762710	-	pseudogenic_transcript	unprocessed_pseudogene
-21461	enst00000584190	sg00000266820	kpna2p3-201	17	64749918	64758603	-	pseudogenic_transcript	transcribed_unprocessed_pseudogene
-29644	enst00000583145	sg00000265298	ac132812.1-201	17	64750420	64751311	+	pseudogenic_transcript	unprocessed_pseudogene
-32572	enst00000604003	sg00000270714	micos10p2-201	17	64747264	64747492	-	pseudogenic_transcript	processed_pseudogene
40328	enst00000640925	sg00000284172	mir4315-2-201	17	64822030	64822102	-	miRNA	mirna
44045	enst00000516433	sg00000252242	rnu7-115p-201	17	64825765	64825819	-	snRNA	snrna
47434	enst00000582201	sg00000214176	plekhm1p1-204	17	64785259	64829208	-	pseudogenic_transcript	transcribed_unprocessed_pseudogene
55351	enst00000397718	sg00000214176	plekhm1p1-201	17	64819796	64837125	-	lnc_RNA	processed_transcript
55362	enst00000584585	sg00000214176	plekhm1p1-206	17	64820694	64837136	-	lnc_RNA	processed_transcript
55365	enst00000578036	sg00000214176	plekhm1p1-202	17	64779259	64837139	-	lnc_RNA	processed_transcript
55374	enst00000580919	sg00000214176	plekhm1p1-203	17	64804842	64837148	-	lnc_RNA	processed_transcript
55380	enst00000582986	sg00000214176	plekhm1p1-205	17	64782719	64837154	-	lnc_RNA	processed_transcript
65612	enst00000606504	sg00000272400	ac103810.9-201	17	64847386	64847728	+	pseudogenic_transcript	unprocessed_pseudogene
77853	enst00000583510	sg00000176809	lrrc37a3-210	17	64854371	64859627	-	mRNA	protein_coding
81811	enst00000334962	sg00000176809	lrrc37a3-202	17	64854364	64863585	-	mRNA	protein_coding
90010	enst00000582421	sg00000264840	rn7sl404p-201	17	64871504	64871784	-	ncRNA	misc_rna
95256	enst00000579305	sg00000176809	lrrc37a3-206	17	64860786	64877030	-	lnc_RNA	processed_transcript
99317	enst00000607821	sg00000272134	ac103810.6-201	17	64881091	64881181	+	pseudogenic_transcript	processed_pseudogene
110954	enst00000607347	sg00000272220	ac103810.7-201	17	64892728	64892845	+	pseudogenic_transcript	transcribed_processed_pseudogene
110955	enst00000577938	sg00000265218	ac103810.2-201	17	64892729	64896403	+	lnc_RNA	lncrna
111027	enst00000584131	sg00000265218	ac103810.2-202	17	64892801	64901281	+	lnc_RNA	lncrna
111050	enst00000584959	sg00000265218	ac103810.2-203	17	64892824	64910180	+	lnc_RNA	lncrna
113183	enst00000584788	sg00000176809	lrrc37a3-212	17	64862933	64894957	-	mRNA	protein_coding
113282	enst00000580464	sg00000176809	lrrc37a3-208	17	64868500	64895056	-	mRNA	protein_coding
115886	enst00000319651	sg00000176809	lrrc37a3-201	17	64854370	64897660	-	mRNA	protein_coding
116834	enst00000580439	sg00000176809	lrrc37a3-207	17	64897389	64898608	-	lnc_RNA	processed_transcript
117327	enst00000400877	sg00000176809	lrrc37a3-204	17	64854362	64899101	-	mRNA	protein_coding
-117757	enst00000262435	sg00000108854	smurf2-201	17	64542282	64662307	-	mRNA	protein_coding
117992	enst00000581622	sg00000266644	ac103810.5-201	17	64899766	64900716	+	lnc_RNA	lncrna
-118136	enst00000578386	sg00000108854	smurf2-203	17	64545068	64661928	-	mRNA	nonsense_mediated_decay
-118152	enst00000585301	sg00000108854	smurf2-207	17	64554881	64661912	-	mRNA	protein_coding
-118167	enst00000582081	sg00000108854	smurf2-206	17	64542295	64661897	-	mRNA	nonsense_mediated_decay
-119202	enst00000578200	sg00000108854	smurf2-202	17	64560840	64660862	-	lnc_RNA	processed_transcript
124028	enst00000577487	sg00000176809	lrrc37a3-205	17	64897629	64905802	-	lnc_RNA	processed_transcript
124244	enst00000606708	sg00000271974	rdm1p4-201	17	64905883	64906018	-	pseudogenic_transcript	transcribed_processed_pseudogene
137011	enst00000584306	sg00000176809	lrrc37a3-211	17	64854370	64918785	-	mRNA	protein_coding
137694	enst00000339474	sg00000176809	lrrc37a3-203	17	64854312	64919468	-	mRNA	protein_coding
137706	enst00000581368	sg00000176809	lrrc37a3-209	17	64860852	64919480	-	mRNA	protein_coding
145860	enst00000579873	sg00000264057	ac103810.1-201	17	64927634	64931286	+	pseudogenic_transcript	transcribed_unprocessed_pseudogene
145970	enst00000585187	sg00000264057	ac103810.1-202	17	64927744	64930805	+	lnc_RNA	processed_transcript
148375	enst00000583052	sg00000264057	ac103810.1-203	17	64930149	64934203	+	lnc_RNA	processed_transcript
158455	enst00000578601	sg00000266155	ac103810.4-201	17	64936485	64940229	-	pseudogenic_transcript	unprocessed_pseudogene
158828	enst00000577423	sg00000280299	ac037487.4-201	17	64940602	64954177	+	lnc_RNA	lncrna
158832	enst00000606688	sg00000272346	ac103810.8-201	17	64940606	64940717	+	pseudogenic_transcript	transcribed_unprocessed_pseudogene
161488	enst00000583416	sg00000265912	ac037487.1-201	17	64943262	64951054	+	lnc_RNA	lncrna
169835	enst00000606668	sg00000272006	ac037487.3-201	17	64951498	64951609	-	pseudogenic_transcript	processed_pseudogene
171909	enst00000413214	sg00000232457	slc16a6p1-201	17	64953683	64956546	+	pseudogenic_transcript	transcribed_unprocessed_pseudogene
-181619	enst00000580246	sg00000108854	smurf2-205	17	64593015	64598445	-	lnc_RNA	retained_intron
191743	enst00000565833	sg00000214174	amz2p1-203	17	64968222	64973517	-	pseudogenic_transcript	transcribed_unprocessed_pseudogene
193794	enst00000430983	sg00000214174	amz2p1-202	17	64966550	64975568	-	lnc_RNA	processed_transcript
193802	enst00000397713	sg00000214174	amz2p1-201	17	64968038	64975576	-	lnc_RNA	processed_transcript
-207235	enst00000606889	sg00000271779	ac009994.1-201	17	64572829	64573081	+	pseudogenic_transcript	processed_pseudogene
-216899	enst00000580072	sg00000108854	smurf2-204	17	64557641	64563165	-	lnc_RNA	retained_intron
-243205	enst00000581980	sg00000258890	cep95-214	17	64536859	64537946	+	lnc_RNA	retained_intron
-243462	enst00000583676	sg00000258890	cep95-218	17	64536602	64542461	+	mRNA	protein_coding
