distance to tss	transcript id	gene id	transcript name	chromosome	start	end	strand	feature type	transcript biotype
0	enst00000528705	sg00000105639	jak3-206	19	17839424	17842525	-	lnc_RNA	retained_intron
1724	enst00000527670	sg00000105639	jak3-204	19	17826152	17844447	-	mRNA	protein_coding
5268	enst00000527031	sg00000105639	jak3-203	19	17824780	17847991	-	lnc_RNA	retained_intron
5294	enst00000534444	sg00000105639	jak3-207	19	17829788	17848017	-	mRNA	protein_coding
5309	enst00000526008	sg00000105639	jak3-202	19	17838270	17848032	-	lnc_RNA	processed_transcript
5315	enst00000458235	sg00000105639	jak3-201	19	17826269	17848038	-	mRNA	protein_coding
5348	enst00000528293	sg00000105639	jak3-205	19	17842435	17848071	-	lnc_RNA	retained_intron
17187	enst00000222247	sg00000105640	rpl18a-201	19	17859910	17863319	+	mRNA	protein_coding
17198	enst00000600147	sg00000105640	rpl18a-205	19	17859921	17864153	+	mRNA	protein_coding
17209	enst00000599898	sg00000105640	rpl18a-204	19	17859932	17863315	+	mRNA	protein_coding
17230	enst00000602216	sg00000105640	rpl18a-207	19	17859953	17862177	+	lnc_RNA	retained_intron
17402	enst00000597648	sg00000105640	rpl18a-202	19	17860125	17863243	+	mRNA	protein_coding
18040	enst00000599870	sg00000105640	rpl18a-203	19	17860763	17863304	+	mRNA	protein_coding
18610	enst00000600238	sg00000105640	rpl18a-206	19	17861333	17862907	+	lnc_RNA	retained_intron
-19737	enst00000379695	sg00000248099	insl3-202	19	17816514	17821574	-	mRNA	protein_coding
-19792	enst00000317306	sg00000248099	insl3-201	19	17816512	17821519	-	mRNA	protein_coding
-19806	enst00000598577	sg00000248099	insl3-203	19	17816513	17821505	-	mRNA	protein_coding
19865	enst00000384437	sg00000207166	snora68-201	19	17862588	17862720	+	snoRNA	snorna
28982	enst00000623214	sg00000279617	ac005796.1-201	19	17871273	17871705	-	unconfirmed_transcript	tec
29222	enst00000222248	sg00000105641	slc5a5-201	19	17871945	17895174	+	mRNA	protein_coding
39256	enst00000597109	sg00000105641	slc5a5-202	19	17881979	17888378	+	lnc_RNA	retained_intron
-46154	enst00000595387	sg00000179913	b3gnt3-202	19	17795157	17812233	+	mRNA	protein_coding
-46173	enst00000318683	sg00000179913	b3gnt3-201	19	17795138	17813576	+	mRNA	protein_coding
-46175	enst00000600777	sg00000179913	b3gnt3-204	19	17795136	17808189	+	mRNA	protein_coding
-46483	enst00000599265	sg00000179913	b3gnt3-203	19	17794828	17811753	+	mRNA	protein_coding
-62838	enst00000595594	sg00000130475	fcho1-210	19	17778473	17784235	+	lnc_RNA	retained_intron
-62870	enst00000600058	sg00000130475	fcho1-230	19	17778441	17783172	+	lnc_RNA	retained_intron
-64685	enst00000602111	sg00000130475	fcho1-236	19	17776626	17783058	+	lnc_RNA	retained_intron
-65154	enst00000599766	sg00000130475	fcho1-229	19	17776157	17781722	+	lnc_RNA	retained_intron
-66644	enst00000596522	sg00000130475	fcho1-215	19	17774667	17776043	+	lnc_RNA	retained_intron
-70468	enst00000600393	sg00000130475	fcho1-233	19	17770843	17774695	+	lnc_RNA	retained_intron
-70888	enst00000597076	sg00000130475	fcho1-219	19	17770423	17774589	+	lnc_RNA	retained_intron
-78608	enst00000597512	sg00000130475	fcho1-221	19	17762703	17788538	+	mRNA	protein_coding
-86213	enst00000595549	sg00000130475	fcho1-209	19	17755098	17772697	+	mRNA	protein_coding
-86635	enst00000596951	sg00000130475	fcho1-218	19	17754676	17788562	+	mRNA	protein_coding
-87093	enst00000598960	sg00000130475	fcho1-227	19	17754218	17762805	+	mRNA	protein_coding
-87099	enst00000595749	sg00000130475	fcho1-211	19	17754212	17754898	+	lnc_RNA	processed_transcript
-87099	enst00000596865	sg00000130475	fcho1-217	19	17754212	17766766	+	mRNA	protein_coding
-87101	enst00000596462	sg00000130475	fcho1-213	19	17754210	17762780	+	mRNA	protein_coding
-89775	enst00000597718	sg00000130475	fcho1-222	19	17751536	17770896	+	mRNA	protein_coding
-89805	enst00000595033	sg00000130475	fcho1-208	19	17751506	17788453	+	mRNA	protein_coding
-89805	enst00000596507	sg00000130475	fcho1-214	19	17751506	17772517	+	mRNA	protein_coding
-89808	enst00000594068	sg00000130475	fcho1-205	19	17751503	17770554	+	mRNA	protein_coding
-89812	enst00000595023	sg00000130475	fcho1-207	19	17751499	17774241	+	mRNA	protein_coding
