distance to tss	transcript id	gene id	transcript name	chromosome	start	end	strand	feature type	transcript biotype
3397	enst00000244241	sg00000124391	il17c-201	16	88638572	88640468	+	mRNA	protein_coding
3416	enst00000569133	sg00000124391	il17c-202	16	88638591	88640122	+	lnc_RNA	retained_intron
-3861	enst00000566660	sg00000158545	zc3h18-209	16	88630155	88631256	+	lnc_RNA	retained_intron
-5368	enst00000566317	sg00000158545	zc3h18-207	16	88628648	88631424	+	lnc_RNA	retained_intron
-6094	enst00000565583	sg00000158545	zc3h18-206	16	88627922	88631930	+	mRNA	protein_coding
-6954	enst00000566496	sg00000158545	zc3h18-208	16	88627062	88631934	+	lnc_RNA	retained_intron
-9328	enst00000563382	sg00000158545	zc3h18-203	16	88624688	88625684	+	lnc_RNA	retained_intron
-9973	enst00000564341	sg00000158545	zc3h18-205	16	88624043	88631847	+	mRNA	protein_coding
11650	enst00000565588	sg00000051523	cyba-205	16	88643514	88646825	-	mRNA	protein_coding
15139	enst00000566229	sg00000051523	cyba-206	16	88643540	88650314	-	mRNA	protein_coding
15813	enst00000563526	sg00000051523	cyba-204	16	88645965	88650988	-	lnc_RNA	retained_intron
15840	enst00000568278	sg00000051523	cyba-209	16	88646132	88651015	-	mRNA	protein_coding
15855	enst00000569359	sg00000051523	cyba-210	16	88645087	88651030	-	mRNA	protein_coding
15856	enst00000562209	sg00000051523	cyba-203	16	88646141	88651031	-	lnc_RNA	retained_intron
15860	enst00000566534	sg00000051523	cyba-207	16	88643514	88651035	-	lnc_RNA	retained_intron
15866	enst00000567174	sg00000051523	cyba-208	16	88644742	88651041	-	mRNA	protein_coding
15878	enst00000261623	sg00000051523	cyba-201	16	88643289	88651053	-	mRNA	protein_coding
15879	enst00000561972	sg00000051523	cyba-202	16	88647693	88651054	-	lnc_RNA	processed_transcript
18409	enst00000562981	sg00000167508	mvd-205	16	88652354	88653584	-	lnc_RNA	retained_intron
19810	enst00000561895	sg00000167508	mvd-202	16	88652510	88654985	-	lnc_RNA	retained_intron
22091	enst00000565149	sg00000167508	mvd-209	16	88651935	88657266	-	lnc_RNA	retained_intron
22332	enst00000565720	sg00000167508	mvd-211	16	88656261	88657507	-	lnc_RNA	processed_transcript
23608	enst00000566636	sg00000167508	mvd-213	16	88656170	88658783	-	lnc_RNA	retained_intron
-25499	enst00000564161	sg00000158545	zc3h18-204	16	88608517	88626699	+	lnc_RNA	retained_intron
25697	enst00000562651	sg00000167508	mvd-203	16	88657436	88660872	-	lnc_RNA	retained_intron
27854	enst00000568709	sg00000167508	mvd-216	16	88656105	88663029	-	lnc_RNA	processed_transcript
27871	enst00000565842	sg00000167508	mvd-212	16	88662115	88663046	-	lnc_RNA	processed_transcript
27890	enst00000563170	sg00000167508	mvd-206	16	88656121	88663065	-	lnc_RNA	retained_intron
27904	enst00000563463	sg00000167508	mvd-207	16	88658973	88663079	-	lnc_RNA	processed_transcript
27907	enst00000568133	sg00000167508	mvd-215	16	88655663	88663082	-	mRNA	nonsense_mediated_decay
27916	enst00000567064	sg00000167508	mvd-214	16	88655657	88663091	-	mRNA	nonsense_mediated_decay
27916	enst00000301012	sg00000167508	mvd-201	16	88651940	88663091	-	mRNA	protein_coding
27919	enst00000563785	sg00000167508	mvd-208	16	88655834	88663094	-	lnc_RNA	retained_intron
27962	enst00000569177	sg00000167508	mvd-217	16	88655385	88663137	-	mRNA	protein_coding
27973	enst00000565610	sg00000167508	mvd-210	16	88657944	88663148	-	mRNA	nonsense_mediated_decay
27986	enst00000562741	sg00000167508	mvd-204	16	88662102	88663161	-	lnc_RNA	processed_transcript
28123	enst00000563261	sg00000260630	snai3-as1-201	16	88663298	88687278	+	lnc_RNA	lncrna
28160	enst00000669434	sg00000260630	snai3-as1-211	16	88663335	88675484	+	lnc_RNA	lncrna
28160	enst00000565633	sg00000260630	snai3-as1-203	16	88663335	88673647	+	lnc_RNA	lncrna
28162	enst00000563475	sg00000260630	snai3-as1-202	16	88663337	88675114	+	lnc_RNA	lncrna
28164	enst00000654033	sg00000260630	snai3-as1-207	16	88663339	88676165	+	lnc_RNA	lncrna
28168	enst00000661704	sg00000260630	snai3-as1-209	16	88663343	88674788	+	lnc_RNA	lncrna
28187	enst00000661622	sg00000260630	snai3-as1-208	16	88663362	88675114	+	lnc_RNA	lncrna
28194	enst00000569786	sg00000260630	snai3-as1-206	16	88663369	88672179	+	lnc_RNA	lncrna
32523	enst00000663493	sg00000260630	snai3-as1-210	16	88667698	88676222	+	lnc_RNA	lncrna
-34180	enst00000568072	sg00000158545	zc3h18-211	16	88599836	88609264	+	lnc_RNA	retained_intron
38221	enst00000568633	sg00000260630	snai3-as1-205	16	88673396	88675491	+	lnc_RNA	lncrna
-47399	enst00000567085	sg00000158545	zc3h18-210	16	88586617	88623270	+	mRNA	protein_coding
49958	enst00000567997	sg00000260630	snai3-as1-204	16	88685133	88687180	+	lnc_RNA	lncrna
51332	enst00000332281	sg00000185669	snai3-201	16	88677688	88686507	-	mRNA	protein_coding
61326	enst00000561699	sg00000259813	ac138028.3-201	16	88696501	88698610	+	lnc_RNA	lncrna
63008	enst00000565083	sg00000158717	rnf166-207	16	88697296	88698183	-	lnc_RNA	processed_transcript
-63538	enst00000569435	sg00000158545	zc3h18-212	16	88570478	88599802	+	mRNA	protein_coding
-63613	enst00000452588	sg00000158545	zc3h18-202	16	88570403	88631398	+	mRNA	protein_coding
-63635	enst00000301011	sg00000158545	zc3h18-201	16	88570381	88631966	+	mRNA	protein_coding
64531	enst00000567408	sg00000158717	rnf166-208	16	88696499	88699706	-	mRNA	protein_coding
64881	enst00000568683	sg00000158717	rnf166-210	16	88697394	88700056	-	mRNA	protein_coding
65428	enst00000537718	sg00000158717	rnf166-202	16	88696502	88700603	-	mRNA	protein_coding
66475	enst00000564894	sg00000158717	rnf166-206	16	88700756	88701650	-	lnc_RNA	processed_transcript
68066	enst00000569478	sg00000158717	rnf166-211	16	88701317	88703241	-	lnc_RNA	processed_transcript
68427	enst00000562499	sg00000158717	rnf166-204	16	88701297	88703602	-	lnc_RNA	processed_transcript
68442	enst00000541206	sg00000158717	rnf166-203	16	88696536	88703617	-	mRNA	protein_coding
71087	enst00000562544	sg00000158717	rnf166-205	16	88696499	88706262	-	mRNA	protein_coding
71223	enst00000567844	sg00000158717	rnf166-209	16	88697479	88706398	-	mRNA	protein_coding
71233	enst00000312838	sg00000158717	rnf166-201	16	88696501	88706408	-	mRNA	protein_coding
71308	enst00000564105	sg00000174177	ctu2-204	16	88706483	88715320	+	mRNA	nonsense_mediated_decay
71308	enst00000312060	sg00000174177	ctu2-201	16	88706483	88715386	+	mRNA	protein_coding
71328	enst00000453996	sg00000174177	ctu2-202	16	88706503	88715396	+	mRNA	protein_coding
71347	enst00000567949	sg00000174177	ctu2-210	16	88706522	88715386	+	mRNA	protein_coding
71370	enst00000565071	sg00000174177	ctu2-207	16	88706545	88710908	+	lnc_RNA	retained_intron
71414	enst00000564921	sg00000174177	ctu2-206	16	88706589	88712382	+	mRNA	protein_coding
74784	enst00000566637	sg00000174177	ctu2-208	16	88709959	88715386	+	lnc_RNA	retained_intron
75262	enst00000616106	sg00000278341	ac138028.6-201	16	88708956	88710437	-	lnc_RNA	lncrna
78305	enst00000564584	sg00000174177	ctu2-205	16	88713480	88715364	+	lnc_RNA	retained_intron
79507	enst00000567316	sg00000174177	ctu2-209	16	88714682	88715376	+	mRNA	protein_coding
79810	enst00000562011	sg00000174177	ctu2-203	16	88714985	88715383	+	lnc_RNA	retained_intron
