distance to tss	transcript id	gene id	transcript name	chromosome	start	end	strand	feature type	transcript biotype
-16235	enst00000427584	sg00000249743	ac116345.1-203	5	73213982	73244820	+	lnc_RNA	lncrna
-16238	enst00000663515	sg00000249743	ac116345.1-209	5	73213979	73287916	+	lnc_RNA	lncrna
-16247	enst00000661414	sg00000249743	ac116345.1-208	5	73213970	73294927	+	lnc_RNA	lncrna
-16263	enst00000513379	sg00000249743	ac116345.1-202	5	73213954	73294930	+	lnc_RNA	lncrna
-16263	enst00000667953	sg00000249743	ac116345.1-207	5	73213954	73294927	+	lnc_RNA	lncrna
-16270	enst00000515556	sg00000249743	ac116345.1-201	5	73213947	73288839	+	lnc_RNA	lncrna
-16287	enst00000654696	sg00000249743	ac116345.1-206	5	73213930	73295258	+	lnc_RNA	lncrna
-28244	enst00000664281	sg00000287090	ac116345.4-201	5	73195314	73201973	-	lnc_RNA	lncrna
-56925	enst00000511737	sg00000164325	tmem174-202	5	73173292	73175058	+	lnc_RNA	processed_transcript
-57024	enst00000296776	sg00000164325	tmem174-201	5	73173193	73175143	+	mRNA	protein_coding
60259	enst00000503403	sg00000249743	ac116345.1-204	5	73291590	73294934	+	lnc_RNA	lncrna
60605	enst00000513280	sg00000249743	ac116345.1-205	5	73291936	73294922	+	lnc_RNA	lncrna
-77279	enst00000512837	sg00000250747	ac116345.2-201	5	73152416	73152938	-	pseudogenic_transcript	processed_pseudogene
-79625	enst00000508255	sg00000251599	ac116345.3-201	5	73132008	73150592	-	lnc_RNA	lncrna
106575	enst00000511174	sg00000251543	linc02230-201	5	73337906	73338533	+	lnc_RNA	lncrna
-109642	enst00000454765	sg00000157111	tmem171-202	5	73120575	73131809	+	mRNA	protein_coding
-109648	enst00000287773	sg00000157111	tmem171-201	5	73120569	73131809	+	mRNA	protein_coding
151053	enst00000505955	sg00000249149	ac099522.1-201	5	73382384	73410509	+	lnc_RNA	processed_transcript
-171796	enst00000508431	sg00000157107	fcho2-205	5	73058421	73077440	+	lnc_RNA	retained_intron
178733	enst00000514718	sg00000249149	ac099522.1-202	5	73410064	73410430	+	pseudogenic_transcript	transcribed_processed_pseudogene
-179117	enst00000503302	sg00000157107	fcho2-203	5	73051100	73052856	+	lnc_RNA	retained_intron
-195749	enst00000511264	sg00000157107	fcho2-206	5	73034468	73037192	+	lnc_RNA	retained_intron
-208938	enst00000502452	sg00000248930	ac020893.1-201	5	73020700	73021279	-	pseudogenic_transcript	processed_pseudogene
215026	enst00000514661	sg00000247993	foxd1-as1-201	5	73446357	73446984	+	lnc_RNA	lncrna
215657	enst00000513595	sg00000251493	foxd1-201	5	73444827	73446988	-	lnc_RNA	processed_transcript
217446	enst00000615637	sg00000251493	foxd1-202	5	73446266	73448777	-	mRNA	protein_coding
220167	enst00000512310	sg00000251604	linc01385-201	5	73451498	73453395	+	lnc_RNA	lncrna
-233297	enst00000506083	sg00000251467	ac020893.2-201	5	72996920	72997642	+	pseudogenic_transcript	processed_pseudogene
241565	enst00000506196	sg00000251324	linc01386-201	5	73454187	73472896	-	lnc_RNA	lncrna
266962	enst00000607001	sg00000272525	ac099522.2-201	5	73497550	73498293	-	lnc_RNA	lncrna
267077	enst00000335895	sg00000145741	btf3-201	5	73498408	73505495	+	mRNA	protein_coding
