distance to tss	transcript id	gene id	transcript name	chromosome	start	end	strand	feature type	transcript biotype
0	enst00000666138	sg00000283183	ac116565.1-204	4	577614	584726	+	lnc_RNA	lncrna
0	enst00000665587	sg00000283183	ac116565.1-203	4	577519	618076	+	lnc_RNA	lncrna
0	enst00000663081	sg00000283183	ac116565.1-202	4	577459	584993	+	lnc_RNA	lncrna
0	enst00000637674	sg00000283183	ac116565.1-201	4	577168	584866	+	lnc_RNA	lncrna
-612	enst00000610212	sg00000273238	tmem271-201	4	573880	576295	-	mRNA	protein_coding
1118	enst00000670371	sg00000283183	ac116565.1-205	4	579307	584677	+	lnc_RNA	lncrna
-39616	enst00000505800	sg00000174227	pigg-210	4	537291	539523	+	lnc_RNA	processed_transcript
-40202	enst00000515237	sg00000174227	pigg-226	4	536705	539529	+	lnc_RNA	processed_transcript
-43275	enst00000508144	sg00000174227	pigg-214	4	533632	540196	+	lnc_RNA	retained_intron
-44193	enst00000504879	sg00000174227	pigg-209	4	532714	536314	+	lnc_RNA	processed_transcript
-44793	enst00000513192	sg00000174227	pigg-222	4	532114	539525	+	lnc_RNA	retained_intron
-46067	enst00000513239	sg00000174227	pigg-223	4	530840	539529	+	lnc_RNA	retained_intron
47395	enst00000255622	sg00000133256	pde6b-201	4	625584	670782	+	mRNA	protein_coding
47417	enst00000496514	sg00000133256	pde6b-212	4	625606	670753	+	mRNA	protein_coding
-49957	enst00000511666	sg00000174227	pigg-221	4	526950	539365	+	lnc_RNA	retained_intron
-51339	enst00000510235	sg00000174227	pigg-218	4	525568	530725	+	mRNA	protein_coding
-51542	enst00000503261	sg00000174227	pigg-206	4	525365	533981	+	lnc_RNA	processed_transcript
-53075	enst00000508669	sg00000174227	pigg-216	4	523832	527540	+	lnc_RNA	retained_intron
-53387	enst00000511247	sg00000174227	pigg-219	4	523520	524911	+	lnc_RNA	processed_transcript
-55017	enst00000508562	sg00000174227	pigg-215	4	521890	530498	+	lnc_RNA	processed_transcript
-55150	enst00000513679	sg00000174227	pigg-224	4	521757	522365	+	lnc_RNA	processed_transcript
-55856	enst00000507493	sg00000174227	pigg-213	4	521051	522313	+	lnc_RNA	processed_transcript
-60837	enst00000506898	sg00000174227	pigg-212	4	516070	522223	+	lnc_RNA	processed_transcript
73370	enst00000465426	sg00000133256	pde6b-205	4	651559	654858	+	mRNA	protein_coding
