distance to tss	transcript id	gene id	transcript name	chromosome	start	end	strand	feature type	transcript biotype
0	enst00000613314	sg00000253159	pcdhga12-202	5	141430589	141433222	+	mRNA	protein_coding
0	enst00000252085	sg00000253159	pcdhga12-201	5	141430507	141512975	+	mRNA	protein_coding
-2720	enst00000624928	sg00000279855	ac005618.2-201	5	141427295	141427752	-	lnc_RNA	lncrna
-4186	enst00000507007	sg00000248449	pcdhgb8p-202	5	141426286	141429158	+	pseudogenic_transcript	transcribed_unitary_pseudogene
-4186	enst00000502926	sg00000248449	pcdhgb8p-201	5	141426286	141428258	+	lnc_RNA	processed_transcript
6669	enst00000618012	sg00000276545	pcdhgb9p-201	5	141439853	141442449	+	pseudogenic_transcript	unprocessed_pseudogene
-9244	enst00000518882	sg00000253873	pcdhga11-202	5	141421228	141511183	+	mRNA	protein_coding
-9421	enst00000398587	sg00000253873	pcdhga11-201	5	141421051	141512975	+	mRNA	protein_coding
-9425	enst00000622044	sg00000253873	pcdhga11-203	5	141421047	141424679	+	mRNA	protein_coding
-12781	enst00000398594	sg00000254122	pcdhgb7-201	5	141417691	141512979	+	mRNA	protein_coding
-12827	enst00000612073	sg00000254122	pcdhgb7-202	5	141417645	141420429	+	mRNA	protein_coding
-17296	enst00000398610	sg00000253846	pcdhga10-201	5	141413176	141512979	+	mRNA	protein_coding
-17485	enst00000612503	sg00000253846	pcdhga10-202	5	141412987	141417448	+	mRNA	protein_coding
-22269	enst00000520790	sg00000253305	pcdhgb6-201	5	141408203	141512979	+	mRNA	protein_coding
-22451	enst00000616430	sg00000253305	pcdhgb6-202	5	141408021	141412621	+	mRNA	protein_coding
-27519	enst00000573521	sg00000261934	pcdhga9-201	5	141402953	141512979	+	mRNA	protein_coding
-27540	enst00000616887	sg00000261934	pcdhga9-202	5	141402932	141405499	+	mRNA	protein_coding
-32344	enst00000617380	sg00000276547	pcdhgb5-201	5	141398128	141512979	+	mRNA	protein_coding
-32485	enst00000621169	sg00000276547	pcdhgb5-202	5	141397987	141400656	+	mRNA	protein_coding
35281	enst00000622826	sg00000273557	ac008781.2-201	5	141468465	141471528	+	lnc_RNA	lncrna
-37658	enst00000398604	sg00000253767	pcdhga8-201	5	141392814	141512979	+	mRNA	protein_coding
-40315	enst00000610569	sg00000253767	pcdhga8-202	5	141390157	141396636	+	mRNA	protein_coding
-42587	enst00000519479	sg00000253953	pcdhgb4-201	5	141387885	141512979	+	mRNA	protein_coding
42763	enst00000611950	sg00000240184	pcdhgc3-202	5	141475947	141478795	+	mRNA	protein_coding
-42774	enst00000615384	sg00000253953	pcdhgb4-202	5	141387698	141392422	+	mRNA	protein_coding
42782	enst00000308177	sg00000240184	pcdhgc3-201	5	141475966	141512975	+	mRNA	protein_coding
42796	enst00000617641	sg00000240184	pcdhgc3-205	5	141475980	141512977	+	mRNA	protein_coding
42812	enst00000616230	sg00000240184	pcdhgc3-203	5	141475996	141477756	+	lnc_RNA	processed_transcript
42815	enst00000621008	sg00000240184	pcdhgc3-206	5	141475999	141477227	+	mRNA	protein_coding
42817	enst00000617222	sg00000240184	pcdhgc3-204	5	141476001	141511230	+	mRNA	protein_coding
42820	enst00000622656	sg00000240184	pcdhgc3-207	5	141476004	141507291	+	lnc_RNA	processed_transcript
46132	enst00000488078	sg00000242020	rn7sl68p-201	5	141479316	141479625	+	ncRNA	misc_rna
-47730	enst00000518325	sg00000253537	pcdhga7-201	5	141382742	141512975	+	mRNA	protein_coding
-47733	enst00000617050	sg00000253537	pcdhga7-202	5	141382739	141386000	+	mRNA	protein_coding
