distance to tss	transcript id	gene id	transcript name	chromosome	start	end	strand	feature type	transcript biotype
0	enst00000607831	sg00000237187	nr2f1-as1-214	5	93411447	93571343	-	lnc_RNA	lncrna
0	enst00000606739	sg00000237187	nr2f1-as1-210	5	93411021	93570819	-	lnc_RNA	lncrna
0	enst00000659013	sg00000237187	nr2f1-as1-237	5	93543459	93570505	-	lnc_RNA	lncrna
0	enst00000607797	sg00000237187	nr2f1-as1-213	5	93409359	93570793	-	lnc_RNA	lncrna
0	enst00000670690	sg00000237187	nr2f1-as1-269	5	93541882	93570363	-	lnc_RNA	lncrna
0	enst00000656921	sg00000237187	nr2f1-as1-234	5	93409367	93570575	-	lnc_RNA	lncrna
-333	enst00000656231	sg00000237187	nr2f1-as1-232	5	93409367	93569988	-	lnc_RNA	lncrna
-6327	enst00000666791	sg00000237187	nr2f1-as1-261	5	93409367	93563994	-	lnc_RNA	lncrna
9187	enst00000664359	sg00000237187	nr2f1-as1-255	5	93409874	93580779	-	lnc_RNA	lncrna
9187	enst00000670693	sg00000237187	nr2f1-as1-270	5	93495304	93580779	-	lnc_RNA	lncrna
9187	enst00000653284	sg00000237187	nr2f1-as1-218	5	93411088	93580779	-	lnc_RNA	lncrna
9187	enst00000653235	sg00000237187	nr2f1-as1-217	5	93411083	93580779	-	lnc_RNA	lncrna
9187	enst00000653598	sg00000237187	nr2f1-as1-222	5	93394957	93580779	-	lnc_RNA	lncrna
9187	enst00000660523	sg00000237187	nr2f1-as1-242	5	93360779	93580779	-	lnc_RNA	lncrna
9187	enst00000653325	sg00000237187	nr2f1-as1-219	5	93409367	93580779	-	lnc_RNA	lncrna
9202	enst00000653510	sg00000237187	nr2f1-as1-221	5	93432371	93580794	-	lnc_RNA	lncrna
9429	enst00000655613	sg00000237187	nr2f1-as1-229	5	93436026	93581021	-	lnc_RNA	lncrna
9433	enst00000653419	sg00000237187	nr2f1-as1-220	5	93409372	93581025	-	lnc_RNA	lncrna
9433	enst00000669221	sg00000237187	nr2f1-as1-267	5	93409372	93581025	-	lnc_RNA	lncrna
9433	enst00000671166	sg00000237187	nr2f1-as1-272	5	93409982	93581025	-	lnc_RNA	lncrna
9433	enst00000667268	sg00000237187	nr2f1-as1-263	5	93420956	93581025	-	lnc_RNA	lncrna
9433	enst00000510254	sg00000237187	nr2f1-as1-204	5	93409396	93581025	-	lnc_RNA	lncrna
9440	enst00000665725	sg00000237187	nr2f1-as1-258	5	93409838	93581032	-	lnc_RNA	lncrna
9463	enst00000665095	sg00000237187	nr2f1-as1-257	5	93409828	93581055	-	lnc_RNA	lncrna
9463	enst00000507963	sg00000237187	nr2f1-as1-203	5	93553753	93581055	-	lnc_RNA	lncrna
9600	enst00000655454	sg00000237187	nr2f1-as1-228	5	93411088	93581192	-	lnc_RNA	lncrna
9607	enst00000652888	sg00000237187	nr2f1-as1-215	5	93411066	93581199	-	lnc_RNA	lncrna
9607	enst00000503134	sg00000237187	nr2f1-as1-201	5	93411088	93581199	-	lnc_RNA	lncrna
9607	enst00000663076	sg00000237187	nr2f1-as1-249	5	93409894	93581199	-	lnc_RNA	lncrna
9608	enst00000663096	sg00000237187	nr2f1-as1-250	5	93456690	93581200	-	lnc_RNA	lncrna
9613	enst00000653643	sg00000237187	nr2f1-as1-223	5	93537093	93581205	-	lnc_RNA	lncrna
9617	enst00000660787	sg00000237187	nr2f1-as1-243	5	93409828	93581209	-	lnc_RNA	lncrna
9622	enst00000668988	sg00000237187	nr2f1-as1-265	5	93541882	93581214	-	lnc_RNA	lncrna
9641	enst00000664135	sg00000237187	nr2f1-as1-252	5	93409377	93581233	-	lnc_RNA	lncrna
9643	enst00000658662	sg00000237187	nr2f1-as1-236	5	93409377	93581235	-	lnc_RNA	lncrna
9650	enst00000656079	sg00000237187	nr2f1-as1-230	5	93409556	93581242	-	lnc_RNA	lncrna
9650	enst00000665047	sg00000237187	nr2f1-as1-256	5	93409871	93581242	-	lnc_RNA	lncrna
9671	enst00000606696	sg00000237187	nr2f1-as1-209	5	93541882	93581263	-	lnc_RNA	lncrna
9705	enst00000504474	sg00000237187	nr2f1-as1-202	5	93541872	93581297	-	lnc_RNA	lncrna
9708	enst00000671683	sg00000237187	nr2f1-as1-275	5	93409356	93581300	-	lnc_RNA	lncrna
9723	enst00000654431	sg00000237187	nr2f1-as1-225	5	93409377	93581315	-	lnc_RNA	lncrna
9733	enst00000671432	sg00000237187	nr2f1-as1-273	5	93409367	93581325	-	lnc_RNA	lncrna
9868	enst00000654617	sg00000237187	nr2f1-as1-226	5	93409390	93581460	-	lnc_RNA	lncrna
9935	enst00000654055	sg00000237187	nr2f1-as1-224	5	93409366	93581527	-	lnc_RNA	lncrna
9960	enst00000661182	sg00000237187	nr2f1-as1-244	5	93541872	93581552	-	lnc_RNA	lncrna
