distance to tss	transcript id	gene id	transcript name	chromosome	start	end	strand	feature type	transcript biotype
6685	enst00000554845	sg00000165588	otx2-205	14	56801913	56805648	-	mRNA	protein_coding
6685	enst00000554788	sg00000165588	otx2-204	14	56801810	56805648	-	mRNA	protein_coding
6704	enst00000408990	sg00000165588	otx2-202	14	56800707	56805667	-	mRNA	protein_coding
11423	enst00000672125	sg00000165588	otx2-208	14	56800739	56810386	-	mRNA	protein_coding
11426	enst00000673481	sg00000165588	otx2-211	14	56800739	56810389	-	mRNA	protein_coding
11485	enst00000555006	sg00000165588	otx2-206	14	56801735	56810448	-	mRNA	protein_coding
11485	enst00000339475	sg00000165588	otx2-201	14	56799905	56810448	-	mRNA	protein_coding
11516	enst00000555804	sg00000165588	otx2-207	14	56802115	56810479	-	mRNA	protein_coding
11516	enst00000554559	sg00000165588	otx2-203	14	56802025	56810479	-	mRNA	protein_coding
11516	enst00000672264	sg00000165588	otx2-209	14	56800707	56810479	-	mRNA	protein_coding
14220	enst00000534909	sg00000248550	otx2-as1-201	14	56813183	56930833	+	lnc_RNA	lncrna
14270	enst00000554428	sg00000248550	otx2-as1-203	14	56813233	56919792	+	lnc_RNA	lncrna
14308	enst00000554725	sg00000248550	otx2-as1-204	14	56813271	57152177	+	lnc_RNA	lncrna
14316	enst00000653425	sg00000248550	otx2-as1-205	14	56813279	56931220	+	lnc_RNA	lncrna
14328	enst00000554358	sg00000248550	otx2-as1-202	14	56813291	56929039	+	lnc_RNA	lncrna
17730	enst00000673035	sg00000165588	otx2-210	14	56800741	56816693	-	mRNA	protein_coding
25693	enst00000484915	sg00000243801	rn7sl461p-201	14	56824375	56824656	-	ncRNA	misc_rna
26023	enst00000363948	sg00000200818	rnu6-1204p-201	14	56824986	56825092	+	snRNA	snrna
-38430	enst00000555316	sg00000258703	al161757.3-201	14	56759379	56765757	+	lnc_RNA	lncrna
-67274	enst00000556696	sg00000259133	al161757.5-202	14	56723137	56730535	-	lnc_RNA	lncrna
-67303	enst00000554597	sg00000259133	al161757.5-201	14	56648965	56730506	-	lnc_RNA	lncrna
94196	enst00000555946	sg00000258776	al161757.4-203	14	56880818	56893159	-	lnc_RNA	lncrna
94286	enst00000557136	sg00000258776	al161757.4-204	14	56885671	56893249	-	lnc_RNA	lncrna
94385	enst00000554149	sg00000258776	al161757.4-201	14	56817570	56893348	-	lnc_RNA	lncrna
94747	enst00000557467	sg00000258776	al161757.4-202	14	56817754	56893710	-	lnc_RNA	lncrna
-114068	enst00000471982	sg00000242995	al161757.1-201	14	56683421	56683741	-	pseudogenic_transcript	processed_pseudogene
-149151	enst00000555924	sg00000258428	al161757.2-202	14	56633249	56648658	-	lnc_RNA	lncrna
-150037	enst00000553800	sg00000258428	al161757.2-201	14	56633244	56647772	-	lnc_RNA	lncrna
-161293	enst00000555046	sg00000070269	tmem260-206	14	56636516	56650606	+	mRNA	protein_coding
164524	enst00000669124	sg00000286257	al137100.3-207	14	56953826	56963487	-	lnc_RNA	lncrna
179446	enst00000467870	sg00000243388	rpl3p3-201	14	56978409	56979621	+	pseudogenic_transcript	processed_pseudogene
-182358	enst00000556648	sg00000070269	tmem260-211	14	56615451	56647922	+	lnc_RNA	retained_intron
-188564	enst00000553335	sg00000070269	tmem260-204	14	56609245	56619466	+	lnc_RNA	processed_transcript
-188668	enst00000555905	sg00000070269	tmem260-208	14	56609141	56633171	+	mRNA	nonsense_mediated_decay
193489	enst00000669623	sg00000286257	al137100.3-208	14	56951008	56992452	-	lnc_RNA	lncrna
193533	enst00000669773	sg00000286257	al137100.3-203	14	56951008	56992496	-	lnc_RNA	lncrna
193540	enst00000666046	sg00000286257	al137100.3-204	14	56953828	56992503	-	lnc_RNA	lncrna
