distance to tss	transcript id	gene id	transcript name	chromosome	start	end	strand	feature type	transcript biotype
-8435	enst00000476383	sg00000115507	otx1-204	2	63050851	63052207	+	lnc_RNA	retained_intron
-8455	enst00000405984	sg00000115507	otx1-203	2	63050831	63056583	+	mRNA	nonsense_mediated_decay
-8456	enst00000282549	sg00000115507	otx1-201	2	63050830	63057831	+	mRNA	protein_coding
-8456	enst00000477348	sg00000115507	otx1-205	2	63050830	63051804	+	lnc_RNA	retained_intron
-8545	enst00000484066	sg00000115507	otx1-206	2	63050741	63053546	+	lnc_RNA	retained_intron
-9229	enst00000366671	sg00000115507	otx1-202	2	63050057	63057836	+	mRNA	protein_coding
-10646	enst00000437346	sg00000231609	ac007098.1-203	2	63045061	63048640	-	lnc_RNA	lncrna
-10765	enst00000413549	sg00000231609	ac007098.1-205	2	63045311	63048521	-	lnc_RNA	lncrna
-11575	enst00000429952	sg00000231609	ac007098.1-202	2	63043922	63047711	-	lnc_RNA	lncrna
-11630	enst00000650490	sg00000231609	ac007098.1-201	2	62957326	63047656	-	lnc_RNA	lncrna
-11997	enst00000660923	sg00000231609	ac007098.1-206	2	63045377	63047289	-	lnc_RNA	lncrna
-12677	enst00000412297	sg00000231609	ac007098.1-204	2	63045176	63046609	-	lnc_RNA	lncrna
-14447	enst00000471179	sg00000115504	ehbp1-216	2	63044839	63045655	+	lnc_RNA	retained_intron
22806	enst00000605001	sg00000270437	ac009501.2-201	2	63083008	63087322	+	pseudogenic_transcript	processed_pseudogene
46677	enst00000657946	sg00000286480	ac009501.3-201	2	63106879	63197037	+	lnc_RNA	lncrna
48227	enst00000428700	sg00000232403	ac009501.1-201	2	63108118	63108429	-	pseudogenic_transcript	processed_pseudogene
59061	enst00000443827	sg00000242412	dbil5p2-201	2	63119011	63119263	-	pseudogenic_transcript	transcribed_processed_pseudogene
59340	enst00000491724	sg00000242412	dbil5p2-202	2	63117851	63119542	-	lnc_RNA	processed_transcript
-79963	enst00000491965	sg00000115504	ehbp1-218	2	62979323	62994177	+	lnc_RNA	retained_intron
92912	enst00000487280	sg00000143951	wdpcp-215	2	63121734	63153114	-	lnc_RNA	retained_intron
-94324	enst00000496857	sg00000115504	ehbp1-220	2	62964962	63045663	+	lnc_RNA	processed_transcript
-103671	enst00000422032	sg00000115504	ehbp1-206	2	62955615	62993976	+	mRNA	protein_coding
108398	enst00000636778	sg00000283636	ac074367.2-201	2	63168600	63168847	+	ncRNA	misc_rna
-110353	enst00000454124	sg00000115504	ehbp1-212	2	62948933	62979286	+	mRNA	protein_coding
-110994	enst00000444311	sg00000115504	ehbp1-210	2	62948292	62988004	+	mRNA	protein_coding
-116568	enst00000469591	sg00000115504	ehbp1-215	2	62942718	62956117	+	lnc_RNA	retained_intron
