distance to tss	transcript id	gene id	transcript name	chromosome	start	end	strand	feature type	transcript biotype
5191	enst00000592486	sg00000119559	c19orf25-211	19	1474172	1476485	-	lnc_RNA	retained_intron
-6494	enst00000591252	sg00000267317	ac027307.2-201	19	1457670	1458580	-	lnc_RNA	lncrna
7603	enst00000590621	sg00000119559	c19orf25-209	19	1474479	1478897	-	mRNA	protein_coding
7622	enst00000588849	sg00000119559	c19orf25-206	19	1474186	1478916	-	mRNA	protein_coding
7824	enst00000436106	sg00000119559	c19orf25-202	19	1473201	1479118	-	mRNA	protein_coding
7840	enst00000589421	sg00000119559	c19orf25-208	19	1478435	1479134	-	lnc_RNA	retained_intron
7887	enst00000586564	sg00000119559	c19orf25-204	19	1474168	1479181	-	mRNA	protein_coding
7889	enst00000592872	sg00000119559	c19orf25-213	19	1474174	1479183	-	mRNA	protein_coding
7900	enst00000588871	sg00000119559	c19orf25-207	19	1473204	1479194	-	mRNA	protein_coding
7907	enst00000588427	sg00000119559	c19orf25-205	19	1461143	1479201	-	mRNA	protein_coding
7919	enst00000591027	sg00000119559	c19orf25-210	19	1475904	1479213	-	mRNA	protein_coding
7921	enst00000651077	sg00000119559	c19orf25-214	19	1474176	1479215	-	mRNA	protein_coding
7922	enst00000427685	sg00000119559	c19orf25-201	19	1474155	1479216	-	mRNA	protein_coding
7925	enst00000592605	sg00000119559	c19orf25-212	19	1478413	1479219	-	lnc_RNA	processed_transcript
8262	enst00000585675	sg00000119559	c19orf25-203	19	1473948	1479556	-	mRNA	protein_coding
11373	enst00000586074	sg00000115257	pcsk4-204	19	1481986	1482667	-	lnc_RNA	retained_intron
-12274	enst00000238483	sg00000115266	apc2-202	19	1452800	1465496	+	mRNA	protein_coding
12550	enst00000591303	sg00000115257	pcsk4-211	19	1482439	1483844	-	lnc_RNA	retained_intron
12833	enst00000586002	sg00000115257	pcsk4-203	19	1483498	1484127	-	lnc_RNA	retained_intron
-12876	enst00000587149	sg00000115266	apc2-204	19	1452198	1453614	+	mRNA	protein_coding
-13785	enst00000535453	sg00000115266	apc2-203	19	1451289	1473244	+	mRNA	protein_coding
-14779	enst00000593146	sg00000115266	apc2-208	19	1450295	1465418	+	lnc_RNA	retained_intron
-14925	enst00000233607	sg00000115266	apc2-201	19	1450149	1473244	+	mRNA	protein_coding
-14925	enst00000590877	sg00000115266	apc2-207	19	1450149	1455445	+	mRNA	protein_coding
-14925	enst00000590469	sg00000115266	apc2-206	19	1450149	1465409	+	mRNA	protein_coding
-18772	enst00000587869	sg00000115266	apc2-205	19	1446302	1455245	+	mRNA	protein_coding
18890	enst00000614078	sg00000115257	pcsk4-213	19	1487848	1490184	-	lnc_RNA	retained_intron
19041	enst00000591201	sg00000115257	pcsk4-210	19	1481428	1490335	-	mRNA	nonsense_mediated_decay
19048	enst00000441747	sg00000115257	pcsk4-202	19	1481428	1490342	-	lnc_RNA	retained_intron
19083	enst00000588671	sg00000115257	pcsk4-208	19	1487218	1490377	-	mRNA	protein_coding
19111	enst00000588195	sg00000115257	pcsk4-207	19	1482411	1490405	-	lnc_RNA	retained_intron
19114	enst00000300954	sg00000115257	pcsk4-201	19	1481428	1490408	-	mRNA	protein_coding
19117	enst00000586616	sg00000115257	pcsk4-205	19	1481428	1490411	-	lnc_RNA	retained_intron
19152	enst00000591687	sg00000115257	pcsk4-212	19	1487964	1490446	-	lnc_RNA	processed_transcript
19443	enst00000590057	sg00000115257	pcsk4-209	19	1487293	1490737	-	lnc_RNA	processed_transcript
19458	enst00000587784	sg00000115257	pcsk4-206	19	1487198	1490752	-	lnc_RNA	processed_transcript
19872	enst00000591735	sg00000115255	reep6-204	19	1491166	1496181	+	lnc_RNA	retained_intron
19887	enst00000233596	sg00000115255	reep6-201	19	1491181	1497927	+	mRNA	protein_coding
19976	enst00000395479	sg00000115255	reep6-202	19	1491270	1497211	+	mRNA	protein_coding
24182	enst00000395484	sg00000115255	reep6-203	19	1495476	1497721	+	mRNA	nonsense_mediated_decay
-24235	enst00000594262	sg00000268798	ac027307.3-201	19	1440839	1441938	+	lnc_RNA	lncrna
-26652	enst00000617694	sg00000115268	rps15-213	19	1438422	1440049	+	mRNA	protein_coding
-26652	enst00000585665	sg00000115268	rps15-202	19	1438422	1440494	+	mRNA	protein_coding
-26653	enst00000586096	sg00000115268	rps15-203	19	1438421	1440494	+	mRNA	protein_coding
-26654	enst00000592700	sg00000115268	rps15-211	19	1438420	1440494	+	lnc_RNA	retained_intron
-26655	enst00000593052	sg00000115268	rps15-212	19	1438419	1440494	+	mRNA	protein_coding
-26668	enst00000591804	sg00000115268	rps15-208	19	1438406	1440494	+	mRNA	protein_coding
-26669	enst00000586656	sg00000115268	rps15-204	19	1438405	1440233	+	mRNA	protein_coding
-26669	enst00000589656	sg00000115268	rps15-206	19	1438405	1440488	+	mRNA	protein_coding
-26673	enst00000592623	sg00000115268	rps15-210	19	1438401	1440494	+	mRNA	protein_coding
-26674	enst00000591032	sg00000115268	rps15-207	19	1438400	1440490	+	mRNA	protein_coding
-26688	enst00000592588	sg00000115268	rps15-209	19	1438386	1440494	+	mRNA	protein_coding
-26689	enst00000586686	sg00000115268	rps15-205	19	1438385	1440494	+	mRNA	protein_coding
-26716	enst00000233609	sg00000115268	rps15-201	19	1438358	1440494	+	mRNA	protein_coding
-33031	enst00000589874	sg00000071626	dazap1-208	19	1432043	1435684	+	lnc_RNA	retained_intron
34701	enst00000591077	sg00000185761	adamtsl5-211	19	1505041	1505995	-	lnc_RNA	processed_transcript
36128	enst00000590682	sg00000185761	adamtsl5-210	19	1506626	1507422	-	lnc_RNA	retained_intron
36302	enst00000590090	sg00000185761	adamtsl5-207	19	1506739	1507596	-	mRNA	protein_coding
36729	enst00000673796	sg00000185988	plk5-208	19	1508023	1535286	+	mRNA	protein_coding
37081	enst00000590252	sg00000267092	ac027307.1-201	19	1508375	1508963	+	lnc_RNA	lncrna
-38725	enst00000585485	sg00000071626	dazap1-203	19	1426349	1435684	+	lnc_RNA	retained_intron
39842	enst00000590440	sg00000185761	adamtsl5-208	19	1505867	1511136	-	lnc_RNA	processed_transcript
