distance to tss	transcript id	gene id	transcript name	chromosome	start	end	strand	feature type	transcript biotype
0	enst00000431558	sg00000230082	prrt3-as1-201	3	9947404	9954787	+	lnc_RNA	lncrna
-3020	enst00000482691	sg00000163703	creld1-209	3	9942813	9944531	+	lnc_RNA	retained_intron
4264	enst00000295984	sg00000163704	prrt3-201	3	9945542	9952374	-	mRNA	nonsense_mediated_decay
4280	enst00000411976	sg00000163704	prrt3-202	3	9948580	9952390	-	mRNA	protein_coding
4298	enst00000412055	sg00000163704	prrt3-203	3	9945542	9952408	-	mRNA	protein_coding
-4678	enst00000467713	sg00000163703	creld1-208	3	9941155	9943480	+	lnc_RNA	retained_intron
-4709	enst00000489674	sg00000163703	creld1-210	3	9941124	9944423	+	lnc_RNA	processed_transcript
-4719	enst00000435417	sg00000163703	creld1-205	3	9941114	9945014	+	mRNA	protein_coding
-4970	enst00000673935	sg00000163703	creld1-214	3	9940863	9944983	+	mRNA	protein_coding
-10127	enst00000602411	sg00000269894	ac018809.1-201	3	9935706	9936258	+	lnc_RNA	lncrna
10607	enst00000602436	sg00000269982	ac018809.2-201	3	9958717	9962539	+	lnc_RNA	lncrna
-10989	enst00000673635	sg00000163703	creld1-212	3	9934844	9944972	+	mRNA	nonsense_mediated_decay
-11328	enst00000491527	sg00000163703	creld1-211	3	9934505	9935086	+	lnc_RNA	retained_intron
-11350	enst00000465716	sg00000163703	creld1-207	3	9934483	9938579	+	lnc_RNA	retained_intron
-11414	enst00000414117	sg00000163703	creld1-204	3	9934419	9943175	+	mRNA	nonsense_mediated_decay
-11977	enst00000326434	sg00000163703	creld1-201	3	9933856	9945032	+	mRNA	protein_coding
-11988	enst00000452070	sg00000163703	creld1-206	3	9933845	9944999	+	mRNA	protein_coding
-11998	enst00000674057	sg00000163703	creld1-215	3	9933835	9944973	+	mRNA	nonsense_mediated_decay
-11999	enst00000383811	sg00000163703	creld1-202	3	9933834	9945406	+	mRNA	protein_coding
-12011	enst00000397170	sg00000163703	creld1-203	3	9933822	9944994	+	mRNA	protein_coding
-12017	enst00000673737	sg00000163703	creld1-213	3	9933816	9945196	+	mRNA	nonsense_mediated_decay
-13160	enst00000674067	sg00000288550	ac018809.3-202	3	9932673	9945358	+	mRNA	nonsense_mediated_decay
-15010	enst00000465794	sg00000163702	il17rc-218	3	9930823	9932958	+	lnc_RNA	retained_intron
-15251	enst00000466712	sg00000163702	il17rc-220	3	9930582	9932703	+	lnc_RNA	retained_intron
-15981	enst00000673677	sg00000288550	ac018809.3-201	3	9929852	9944995	+	mRNA	nonsense_mediated_decay
-16805	enst00000497387	sg00000163702	il17rc-229	3	9929028	9933620	+	lnc_RNA	retained_intron
-17672	enst00000461995	sg00000163702	il17rc-216	3	9928161	9933148	+	lnc_RNA	retained_intron
-21811	enst00000464406	sg00000163702	il17rc-217	3	9924022	9932701	+	lnc_RNA	retained_intron
-25439	enst00000478206	sg00000163702	il17rc-223	3	9920394	9924268	+	lnc_RNA	retained_intron
-26680	enst00000391025	sg00000212327	rnu6-882p-201	3	9919051	9919153	-	snRNA	snrna
-28450	enst00000451165	sg00000163702	il17rc-212	3	9917383	9924283	+	mRNA	protein_coding
-28517	enst00000413608	sg00000163702	il17rc-205	3	9917316	9933616	+	mRNA	protein_coding
-28670	enst00000455057	sg00000163702	il17rc-215	3	9917163	9933617	+	mRNA	protein_coding
